Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1921	Pubs: 3381	IDs: 3381	CSV Author Pubs: 0	Medline Author Pubs: 2803
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 7	Medline Num: 7
		CSV IDs: 0	Medline IDs: 3381

Publication PubMed Count:<3381>
CSV Publications with Authors:<0>
Medline Publications with Authors:<2803>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<2240>
Medline Unique short authors:<2240>
Medline Unique short first authors:<1913>
CSV Duplicate authors:<0>
Medline Duplicate authors:<522>
Medline Duplicate short authors:<522>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<1607>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.18622904031395>
Medline APP max:<16>
Medline APP min:<1>
Medline APP var:<0.345625558671454>
Unique Journal Titles:<25>
Unique Short Journal Titles:<25>
Medline Publications per unique author:	1.509375
Medline Duplicate publications per duplicate author:	3.07854406130268
Medline Duplicate authors / Unique authors	0.233035714285714


*****JOURNAL PUB FREQUENCIES*****
699	proceedings of the royal society of medicine
477	science (new york, ny)
420	british medical journal
278	california state journal of medicine
234	canadian medical association journal
203	american journal of public health (new york, ny : 1912)
184	annals of surgery
110	the journal of experimental medicine
103	the british journal of ophthalmology
92	the biochemical journal
81	proceedings of the national academy of sciences of the united states of america
71	journal of the national medical association
65	the journal of general physiology
52	public health reports
47	the journal of physiology
39	transactions of the american ophthalmological society
38	the journal of hygiene
38	journal of bacteriology
32	the journal of medical research
23	genetics
22	transactions of the american climatological and clinical association american
21	the journal of neurology and psychopathology
20	journal of anatomy
16	the eugenics review
16	bulletin of the medical library association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
25	parsons, c l
25	little, e g
13	loeb, j
13	hayhurst, e r
13	langmead, f
13	tobey, j a
12	calver, h n
12	starr, e b
11	horwood, m p
11	lederer, a
10	dore, s e
10	weber, f p
10	barber, h w
10	sequeira, j h
9	barus, c
9	brown, w h
8	pearce, l
8	olitsky, p k
8	gates, f l
8	fairbank, h a
8	mollison, w m
7	rowlands, r p
7	sheen, a w
7	ogilvie, w h
7	murphy, j b
7	faulder, t j
7	harman, n b
7	turner, p
7	thomson, s
6	osborn, h f
6	hill, a v
6	evans, e l
6	hutchison, a j
6	nakahara, w
6	nye, r n
6	carrel, a
6	buist, h m
6	harris, j a
6	o'donovan, w j
6	miller, g a
6	greene, d
6	wright, s
6	maccormac, h
6	dundas-grant, j
6	greenberg, d
6	taylor, j
5	osterhout, w j
5	ebeling, a h
5	blakeslee, a f
5	hecht, s
5	ballance, c
5	drummond, j c
5	pitts, a t
5	patterson, n
5	thomson, e
5	mann, i c
5	elliot, r h
5	kerr, j m
5	jewesbury, r c
5	richardson, r g
5	witherbee, w d
5	shaw, w f
5	holland, e
5	castle, w e
5	cope, z
5	routh, a
4	roth, p b
4	hill, l
4	sturtevant, a h
4	fothergill
4	chambers, r
4	tweedy, h
4	campbell, w w
4	donaldson, m
4	mcmaster, p d
4	schryver, s b
4	andrews, h r
4	thjotta, t
4	harden, a
4	dawson, g w
4	macleod, j m
4	maitland, h b
4	kerr, m
4	collier, j
4	winslow, c e
4	bunch, j l
4	hussey, r g
4	spencer, h r
4	bell, w b
4	heath, p m
4	gundrum, f f
4	semon, h c
4	millikan, r a
4	white, c
4	fitzmaurice-kelly, m
4	legge, r t
4	williams, r s
4	noguchi, h
4	sherman, j m
4	bridges, c b
4	lord, f t
4	topley, w w
4	sturm, e
4	kellogg, v
4	ley, g
4	holker, j
4	howell, b w
4	deaver, j b
4	lang, b t
4	doi, y
4	zilva, s s
4	livingston, b e
4	loeb, l
3	mckenzie, d
3	gordon-watson, c
3	lewis, t
3	gibson, a
3	lewis, d m
3	swan, r h
3	miller, d a
3	watson, c g
3	vines, h w
3	gardner, j a
3	cassidy, m
3	guthrie, d
3	darwin, l
3	campbell, j a
3	stewart, j p
3	savill, a
3	lengfeld, f
3	kligler, i j
3	franklin, p
3	castellani, a
3	steward, f j
3	blake, f g
3	gabriel, w b
3	gray, h t
3	bryce, p h
3	mcdonagh, j e
3	langnecker, h l
3	halliburton, w d
3	emerson, h
3	rabinowitch, i m
3	eden, t w
3	ward, h b
3	foster, l f
3	christopherson, j b
3	walker, j w
3	buzzard, e f
3	inman, o l
3	dempster, a j
3	trask, j d
3	poynton, f j
3	hartree, w
3	wordley, e
3	page, c m
3	duane, w
3	evans, c l
3	moore, a r
3	hewitt, j a
3	bankart, a s
3	dixon, w e
3	jones, f s
3	farr, c e
3	lewis, w h
3	batten, r d
3	brody, s
3	wilson, s a
3	brown, p k
3	cooper, e a
3	coward, k h
3	gortner, r a
3	rous, p
3	wadsworth, a b
3	coulter, c b
3	fleisher, m s
3	priest, i g
3	hill, h w
3	thomson, j g
3	northrop, j h
3	brooks, m m
3	kelson, w h
3	mattick, a t
3	miles, w e
3	spencer, w g
3	drinker, c k
3	hastings, s
3	ebright, g e
3	maxwell, s s
3	turner, c e
3	fenn, w o
3	conn, h j
3	loeb, l b
3	butler, e
3	cajori, f
3	smith, t
3	layton, t b
3	myers, b
3	ryland, a
3	webster, l t
3	spencer, h
3	eberts, e m
3	wilensky, a o
3	fox, h m
3	butler, t h
3	malcolm, j d
3	young, j
3	southam, a h
3	coker, r e
3	sherman, h c
2	sears, p b
2	gilman, p k
2	tranter, c l
2	rugh, j t
2	rolleston, h
2	perkins, r g
2	rumboll, s
2	giles, a e
2	buxton, d w
2	stopford, j s
2	bell, b
2	wilson, w h
2	riviere, c
2	carmichael, r d
2	hine, m l
2	jordan, e o
2	gregory, h c
2	holly, l e
2	just, t h
2	gurd, f b
2	secord, e r
2	mann, r w
2	graves, h s
2	wilson, g e
2	mackenzie, j
2	adams, j
2	parkinson, j p
2	clarke, j m
2	clifford, w m
2	berry, r j
2	oliver, m w
2	gunn, h
2	bull, a
2	scott, s g
2	shorten, j a
2	mckerron
2	plarr, v g
2	reynolds, c e
2	marshall, c h
2	monfort, w f
2	coke, f
2	mcwilliams, c a
2	falk, k g
2	o'malley, j f
2	apperly, r e
2	loeb, r f
2	maltaner, f
2	archibald, e w
2	taliaferro, w h
2	graybill, h w
2	gordon, n e
2	cockerell, t d
2	mason, e h
2	horder, t
2	hall, e h
2	webster, a g
2	kennaway, e l
2	morton, r
2	pratt-johnson, j
2	wright, j
2	levick, g m
2	bride, j w
2	masson, j c
2	amoss, h l
2	friel, a r
2	russell, j s
2	briggs, h
2	wheeler, w m
2	bizarro, a h
2	fordyce, w
2	menzies, a w
2	kidd, f
2	carver, a
2	robertson, a
2	davis, w m
2	jordan, f
2	lotka, a j
2	moyle, d m
2	pease, f g
2	khalil, m
2	ochsner, a j
2	harries, e h
2	massie, g
2	thorpe, t e
2	stebbins, j
2	karpinski, l c
2	dodds, e c
2	stiles, w
2	cole, p p
2	van buren, g h
2	adrian, e d
2	holland, c t
2	graves, b
2	sargent, p
2	winslow, r
2	bristow, w r
2	turner, j g
2	drury, a n
2	de decker, g
2	ziegler, s l
2	fullerton, a
2	whitney, m
2	wallis, r l
2	catton, j
2	head, h
2	barcroft, j
2	dundas-grant, j d
2	hendry, r a
2	cort, w w
2	sax, k
2	allen, c l
2	mcjunkin, f a
2	gibbons, m r
2	van slyke, d d
2	rowbotham, e s
2	colledge, l
2	haldane, j b
2	phillips, l
2	banta, a m
2	du nouy, p l
2	fitz-gerald, g
2	smith, h
2	gardner, a d
2	robertson, t b
2	iliescu, c c
2	cowie, d m
2	sumner, f b
2	mcnair, a j
2	duane, a
2	jewell, w h
2	reel, p j
2	mayou, m s
2	racovitza, e g
2	pappenheimer, a m
2	harmer, d
2	vander veer, e a
2	connell, j t
2	bailey, p
2	campiche, p
2	de boer, s
2	churchman, j w
2	bolk, l
2	coble, a b
2	cattell, j m
2	permar, h h
2	herbert, h
2	smith, p
2	brown, a
2	shelford, v e
