Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1904	Pubs: 1952	IDs: 1952	CSV Author Pubs: 0	Medline Author Pubs: 1223
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 4	Medline Num: 4
		CSV IDs: 0	Medline IDs: 1952

Publication PubMed Count:<1952>
CSV Publications with Authors:<0>
Medline Publications with Authors:<1223>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<1042>
Medline Unique short authors:<1042>
Medline Unique short first authors:<931>
CSV Duplicate authors:<0>
Medline Duplicate authors:<213>
Medline Duplicate short authors:<213>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<550>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.12755519215045>
Medline APP max:<14>
Medline APP min:<1>
Medline APP var:<0.3140649141656>
Unique Journal Titles:<14>
Unique Short Journal Titles:<14>
Medline Publications per unique author:	1.87332053742802
Medline Duplicate publications per duplicate author:	2.58215962441315
Medline Duplicate authors / Unique authors	0.204414587332054


*****JOURNAL PUB FREQUENCIES*****
566	british medical journal
483	science (new york, ny)
338	california state journal of medicine
176	annals of surgery
74	the journal of medical research
53	public health reports
52	the journal of physiology
43	medical library and historical journal
39	journal of anatomy and physiology
37	journal massachusetts association of boards of health
30	transactions of the american ophthalmological society
23	transactions of the american climatological association for the year  american
20	the journal of hygiene
18	medico-chirurgical transactions

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
18	ward, r d
12	bessey, c e
11	eastman, c r
8	moynihan, b g
7	cook, o f
6	brinckerhoff, w r
5	crowell, j f
5	ganong, w f
5	baldwin, e r
5	gill, t
5	smith, t
5	magrath, g b
4	low, g c
4	langley, j n
4	wheeler, w m
4	robinson, h b
4	harrington, c
4	lockwood, c b
4	levene, p a
4	manson, p
4	jordan, d s
4	e, c r
4	baskerville, c
4	paton, d n
4	bainbridge, f a
3	jones, p m
3	williams, c h
3	barling, g
3	cole, g l
3	hill, h w
3	chapin, c v
3	davenport, c b
3	beal, w j
3	watson, c
3	robson, a w
3	owen, i
3	ward, l f
3	dall, w h
3	lloyd, b j
3	dyball, b
3	scott, w e
3	chismore, g
3	howe, c s
3	gilbert, g k
3	sewell, r b
3	moore, v a
3	anderson, h k
3	banks, n
3	smith, g e
3	bauer, l a
3	robinson, a
3	wiley, h w
3	terry, w i
3	spitzka, e a
3	h, j l
2	councilman, w t
2	osler, w
2	davis, w m
2	fowler, w s
2	spillman, w j
2	laidlaw, p p
2	sheldon, j g
2	o, h f
2	bradley, o c
2	payne, r
2	king, j c
2	power, d
2	long, w j
2	stejneger, l
2	macdougall, r
2	ballantyne, j w
2	meltzer, s j
2	mills, w
2	weston, r s
2	howard, w t
2	russell, i c
2	bell, a g
2	l, f a
2	hammond, j a
2	klein, e
2	earle, f s
2	veasey, c a
2	kingsley, j s
2	murray, c
2	wolbach, s b
2	payne, j f
2	starling, e h
2	metcalf, m m
2	evans, g h
2	mellish, e j
2	barbat, j h
2	bancroft, i r
2	oliver, c a
2	pringle, j h
2	stevens, w le c
2	hovey, e o
2	allport, f
2	taylor, w
2	parsons, c l
2	pembrey, m s
2	kent, w
2	lydston, g f
2	mathews, f s
2	grunbaum, a s
2	kerr, w w
2	swain, j
2	freeman, l
2	mark, e l
2	lambert, w e
2	leishman, w b
2	adams, j
2	krotoszyner, m
2	collins, k r
2	murphy, c w
2	durham, h e
2	hall, a
2	noyes, w a
2	thomas, j l
2	eastman, j r
2	watson, f s
2	wilbur, r l
2	vaughan, t w
2	herman, g e
2	hayes, e
2	crendiropoulo, m
2	berg, a a
2	huntington, a t
2	weber, f p
2	lewis, t
2	sheen, w
2	dixon, w e
2	fisher, t
2	knapp, a
2	edson, c e
2	coulter, j m
2	tombo, r jr
2	armstrong, h e
2	eisendrath, d n
2	de schweinitz, g e
2	wallace, c s
2	bishop, e s
2	von adelung, e
2	drummond, w b
2	long, j h
2	waterston, d
2	vernon, h m
2	hewetson, j t
2	newman, d
2	brodie, t g
2	eyre, j w
2	rogers, l
2	berry, e w
2	henderson, j
2	mason, o t
2	bradley, h c
2	pottenger, f m
2	x
2	boycott, a e
2	beard, j
2	shrubsall, f c
2	hepburn, d
2	rigdon, r l
2	b, f a
2	nuttall, g h
2	dixon, a f
2	elrod, m j
2	herrick, c j
2	pearce, r m
2	elliott, t r
2	park, w h
2	sattler, r
2	hargitt, c w
2	hilgard, e w
2	fulton, j s
2	salant, w
2	kipp, c j
2	pease, h d
2	duckworth, d
2	doran, a
2	macloskie, g
2	howe, l
2	titchener, e b
2	bashford, e f
2	jellinek, e o
2	felt, e p
2	winfield, j m
2	walker, j w
2	scudder, c l
2	gould, g m
2	nipher, f e
2	wood, f c
2	halsted, g b
2	smith, f
2	fullerton, a
2	noyes, a a
2	barcroft, j
2	emmons, s f
2	kelly, e e
2	mayo, w j
2	mccleave, t c
2	warbasse, j p
2	smith, e
2	newcomb, s
2	remsen, i
2	cutler, c w
2	smith, j l
2	plimmer, r h
2	ruffer, m a
2	moullin, c m
2	kinghorn, h m
2	sawyer, j
2	klotz, o
2	lucas, f a
1	stevenson, t h
1	howe, j l
1	baumler, c g
1	jordan, a c
1	shiver, f s
1	pearson, k
1	murray, j a
1	jones, h l
1	clapp, c m
1	jubb, g
1	nichols, e f
1	brooks, f
1	chapman, j e
1	hopkins, t c
1	meredith, w a
1	thorne, w s
1	rhodes, j m
1	glegg, r a
1	knight, f i
1	gotch, f
1	edington, g h
1	wilcox, s f
1	chapman, w l
1	tubby, a h
1	lickley, j d
1	hall, g s
1	odiorne, w b
1	witherbee, o o
1	musser, j h
1	frank, j
1	ernst, h c
1	johnson, f s
1	eastwood, a
1	wooster, l c
1	rankin, j t
1	eichelberger, w s
1	bowhill, t
1	yatsu, n
1	derby, o a
1	taylor, g g
1	cathcart, e p
1	foster, n k
1	orme, h s
1	dellenbaugh, f s
1	rusby, h h
1	bickham, w s
1	bulloch, w
1	halsey, j t
1	pope, f
1	von ruck, k
1	washburn, f l
1	de zilwa, l a
1	newsholme, a
1	richards, t w
1	lloyd, f e
1	cavers, f
1	andrews, w s
1	ochsner, a j
1	spanton, w d
1	lawrie, j m
1	horrocks, p
1	treves, f
1	cheney, w f
1	owen, e
1	ruhrah, j
1	pough, f h
1	l, d
1	williamson, r t
1	eigenmann, c h
1	schott, t
1	hawley, e h
1	cattle, c h
1	cripps, h
1	herring, p t
1	balfour, a j
1	raw, n
1	criswell, h p
1	bigelow, s l
1	schoonhoven, j j
1	polk, j m
1	sherman, h m
1	castellani, a
1	rome, r r
1	wood, r w
1	wagner, g
1	singley, j d
1	thring, e t
1	haynes, h w
1	sharp, g
1	nichols, e l
1	hewlett, a w
1	gordon, d
1	bergtold, w h
1	glenny, w c
1	barker, a e
1	munsterberg, h
1	baldwin, j f
1	kofoid, c a
1	shedd, j c
1	c, w w
1	macbride, t h
1	thompson, r l
1	stevens, w m
1	posey, w c
1	tyzzer, e e
1	turner, w a
1	pearson, s v
1	kempf, e j
1	warren, j c
1	webster, a g
1	darlington, t
1	balloch, e a
1	beckett, w w
1	loeb, j
1	ortmann, a e
1	richardson, f l
1	morton, r
1	hansell, h f
1	harris, m l
1	stockman, r
1	stewart, j c
1	bogert, m t
1	guthrie, j h
1	norris, g w
1	ramsey, r
1	hancock, j c
1	shattuck, g b
1	pickering, e c
1	anders, j m
1	campbell, r
1	foxworthy, f w
1	mace, l s
1	ward, h c
1	fraser, h
1	cockerell, w p
1	milton, j p
1	huntingtonxd, a t
1	boyd, s
1	elsberg, c a
1	french, h
1	branner, j c
1	oliver, h r
1	murray, f w
1	cleveland, a j
1	vries, h d
1	lyon, e p
1	wills, w a
1	schieffelin, w j
1	ashby, h
1	halsey, f a
1	moore, j e
1	peck, c h
1	bancroft, w d
1	amberg, s
1	hart, e
1	cowles, h c
1	cameron, f k
1	lutz, f j
1	bennett, w b
