Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1900	Pubs: 1588	IDs: 1588	CSV Author Pubs: 0	Medline Author Pubs: 1104
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 4	Medline Num: 4
		CSV IDs: 0	Medline IDs: 1588

Publication PubMed Count:<1588>
CSV Publications with Authors:<0>
Medline Publications with Authors:<1104>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<918>
Medline Unique short authors:<908>
Medline Unique short first authors:<825>
CSV Duplicate authors:<0>
Medline Duplicate authors:<172>
Medline Duplicate short authors:<175>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<462>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.09420289855072>
Medline APP max:<9>
Medline APP min:<1>
Medline APP var:<0.219386683469858>
Unique Journal Titles:<14>
Unique Short Journal Titles:<14>
Medline Publications per unique author:	1.72984749455338
Medline Duplicate publications per duplicate author:	2.68604651162791
Medline Duplicate authors / Unique authors	0.187363834422658


*****JOURNAL PUB FREQUENCIES*****
570	british medical journal
531	science (new york, ny)
129	annals of surgery
81	journal boston society of medical sciences
53	public health reports
45	journal of anatomy and physiology
41	public health papers and reports
36	transactions of the american ophthalmological society
34	the journal of physiology
20	transactions of the american climatological association for the year  american
17	the journal of experimental medicine
14	medico-chirurgical transactions
9	journal massachusetts association of boards of health
8	medical libraries

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
20	h, j l
14	davis, w m
14	thurston, r h
12	ward, r d
10	bessey, c e
5	lucas, f a
5	mott, f w
5	rotch, a l
5	l, f a
4	osborn, h f
4	haldane, j
4	gill, t
4	preston, e d
4	kemp, j f
3	wright, james h
3	bullitt, j b
3	holmes, j a
3	fox, w j
3	dearborn, g v
3	fessenden, r a
3	smith, theobald
3	mallory, f b
3	turner, w
3	jordan, e o
3	fowler, r s
3	curtis, b f
3	dall, w h
3	macdougal, d t
3	cheadle, w b
3	keyes, c r
3	moschcowitz, a v
3	stanley, h m
3	cockerell, t d
3	langley, j n
3	davenport, c b
3	maguire, r
3	kinnicutt, l p
3	mason, o t
3	eigenmann, c h
3	banks, w
3	russell, h l
3	mackenzie, j j
3	fowke, f
3	ernst, harold c
3	agassiz, a
3	smith, h i
3	thompson, w h
3	jackson, e
3	cook, o f
3	park, wm hallock
2	baldwin, e r
2	lake, r
2	conn, h w
2	gibson, c l
2	heath, c
2	white, c a
2	langley, s p
2	taylor, e w
2	handford, h
2	sheild, a m
2	dwight, t
2	dent, c t
2	holmes, t
2	mayo, w j
2	atkinson, g f
2	stewart, c b
2	dodd, j r
2	lippincott, j a
2	herman, g e
2	parsons, f g
2	weber, f p
2	woodward, r s
2	friedenwald, h
2	saundby, r
2	clark, h w
2	stokes, h n
2	mark, e l
2	edmunds, j
2	rees, d c
2	ransom, w b
2	trelease, w
2	barcroft, j
2	rolleston, h d
2	clarke, j m
2	helme, t a
2	wesbrook, f f
2	stevenson, j j
2	lockwood, c b
2	sollas, w j
2	stokes, w
2	berry, r j
2	osborne, w a
2	stephenson, s
2	reynolds, e s
2	french, t jr
2	cantlie, j
2	clemow, f g
2	bain, w
2	biernacki, j
2	ewing, a e
2	barus, c
2	irons, e e
2	gemmill, j f
2	paton, d n
2	vincent, s
2	comstock, g c
2	zammit, t
2	caverhill, t f
2	bunch, j l
2	hilgard, e w
2	richardson, oscar
2	scripture, e w
2	gould, c n
2	m, t c
2	strong, w m
2	fuller, george w
2	marcy, h o
2	liceaga, e
2	oliver, c a
2	bovee, j w
2	thorburn, w
2	cole, f n
2	cotton, f j
2	hovey, e o
2	loeb, j
2	mccarthy, d j
2	low, g c
2	elliot, r h
2	sedgwick, a
2	loew, o
2	fowler, g r
2	delepine, s
2	hershey, o h
2	orvananos, d
2	hatcher, j b
2	ballantyne, j w
2	wilson, t
2	allbutt, t c
2	weston, r s
2	schachner, a
2	g, a s
2	cullingworth, c j
2	ravenel, m p
2	sattler, r
2	symington, j
2	treves, f
2	jordan, d s
2	o, h f
2	owen, e
2	gilbert, g k
2	carroll, j
2	franklin, c l
2	wood, r w
2	eccles, w m
2	power, d
2	merritt, e
2	hill, g a
2	deschweinitz, g e
2	reed, w
2	atkinson, j p
2	wead, c k
2	howe, j l
2	marsden, r w
2	kennedy, r
2	ernst, h c
2	morton, c a
2	brodie, t g
2	ewart, w
2	stearns, r e
2	hossack, w c
2	cousins, j w
2	johnson, george a
1	jack, e e
1	joyce, r d
1	smith, j l
1	drahms, a
1	abbott, a c
1	blenkinsop, a p
1	green, j l
1	clarke, t k
1	kammerer, f
1	perrine, c d
1	dixon, w e
1	cooper, a
1	paterson
1	thomson, a g
1	hutton, f w
1	halstead, a e
1	parsons, a r
1	lovett, r w
1	fisher, t
1	buck, t a
1	eames, e v
1	wiegand, k m
1	f, c l
1	bennett, w h
1	coulter, j m
1	grunbaum, o f
1	highet, h c
1	perkin, w h
1	baldwin, f a
1	birtwell, f j
1	halliburton, w d
1	observer
1	bainbridge, f a
1	braithwaite, j
1	burdett, h
1	coles, a c
1	garciadiego, s
1	noott, r h
1	love, j k
1	lovegrove, f t
1	klebs, a c
1	ellis, h
1	wilson, h v
1	macalister, a
1	woodbridge, s h
1	mac gregor, w
1	simpson, c t
1	campbell, t
1	murrell, w
1	buzzard, t
1	kinnicutt, leonard p
1	welsford, a g
1	butler, n m
1	bickerton, t h
1	spiller, w g
1	weeks, j e
1	willcox, m a
1	hopkins, f g
1	pratt, joseph h
1	bensley, b a
1	pritchett, h s
1	harvie, j b
1	a, c
1	moullin, c m
1	golding-bird, c h
1	kollock, c w
1	neve, a
1	wright, a e
1	carter, a h
1	keyt, f t
1	whitney, m w
1	lindley, e h
1	rotch, t m
1	noe, g
1	abbe, r
1	rugh, j t
1	sawyer, j
1	wallis, f c
1	james, t e
1	baldwin, j m
1	hiss, p h
1	mccardie, w j
1	fischer, martin h
1	post, abner
1	kirk, t s
1	robey, w h
1	pearce, g h
1	dunham, t
1	denny, f p
1	robinson, f c
1	farmer, g w
1	gutierrez, m
1	bristol, c l
1	fullerton, g s
1	bryan, w l
1	blake, c j
1	leonard, c l
1	gordon, w
1	rogers, w
1	findlay, j w
1	jones, l p
1	ford, w w
1	monsarrat, k
1	drummond, w b
1	brena, j
1	vines, s h
1	vaughan, t w
1	brook, w f
1	knaggs, r l
1	greenhalgh, j p
1	paterson, a m
1	jastrow, j
1	proudfoot, f g
1	mcgee, w j
1	savage, w g
1	montgomery, w p
1	riggs, e s
1	dane, john
1	russell, w j
1	coley, w b
1	harrington, charles
1	hayford, j f
1	franklin, w s
1	common, a a
1	woods, a f
1	m, o t
1	ward, h b
1	hering, d w
1	elder, j m
1	milne, j
1	squire, j e
1	beach, f
1	warbasse, j p
1	moynihan, b g
1	wiley, h w
1	tuckett, i l
1	gaskell, w h
1	agramonte, a
1	c, f c
1	young, h h
1	thin, g
1	crendiropoulo, m
1	harman, n b
1	scott, c a
1	morgan, e r
1	mackintosh, a w
1	spalding, v m
1	newcomb, s
1	rodman, g h
1	berg, a a
1	hitzig, e
1	weidman, j c
1	montizambert, f
1	daland, j
1	clark, h j
1	maclaren, a
1	barbour, c a
1	campbell, m r
1	bell, a n
1	winslow, r
1	ihering, h v
1	matthews, albert p
1	miller, g v
1	prescott, a b
1	thomson, h c
1	germann, g b
1	spalding, j a
1	manson, p
1	dowd, c n
1	mcdaniel
1	chester, frederick d
1	randolph, r b
1	ayres, s c
1	wenley, r m
1	rovno, p
1	rennie, g e
1	barclay-smith, e
1	scott, w b
1	gould, a p
1	sinclair, t
1	k, j e
1	ballance, c a
1	jardine, r
1	e, w
1	buchanan, w j
1	freyer, p j
1	mitchell, a b
1	newell, f h
1	fergusson, s p
1	pfaff, franz
1	macilwaine, s w
1	harris, d f
1	addison, c
1	freeman, l
1	durgin, s h
1	tower, w l
1	sydenham, g f
1	bailey, e h
