Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1892	Pubs: 1449	IDs: 1449	CSV Author Pubs: 0	Medline Author Pubs: 1027
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 3	Medline Num: 3
		CSV IDs: 0	Medline IDs: 1449

Publication PubMed Count:<1449>
CSV Publications with Authors:<0>
Medline Publications with Authors:<1027>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<784>
Medline Unique short authors:<784>
Medline Unique short first authors:<751>
CSV Duplicate authors:<0>
Medline Duplicate authors:<159>
Medline Duplicate short authors:<159>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<440>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.03700097370983>
Medline APP max:<4>
Medline APP min:<1>
Medline APP var:<0.0531586786748063>
Unique Journal Titles:<11>
Unique Short Journal Titles:<11>
Medline Publications per unique author:	1.84821428571429
Medline Duplicate publications per duplicate author:	2.76729559748428
Medline Duplicate authors / Unique authors	0.20280612244898


*****JOURNAL PUB FREQUENCIES*****
574	science (new york, ny)
517	british medical journal
73	annals of surgery
59	public health papers and reports
54	journal of anatomy and physiology
53	weekly abstract of sanitary reports united states marine hospital service
30	the journal of physiology
29	transactions of the american ophthalmological society
29	annual meeting of the american climatological association american
20	medico-chirurgical transactions
11	journal massachusetts association of boards of health

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
11	hart, e
9	lloyd, s
9	brinton, d g
6	macdonald, a
6	kanthack, a a
5	gibbs, m
5	pick, a
5	thomas, c
5	garman, s
5	clevenger, s v
5	pilcher, l s
5	ashmead, a s
4	roberts, w
4	mynter, h
4	hicks, l e
4	hill, g a
4	cresson, h t
4	boas, f
4	h, g a
4	southwick, e b
4	hazen, h a
4	robson, a w
4	kellerman, w a
4	field, g p
4	hitchcock, r
4	wright, j m
4	heath, c
4	musgrove, j
3	martin, s
3	davis, w m
3	mabery, c f
3	koller, c
3	wake, c s
3	barbour, e h
3	symington, j
3	brunton, t l
3	barker, a e
3	butlin, h t
3	hale, h
3	hepburn, d
3	horsley, v
3	james, j f
3	hotchkiss, j
3	scripture, e w
3	stokes, a c
3	stanley, h m
3	gifford, j
3	liceaga, e
3	oliver, c a
3	keane, a h
3	kempton, c w
3	larkin, e l
3	stevenson, s y
3	powers, c a
3	finlayson, j
3	garrod, a e
3	wright, g f
3	moullin, c w
3	shufeldt, r w
3	ferree, b
3	tait, l
3	anderson, t m
3	baur, g
3	baldwin, j m
3	ruffer, m a
3	morris, h
2	howe, j l
2	troy, d s
2	skerritt, e m
2	bull, c s
2	mason, w p
2	millspaugh, c f
2	mason, o t
2	holbrook, m l
2	lawrie, e
2	stimson, l a
2	cripps, h
2	marshall, j
2	abbott, c c
2	hankin, e h
2	mackenzie, h w
2	harlan, g c
2	homan, g
2	langley, j n
2	ballantyne, j w
2	pickering, e c
2	marsh, f
2	howes, g b
2	schachner, a
2	anderson, h k
2	bolley, h l
2	wyman, w
2	thompson, e p
2	bessey, c e
2	russell, j s
2	veeder, m a
2	x, x
2	veritas, x
2	slade, d d
2	bereman, t a
2	meehan, t
2	seler, e
2	taylor, i
2	bostwick, a e
2	thomson, c
2	stone, g h
2	van bibber, w c
2	marshall, d t
2	paget, j
2	s, e a
2	jackson, j h
2	tidey, s
2	white, w h
2	hardy, w b
2	turner, c h
2	buller
2	harley, v
2	reid, e w
2	curtin, r g
2	dorsey, j o
2	stephenson, w
2	hamilton, h
2	crane, a
2	simon, r m
2	sherrington, c s
2	burnett, s m
2	pomeroy, o d
2	atthill, l
2	dall, w h
2	aldrich, j m
2	shepherd, f j
2	beauchamp, w m
2	vignal, w
2	call, r e
2	warbasse, j p
2	smith, j b
2	norton, t h
2	comstock, t b
2	hall, t p
2	hewitt, g
2	turner, w
2	kirby, w f
2	sutton, j b
2	campbell, j t
2	nash, w g
2	osborn, h f
2	conn, h w
2	mccarthy, g
2	coulter, j m
2	townsend, c h
2	becher, f a
2	taber, c a
2	hodges, n d
2	calkins, w w
2	kollock, c w
2	bolles, f
2	johnson, l c
2	watson, e w
2	uhler, p r
1	bryant, t
1	tatham, j
1	leber, t
1	loeb, m
1	ames, c h
1	auld, r c
1	stearns, f p
1	mulhall, j c
1	knight, f i
1	malley, a c
1	beals, a h
1	slater, j w
1	dyche, d t
1	hoyt, h f
1	williams, c t
1	cousins, j j
1	peal, s e
1	spencer, w g
1	croft, j
1	maxwell, c f
1	edes, r e
1	morton, c a
1	eells, m
1	potter, g w
1	richey, s o
1	tubby, a h
1	whiton, a m
1	doran, e w
1	golden, k e
1	huber, g c
1	gilchrist, a w
1	preble, w p
1	musser, j h
1	linebarger, c e
1	allen, h
1	bayliss, w m
1	hay, o p
1	stirling, w
1	collins, w j
1	fall, d
1	oliver, t
1	hopkins, a d
1	jackson, e
1	robinson, b
1	stevens, g t
1	bruner, h l
1	shutt, f t
1	caldwell, j w
1	work, h
1	ewart, w
1	derby, o a
1	harris, v d
1	sanford, e c
1	contreras, a
1	de arellano, n r
1	wood, h r
1	jones, r w
1	washburn, f l
1	metschnikoff, e
1	earle, c
1	white, d
1	ransom, w h
1	herbert, h
1	whitings, h l
1	harding, l a
1	jones, m e
1	cousins, j w
1	ramirez, j
1	slater, w
1	rozenzweig, r h
1	monod, h
1	french, g h
1	west, g m
1	knapp, h
1	crichton-browne, j
1	steinmetz, c p
1	jordan, d s
1	prescott, a d
1	willliston, s w
1	smart, c
1	roberts, j b
1	snyder, m b
1	eigenmann, c h
1	barling, g
1	clerke, a m
1	mather, f
1	charlton, o c
1	smith, n
1	wallace, d
1	hall, w w
1	aitken, d w
1	carmalt, w h
1	hadden, w b
1	johnson, r
1	dreschfeld, j
1	blake, d b
1	symmers, w s
1	charleston, s c
1	henshaw, m
1	edgeworth, f h
1	maxwell, c p
1	sternberg, g m
1	haynes, h w
1	patteson, r g
1	dickinson, w h
1	wiglesworth, j
1	haskell, w a
1	ceci, a
1	cummins, d h
1	hill, j p
1	skeel, f d
1	homans, j
1	bottentuit
1	williamson, a w
1	allingham, h w
1	cripps, c
1	valle, m c
1	bribiesca, j
1	tyndale, j h
1	jayne, w a
1	damman, g w
1	ingals, e f
1	hill, e j
1	ames, h e
1	hyatt, j
1	kellogg, j h
1	paradox, x
1	pillsbury, j h
1	nassau, r h
1	keeley, l e
1	weed, c m
1	steven, j l
1	goodhart, j f
1	robinson, l
1	power, d
1	reid, g
1	m'cormick, a
1	benitez, j m
1	nuttall, g h
1	merrill, g p
1	mccallie, s w
1	abraham, p s
1	turner, w a
1	hewlett, r t
1	kellogg, d s
1	moore, h b
1	everhart, x
1	robertson, w
1	pilsbry, h a
1	hartridge, g
1	stewart, g n
1	clute, w n
1	milliken, s e
1	shore, l e
1	macfadyen, a
1	sympson, e m
1	pollard, b
1	seler, x
1	tucker, w g
1	o'hara, h
1	hansell, h f
1	savillie, m h
1	amery, c f
1	hussey, w j
1	osborn, h l
1	munro, j c
1	darlington, t
1	mercier, c
1	chacon, a
1	foshay, p m
1	browning, w
1	montgomery, h
1	nason, w s
1	meltzer, s j
1	seely, f a
1	higgins, h
1	macwilliam, j a
1	brooks, w k
1	uribe, m
1	gihon, a l
1	hingston, w h
1	elrod, m j
1	prickett, m
1	yandell, w m
1	willard, j t
1	monck, w h
1	reyes, a
1	loew, o
1	stockman, r
1	fowler, g r
1	thomson, g m
1	barton, j k
1	humphry, g m
1	brendel, e
1	nichols, c f
1	murray, g r
1	schumann, v v
1	macpherson, w g
1	woods, r h
1	orvananos, d
1	rothrock, j t
1	collard, f s
1	nunn, r j
1	paul, f t
1	liveing, g d
1	bell, a g
1	greenwood, m
1	g, m
1	birmingham, a
1	walcott, h p
1	allbutt, t c
1	holmes, w h
1	ritchie, d m
1	strode, j b
1	chapin, c v
1	dumble, e t
1	windle, b c
1	drummond, c j
1	palmer, c b
