Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1937	Pubs: 4850	IDs: 4850	CSV Author Pubs: 0	Medline Author Pubs: 3831
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 10	Medline Num: 10
		CSV IDs: 0	Medline IDs: 4850

Publication PubMed Count:<4850>
CSV Publications with Authors:<0>
Medline Publications with Authors:<3831>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<3973>
Medline Unique short authors:<3973>
Medline Unique short first authors:<2922>
CSV Duplicate authors:<0>
Medline Duplicate authors:<829>
Medline Duplicate short authors:<829>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2204>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.39598016183764>
Medline APP max:<11>
Medline APP min:<1>
Medline APP var:<0.501774496082583>
Unique Journal Titles:<37>
Unique Short Journal Titles:<37>
Medline Publications per unique author:	1.22073999496602
Medline Duplicate publications per duplicate author:	2.65862484921592
Medline Duplicate authors / Unique authors	0.208658444500378


*****JOURNAL PUB FREQUENCIES*****
758	british medical journal
664	science (new york, ny)
471	proceedings of the royal society of medicine
432	california and western medicine
330	canadian medical association journal
285	the biochemical journal
206	annals of surgery
201	american journal of public health and the nation's health
134	proceedings of the national academy of sciences of the united states of america
118	the journal of experimental medicine
109	the journal of physiology
105	journal of bacteriology
93	the journal of clinical investigation
82	the british journal of ophthalmology
75	plant physiology
59	the american journal of pathology
57	the eugenics review
56	the journal of general physiology
53	public health reports
53	postgraduate medical journal
50	journal of anatomy
47	the yale journal of biology and medicine
47	the journal of hygiene
46	genetics
41	journal of the national medical association
39	the ulster medical journal
39	archives of disease in childhood
39	bulletin of the medical library association
35	bulletin of the new york academy of medicine
35	canadian journal of comparative medicine (gardenvale, quebec)
32	transactions of the american ophthalmological society
22	transactions of the american clinical and climatological association
21	the british journal of venereal diseases
12	the journal of neurology and psychopathology
2	bacteriological reviews
1	the journal of contraception
1	journal of the american medical association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
15	pinkham, c b
13	gordon, h
12	peart, h f
12	geiger, j c
11	weber, f p
11	a g n
11	crozier, w j
9	zerrahn-wolf, g
9	wolf, e
8	james, w
8	dickie, w m
8	wright, s
8	quastel, j h
8	miller, g a
7	mccance, r a
7	korenchevsky, v
7	beadle, g w
7	berens, c
7	porter, c
7	evans, p r
6	wyckoff, r w
6	anson, m l
6	nicolaysen, r
6	robson, j m
6	robbins, w j
6	sherman, j m
6	franklin, k j
6	heidelberger, m
6	ephrussi, b
6	goldsmith, w n
6	brain, r t
6	wigley, j e
6	green, d e
5	moore, t
5	cook, s f
5	schweitzer, a
5	carver, j
5	smadel, j e
5	zuckerman, s
5	harris, l j
5	levene, p a
5	rivers, t m
5	mchenry, e w
5	francis, t
5	white, p r
5	dennison, m
5	dodds, e c
5	burr, h s
5	mueller, j h
5	ellis, r w
5	leong, p c
5	kersten, h
5	peterson, w h
5	smith, h h
5	klaber, r
5	schluter, a
5	hardy, j d
5	fletcher, e
5	richter, d
4	gwyn, n b
4	norris, f w
4	rettger, l f
4	roberts, j e
4	norman, a g
4	channon, h j
4	wright, a d
4	sundwall, j
4	simpson, s l
4	parkes, a s
4	krebs, h a
4	todd, t f
4	goldblatt, h
4	simms, h s
4	marshall, c r
4	dewan, j g
4	bartley, m a
4	stern, r o
4	dunn, l c
4	code, c f
4	olitsky, p k
4	rabinowitch, i m
4	seddon, h j
4	needham, j
4	wright, r e
4	demerec, m
4	brown, g l
4	jowett, m
4	macrae, t f
4	smith, j a
4	edgar, c e
4	stewart, c p
4	kindersley, c e
4	widdowson, e m
4	parker, g h
4	bamber, g
4	hilditch, t p
4	holway, a h
4	stern, k g
4	clark, g l
4	raistrick, h
4	webster, l t
4	newns, g h
4	miller, h
4	ebbs, j h
4	peters, a d
4	claude, a
4	jacobsohn, f
4	brooke, r
4	forman, l
4	werkman, c h
4	bishop, p m
4	maccormac, h
4	theiler, m
4	stedman, e
4	dubos, r j
4	mcilroy, d l
4	spence, a w
4	feiling, a
4	peters, j p
3	dixon, m
3	oppel, t w
3	watson-williams, e
3	hewitt, l f
3	elkington, j s
3	morley, j
3	harris, h a
3	harrison, l w
3	slavin, b
3	sabin, a b
3	burrows, h j
3	harmon, p h
3	gabriel, w b
3	keefer, c s
3	franklin, s m
3	campbell, s
3	goebel, w f
3	whipple, g h
3	moore, r a
3	barclay, a e
3	fletcher, c m
3	cook, o f
3	melnick, d
3	lyle, t k
3	lehmann, h
3	hunter, g
3	berg, r l
3	harkins, h n
3	lewis, t
3	barber, h w
3	goodpasture, e w
3	nelson, j b
3	jameson, e
3	wolff, e
3	putnam, t j
3	berry, g p
3	witts, l j
3	mcmaster, p d
3	kretschmer, e
3	hecht, s
3	davies, j h
3	kon, s a
3	mitchell, r
3	beams, j w
3	duncan, j h
3	ayoub, j e
3	tweedy, w r
3	aub, j c
3	tillett, w s
3	chase, a m
3	munro, h n
3	hunt, j w
3	needham, d m
3	cowgill, g r
3	sodeman, w a
3	bacq, z m
3	lewis, l
3	whittle, c h
3	elliott, k a
3	fyson, p f
3	adams, a w
3	berry, e w
3	heuer, g j
3	cope, o
3	doyne, p g
3	manza, a v
3	weil-malherbe, h
3	althausen, t l
3	bumpus, h c
3	cuthbertson, d p
3	graves, b
3	walter, w g
3	burdick, c g
3	feldberg, w
3	winslow, c e
3	manville, i a
3	stewart, d
3	bensley, e h
3	patterson, n
3	fred, e b
3	granit, r
3	krueger, a p
3	gale, e f
3	hall, g e
3	bradford, w l
3	goodner, k
3	greeves, r a
3	wilkins, r w
3	pugh, c e
3	silcock, f a
3	blacker, c p
3	turner, p
3	duran-reynals, f
3	hart, f d
3	stillman, n p
3	cleveland, d e
3	jungeblut, c w
3	jefferson, g
3	miller, n f
3	winterton, w r
3	jones, a r
3	clutterbuck, p w
3	fairbank, h a
3	weiss, s
3	abernethy, t j
3	schlesinger, m
3	taylor, f h
3	vonderlehr, r a
3	livingston, p c
3	fowler, a f
3	bailey, k
3	roy, j n
3	manwaring, w h
3	jewesbury, r c
3	gross, l
3	ironside, r
3	salsbury, c r
3	nevin, s
3	fitzwilliams, d c
3	bergmann, m
3	eccles, j c
3	spink, w w
3	zilva, s s
3	moulton, f r
3	h e m
3	frankel, m
3	gibson, j g
3	el mangouri, h a
3	gardiner-hill, h
3	campbell, w g
3	tiselius, a
3	compton, k t
3	chandler, l r
3	tibbetts, d m
3	kabat, e a
3	bonner, j
3	yudkin, j
3	moritz, a r
3	boyd, e m
3	magill, t p
3	barbour, h g
3	fox, d l
3	parfitt, d n
3	horsfall, f l
3	hunter, d
3	dorfman, r i
3	lawrence, j h
3	evans, w a
3	shope, r e
3	farr, l e
3	cooper, e d
2	mckinney, h h
2	foster, a c
2	best, c h
2	smith, a p
2	eldridge, m
2	fallis, l s
2	morris, r t
2	garrod, l p
2	huntsman, a g
2	maes, u
2	gray, h
2	hyers, d h
2	heritage, k
2	findlay, l
2	richman, f
2	cockerell, t d
2	smith, a r
2	allen, a j
2	landis, c
2	hailwood, j g
2	stock, c
2	vandiver, h s
2	agnew, h
2	rowlands, i w
2	thorn, g w
2	todd, a r
2	clark, a j
2	johnson, k s
2	metivier, v m
2	chandler, s b
2	jeffcoate, t n
2	bourne, w
2	brooks, l
2	allen, h w
2	reynolds, f c
2	stone, r w
2	inman, v t
2	moore, c v
2	smith, w h
2	leake, c d
2	tatum, e l
2	winton, f r
2	gleyzal, a
2	chown, b
2	challis, j h
2	wilhelmi, a e
2	stebbins, e l
2	okkels, h
2	hodson, c b
2	baker, a b
2	craig, f n
2	nowinski, w w
2	sinnott, e w
2	smallpeice, v
2	massell, b f
2	chi, t k
2	mutch, n
2	evans, w c
2	campbell, w c
2	musselman, l k
2	sproul, e e
2	walker, e
2	cameron, a t
2	carter, c w
2	eagle, h
2	roberts, d b
2	smith, s
