Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1944	Pubs: 4446	IDs: 4446	CSV Author Pubs: 0	Medline Author Pubs: 3579
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 9	Medline Num: 9
		CSV IDs: 0	Medline IDs: 4446

Publication PubMed Count:<4446>
CSV Publications with Authors:<0>
Medline Publications with Authors:<3579>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<4255>
Medline Unique short authors:<4253>
Medline Unique short first authors:<2925>
CSV Duplicate authors:<0>
Medline Duplicate authors:<806>
Medline Duplicate short authors:<807>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2020>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.52808046940486>
Medline APP max:<20>
Medline APP min:<1>
Medline APP var:<1.14778650819358>
Unique Journal Titles:<60>
Unique Short Journal Titles:<60>
Medline Publications per unique author:	1.0448883666275
Medline Duplicate publications per duplicate author:	2.50620347394541
Medline Duplicate authors / Unique authors	0.189424206815511


*****JOURNAL PUB FREQUENCIES*****
827	science (new york, ny)
625	british medical journal
337	canadian medical association journal
278	california and western medicine
258	proceedings of the royal society of medicine
171	annals of surgery
171	american journal of public health and the nation's health
145	journal of bacteriology
112	the biochemical journal
105	the journal of clinical investigation
99	the british journal of ophthalmology
91	the journal of experimental medicine
83	canadian journal of comparative medicine and veterinary science
79	proceedings of the national academy of sciences of the united states of america
76	the yale journal of biology and medicine
68	plant physiology
67	postgraduate medical journal
61	journal of the national medical association
57	the american journal of pathology
52	public health reports
48	bulletin of the new york academy of medicine
46	the british journal of venereal diseases
46	bulletin of the medical library association
42	memorias congreso medico peninsular
42	transactions ophthalmological society of the united kingdom
37	genetics
37	british heart journal
34	the journal of physiology
34	transactions of the american ophthalmological society
33	the journal of general physiology
29	the journal of hygiene
25	journal of anatomy
20	archives of disease in childhood
18	revue de la tuberculose
17	the eugenics review
17	the ulster medical journal
14	american journal of orthodontics and oral surgery
11	antonie van leeuwenhoek
11	confinia neurologica
10	schweizerische zeitschrift fur tuberkulose revue suisse de la tuberculose
9	annals of the rheumatic diseases
9	archives des maladies professionnelles de medecine du travail et de securite
9	boletin ciudad trujillo hospital general padre billini
8	l'avenir medical
8	journal of neurology and psychiatry
8	proceedings of the royal institution of great britain
8	the proceedings of the cardiff medical society
7	bacteriological reviews
7	journal of neurology, neurosurgery, and psychiatry
7	medical bulletin united states army mediterranean theater of operations
7	gynecologie et obstetrique
6	bulletin der schweizerischen akademie der medizinischen wissenschaften
5	medicamenta
5	revista medica de costa rica
3	human fertility
2	dental research and graduate study
2	anales real academia de ciencias medicas, fisicas y naturales de la habana
1	research report naval medical research institute (us)
1	the journal of obstetrics and gynaecology of the british empire
1	western journal of surgery, obstetrics, and gynecology

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
19	peart, h f
13	manwaring, w h
13	scatena, f n
10	friedewald, w f
9	winkler, a w
9	sorsby, a
8	waksman, s a
7	stanley, w m
7	mitchell, c a
7	foster, j w
7	miller, g a
7	elkinton, j r
7	whittle, c h
6	miller, g l
6	butler, e c
6	gunsalus, i c
6	brock, r c
6	wigley, j e
6	eaton, m d
6	christie, r v
5	dobzhansky, t
5	keys, t e
5	barker, h a
5	foster, j
5	newhouser, l r
5	horsfall, f l
5	roberts, j e
5	morris, c j
5	warren, j v
5	robertson, i m
5	carpenter, c m
5	visscher, m b
5	moulton, f r
5	carlson, a j
5	magnus, j
5	geiger, j c
5	sevag, m g
5	wallace, h j
5	purvis, v
4	long, c n
4	beattie, j
4	elvehjem, c a
4	thomas, m d
4	shepard, w p
4	hill, g r
4	stuart, c a
4	chapman, g h
4	yudkin, j
4	elman, r
4	sollner, k
4	wiener, a s
4	young, j z
4	hopper, j
4	moscoso puello, f e
4	trevor-roper, p d
4	beveridge, j m
4	green, m n
4	caldwell, o w
4	haber, h
4	knight, c a
4	heinbecker, p
4	wright, r e
4	bailey, o t
4	stout, a p
4	meyer, k f
4	wolf, e
4	crozier, w j
4	wright, h p
4	kalz, f
4	stokinger, h e
4	moragues, v
4	lichstein, h c
4	lauffer, m a
4	jones, h w
4	hamilton, j b
4	garrod, l p
4	bowler, r g
4	stead, e a
4	whipple, g h
4	dowling, g b
4	shen, s c
4	lozner, e l
4	tisdall, f f
4	armstrong, s h
4	pinkerton, h
3	soule, m h
3	murnaghan, f d
3	walker, r v
3	roepke, r r
3	bernheimer, a w
3	mills, e s
3	yudkin, s
3	hilditch, t p
3	stokes, j l
3	jones, a m
3	neame, h
3	brown, a
3	shelford, v e
3	ellinger, p
3	roberts, j a
3	mcintosh, r a
3	kirkland, a s
3	epstein, j a
3	roxburgh, i a
3	cooper, k w
3	klaber, r
3	heidelberger, m
3	visher, s s
3	large, a
3	coller, f a
3	magnus, j a
3	caroline, l
3	neuberger, a
3	livingston, b e
3	stacey, m
3	kasner, e
3	davidson, l s
3	chace, a f
3	heywood, c p
3	lancefield, r c
3	strong, g f
3	loomis, w e
3	sebrell, w h
3	price, i n
3	prescott, f
3	frantz, v k
3	finesinger, j e
3	lucas, c c
3	kubes, v
3	thomas, c p
3	wright, a d
3	mccance, r a
3	waymouth, c
3	duckworth, g
3	pilcher, r s
3	wilson, e b
3	osterhout, w j
3	lehmann, h
3	stallard, h b
3	morison, j e
3	lee, s w
3	jordan, r c
3	brazier, m a
3	wright, l d
3	katzenstein, r
3	worcester, j
3	thomas, l
3	atwater, r m
3	stocks, p
3	ackerman, h
3	gwatkin, r
3	connor, g j
3	rous, p
3	mirick, g s
3	dawson, c r
3	loewenstein, a
3	blattner, r j
3	ham, a w
3	ivy, a c
3	wheeler, j r
3	guggenheim, k
3	durrell, w b
3	jacobs, s e
3	kirby, w m
3	mcclure, r d
3	stokes, w
3	danowski, t s
3	mudd, s
3	michaelson, i c
3	davidson, c s
3	silberberg, m
3	malkin, s a
3	hendricks, r h
3	conklin, e g
3	moir, j c
3	schade, a l
3	moore, f d
3	davidson, j n
3	richards, d w
3	barker, c a
3	niven, c f
3	burkholder, p r
3	lawrence, a s
3	meyer, a h
3	foley, e j
3	stern, h j
3	sinai, n
3	cameron, d e
3	kleczkowski, a
3	mann, i
3	cornman, i
3	neuhof, h
3	cournand, a
3	epps, h m
3	hoyle, c
3	chambers, r
3	faust, e c
3	witts, l j
3	heagerty, j j
3	heys, f m
3	tice, j w
3	hunter, r f
3	carey, e j
3	sawyer, w a
3	mitchell, h h
3	brasch, f e
3	miller, c p
3	needham, j
3	davidson, m
3	heath, l m
3	curnen, e c
3	anderson, g w
3	oncley, j l
3	crooke, a c
3	elkin, d c
3	anderson, c r
3	stokes, j
3	harvey, s c
3	henle, w
2	falco, e a
2	torres torija, j
2	williams, r t
2	maunsell, k
2	leonian, l h
2	wilbur, d l
2	lahey, f h
2	alston, j m
2	guttman, a p
2	soffer, l j
2	torda, c
2	brown, j b
2	mayer, r l
2	lilly, v g
2	gordon, s
2	mulholland, j h
2	stewart, o w
2	gillespie, r d
2	hellier, f f
2	cavallito, c j
2	hildebrand, e m
2	greiff, d
2	waugh, t r
2	naghski, j
2	schwab, r s
2	gordon, a h
2	taylor, g l
2	sellers, a h
2	wilkinson, a w
2	hall, i s
2	jungeblut, c w
2	randall, r
2	koller, p c
2	cooper, d c
2	mcswiney, b a
2	brooks, s c
2	miller, l l
2	gordon, h w
2	steinberg, a g
2	schogoleff, c
2	earle, d p
2	cohen, s m
2	barsoum, g s
2	eckstein, f m
2	sears, e r
2	lyon, c b
2	bale, w f
2	gold, s
2	rhoads, j e
2	macdougal, d t
2	anrep, g v
2	mills, g t
2	platt, h
2	massey, a
2	semon, h c
2	taylor, f h
2	bekker, j h
2	goldsmith, a j
2	roberts, w l
2	lauson, h d
2	steinkamp, r
2	delory, g e
2	winter, l b
2	binkley, s b
2	morales, m f
2	wheeler, k m
2	maclean, j t
2	marshak, a
