Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1916	Pubs: 3186	IDs: 3186	CSV Author Pubs: 0	Medline Author Pubs: 2389
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 7	Medline Num: 7
		CSV IDs: 0	Medline IDs: 3186

Publication PubMed Count:<3186>
CSV Publications with Authors:<0>
Medline Publications with Authors:<2389>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<2019>
Medline Unique short authors:<2019>
Medline Unique short first authors:<1710>
CSV Duplicate authors:<0>
Medline Duplicate authors:<459>
Medline Duplicate short authors:<459>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<1261>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.18082879866053>
Medline APP max:<13>
Medline APP min:<1>
Medline APP var:<0.38002593511038>
Unique Journal Titles:<24>
Unique Short Journal Titles:<24>
Medline Publications per unique author:	1.57800891530461
Medline Duplicate publications per duplicate author:	2.74727668845316
Medline Duplicate authors / Unique authors	0.227340267459138


*****JOURNAL PUB FREQUENCIES*****
544	science (new york, ny)
487	proceedings of the royal society of medicine
475	british medical journal
380	california state journal of medicine
218	american journal of public health (new york, ny : 1912)
177	proceedings of the national academy of sciences of the united states of america
176	annals of surgery
158	canadian medical association journal
108	the journal of experimental medicine
63	journal of the national medical association
62	the journal of medical research
52	public health reports
45	the biochemical journal
44	journal of bacteriology
38	transactions of the american ophthalmological society
26	the journal of physiology
24	transactions of the american climatological and clinical association american
23	genetics
23	bulletin of the medical library association
21	journal of anatomy and physiology
18	the eugenics review
15	the journal of hygiene
8	journal of anatomy
1	the journal of cancer research

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
18	little, e g
13	wilson, e b
11	pernet, g
10	mollison, w m
10	moore, i
10	jones, r
9	buist, h m
9	davis, e d
9	sibley, w k
8	mckenzie, d
7	geiger, j c
7	barus, c
7	sequeira, j h
6	cautley, e
6	parker, g h
6	loeb, j
6	moree, e a
6	stuart-low, w
6	fearnsides, e g
6	shapley, h
5	dakin, h d
5	ballantyne, j w
5	hopkins, j g
5	mcdonagh, j e
5	hamill, p
5	milligan, w
5	weber, f p
5	pearl, r
5	hawthorne, c o
5	batten, f e
5	maccurdy, g g
5	goldschmidt, r
5	adams, w s
5	bull, c g
5	zinsser, h
4	moore, j l
4	van tuyl, f m
4	rettger, l f
4	paterson, d r
4	rous, p
4	fraser, j
4	langley, j n
4	meltzer, s j
4	sherman, j m
4	tilley, h
4	castellani, a
4	bartlett, h h
4	howell, c m
4	worster-drought, c
4	davis, w m
4	ford, w w
4	osterhout, w j
4	lyon, m w jr
4	stephenson, s
4	smith, e f
4	bond, j w
4	eddowes, a
4	parsons, c l
4	griffith, f
4	thursfield, h
4	fraser, j s
4	cross, c r
4	gordon, m h
4	flexner, s
4	taylor, j
4	loeb, l
4	hill, w
4	andrews, j b
4	auer, j
4	bunch, j l
3	marshall, j s
3	flint, j m
3	ido, y
3	krumbhaar, e b
3	spence, h
3	o'gara, p j
3	penfold, w j
3	smyth, h f
3	campbell, d h
3	amoss, h l
3	delepine, s
3	kelly, f l
3	tod, h
3	laubach, c a
3	andrews, h r
3	drummond, j c
3	bell, f m
3	mcmeans, j w
3	campiche, p s
3	richards, t w
3	whipple, g h
3	braisted, w c
3	eastwood, a
3	jefferson, g
3	thomson, d
3	macnider, w d
3	dore, s e
3	jones, f s
3	singer, c
3	krause, a k
3	lack, h l
3	macbride, e w
3	baker, f c
3	ito, h
3	harman, n b
3	dublin, l i
3	thomas, j l
3	harris, j a
3	abbot, c g
3	jennings, h s
3	evermann, b w
3	homer, a
3	campbell, w w
3	fantham, h b
3	whale, h l
3	millikan, r a
3	bonney, v
3	howard, l o
3	kent, w
3	grave, c
3	mayer, a g
3	park, w h
3	durante, l
3	catton, j h
3	hoki, r
3	malcolm, j d
3	conklin, e g
3	cameron, j
3	willcox, w h
3	jacobs, w a
3	white, h s
3	dean, h r
3	trask, j w
3	finzi, n s
3	davis, b m
3	kennedy, a m
3	ritter, w e
3	harkins, w d
3	breed, r s
3	mccann, f j
3	smith, w v
3	barrell, j
3	allard, h a
3	mcadie, a
3	yerkes, r m
3	hrdliccaronka, a
3	russ, s
3	mcburney, m
3	perrine, c d
3	ross, r
3	dailey, u g
3	conn, h j
3	rudolf, r d
3	ibsen, h l
3	burling, l d
3	stewart, f h
3	scott, s
3	minot, g r
3	winslow, c e
3	rolleston, j d
3	huntington, e v
3	mather, k f
3	evans, w a
3	corbett, d
3	wallace, c
3	pegler, l h
3	peet, m m
3	brooks, c f
2	weiskotten, h g
2	hort, e c
2	rice, e l
2	goldsmith, p
2	wentworth, e n
2	tsurumi, m
2	grey, e g
2	gladstone, r j
2	thornley, r l
2	zeleny, c
2	porter, m b
2	medlar, e m
2	hachtel, f w
2	berkeley, c
2	round, l a
2	armstrong, d b
2	morse, e s
2	hull, a j
2	wolbach, s b
2	priestley, j g
2	guthrie, l
2	bowman, f b
2	russell, j s
2	chapin, c v
2	johnson, w h
2	holman, w l
2	primrose, a
2	barnes, h
2	ricker, p l
2	lewis, g n
2	graham, h b
2	mcqueen, j m
2	stevenson, w l
2	horne, j
2	hicks, h t
2	morton, r
2	hill, h w
2	low, g c
2	sedgwick, w t
2	okada, s
2	williams, l r
2	bacot, a
2	seares, f h
2	walpole, g s
2	nichols, e l
2	dale, h h
2	blake, f g
2	petersen, w
2	morley, e w
2	quinan, c
2	birtch, f w
2	levine, m
2	burg, j c
2	panoupoulos, g t
2	schneider, f
2	wilson, e g
2	bridges, c b
2	melville, s
2	turner, j r
2	stowers, j h
2	barclay, a e
2	smith, s
2	gunson, e b
2	metz, c w
2	baldwin, h
2	thomson, s
2	herty, c h
2	macnutt, b
2	musser, j h
2	edington, g h
2	eggstein, a a
2	woodcock, h m
2	mckenzie, r t
2	bates, c
2	bond, c j
2	leyton, o
2	daish, a j
2	jones, p m
2	curtis, f g
2	culpin, m
2	pringle, j j
2	kohn, l a
2	morgan, w p
2	humphreys, w j
2	gundrum, f f
2	gordon, w
2	inman, t g
2	wright, a e
2	long, j a
2	miller, r t
2	fitzgerald, j g
2	dreyer, g
2	hitchens, a p
2	knapp, a
2	krumwiede, c
2	gibson, c l
2	mercier, c a
2	hill, l
2	goodspeed, t h
2	gray, h m
2	tolman, r c
2	bankart, a s
2	brown, a
2	anderson, j f
2	roberts, w a
2	don, a
2	bowman, h h
2	shreve, f
2	barber, h w
2	lewis, t
2	abercrombie, r g
2	bland-sutton, j
2	atwood, w w
2	goodpasture, e w
2	kleiner, i s
2	adams, j e
2	emerson, b k
2	berman, n
2	jacob, f m
2	wollstein, m
2	coley, w b
2	stopford, j s
2	weston, p g
2	atkins, w r
2	wohl, m g
2	palmer, g t
2	whitelaw, t h
2	nutting, c c
2	gray, h f
2	wilson, s a
2	wissler, c
2	knipp, c t
2	rigg, g b
2	orton, h
2	kay, g f
2	wilson, r m
2	sellards, a w
2	secord, e r
2	cumberbatch, e p
2	freeman, l
2	torrey, j c
2	mackenzie, j
2	williams, e c
2	phillips, j
2	green, n w
2	yealland, l r
2	miller, g a
2	hale, g e
2	good, e s
2	haldane, j s
2	darwin, l
2	guthrie, d
2	koga, g
2	matthew, w d
2	ewing, a e
2	harvey, e n
2	leitch, a
2	davidson, j m
2	clark, g a
2	manges, m
2	von eberts, e m
2	pembrey, m s
2	evans, a
2	walmsley, t
2	spriggs, e i
2	surface, f m
2	adamson, h g
2	clinton, g p
2	cotton, f j
2	bailey, c h
2	hyde, r r
2	mendel, l b
2	heidelberger, m
2	peacock, a d
2	hall, r e
2	pease, h d
2	behlow, w w
2	mees, c e
2	acree, s f
2	elliott, t r
2	storer, t i
2	kyle, j j
2	jobling, j w
2	deaver, j b
2	spencer, h r
2	castle, w e
2	du nouy, p l
2	smith, w b
2	hastings, c j
2	williams, a w
2	carruthers, j f
