Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1954	Pubs: 105649	IDs: 105649	CSV Author Pubs: 0	Medline Author Pubs: 102804
		PM Max: 2	PM Num: 2	CSV Max: 0	CSV Num: 0	Medline Max: 212	Medline Num: 212
		CSV IDs: 0	Medline IDs: 105649

Publication PubMed Count:<105649>
CSV Publications with Authors:<0>
Medline Publications with Authors:<102804>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<93112>
Medline Unique short authors:<93044>
Medline Unique short first authors:<62027>
CSV Duplicate authors:<0>
Medline Duplicate authors:<32743>
Medline Duplicate short authors:<32764>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<108249>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.64018909770048>
Medline APP max:<19>
Medline APP min:<1>
Medline APP var:<0.967730776273473>
Unique Journal Titles:<1447>
Unique Short Journal Titles:<1450>
Medline Publications per unique author:	1.13464429933843
Medline Duplicate publications per duplicate author:	3.3060196072443
Medline Duplicate authors / Unique authors	0.351651774207406


*****JOURNAL PUB FREQUENCIES*****
983	british medical journal
910	journal of the american medical association
880	science (new york, ny)
768	comptes rendus des seances de la societe de biologie et de ses filiales
710	proceedings of the society for experimental biology and medicine society for
671	lancet
666	minerva medica
651	la presse medicale
651	bollettino della societa italiana di biologia sperimentale
571	the journal of biological chemistry
565	the biochemical journal
545	nature
533	nederlands tijdschrift voor geneeskunde
531	munchener medizinische wochenschrift (1950)
529	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
526	deutsche medizinische wochenschrift (1946)
508	die medizinische
506	medizinische klinik (munich, germany : 1983)
473	el dia medico
461	polski tygodnik lekarski
448	comptes rendus hebdomadaires des seances de l'academie des sciences
433	the new england journal of medicine
423	the journal of physiology
418	khirurgiia
410	nordisk medicin
406	the american journal of physiology
386	orvosi hetilap
384	prensa medica argentina
383	canadian medical association journal
382	concours medical
382	schweizerische medizinische wochenschrift
361	the medical journal of australia
355	archives of biochemistry and biophysics
351	new york state journal of medicine
350	wiener medizinische wochenschrift (1946)
342	american journal of obstetrics and gynecology
339	biochimica et biophysica acta
337	ugeskrift for laeger
332	das deutsche gesundheitswesen
322	casopis lekaru ceskych
320	the journal of urology
319	zentralblatt fur gynakologie
318	proceedings of the royal society of medicine
309	arztliche wochenschrift
307	klinische wochenschrift
306	american journal of surgery
292	wiener klinische wochenschrift
286	zentralblatt fur chirurgie
282	svenska lakartidningen
280	la semana medica
272	journal of bacteriology
271	zhurnal mikrobiologii, epidemiologii, i immunobiologii
271	doklady akademii nauk sssr
268	la revue du praticien
268	journal de radiologie, d'electrologie & archives d'electricite medicale
258	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
253	surgery
242	gan
242	minerva ginecologica
236	fortschritte auf dem gebiete der rontgenstrahlen
235	annals of surgery
234	biulleten' eksperimental'noi biologii i meditsiny
233	naunyn-schmiedebergs archiv fur experimentelle pathologie und pharmakologie
231	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
228	ama archives of surgery
227	minerva chirurgica
227	american journal of ophthalmology
225	southern medical journal
224	klinicheskaia meditsina
219	american review of tuberculosis
219	journal of the american veterinary medical association
218	modern hospital
217	strahlentherapie
213	the journal of laboratory and clinical medicine
212	journal of the american pharmaceutical association american pharmaceutical
212	the american journal of nursing
211	california medicine
211	prakticky lekar
210	american journal of public health and the nation's health
209	sovetskaia meditsina
209	annals of internal medicine
209	experientia
208	obstetrics and gynecology
206	annales de l'institut pasteur
206	ama archives of ophthalmology
206	proceedings of the national academy of sciences of the united states of america
205	united states armed forces medical journal
203	maroc medical
202	the journal of the international college of surgeons
202	revista clinica espanola
201	bulletins et memoires de la societe medicale des hopitaux de paris
199	public health reports
198	suvremenna meditsina
198	langenbecks archiv fur klinische chirurgie  vereinigt mit deutsche zeitschrift
198	surgery, gynecology & obstetrics
196	vie medicale (paris, france : 1920)
195	gigiena i sanitariia
194	minerva pediatrica
194	arzneimittel-forschung
193	memoires academie de chirurgie (france)
193	medizinische monatsschrift
193	the american journal of roentgenology, radium therapy, and nuclear medicine
192	ama archives of dermatology and syphilology
191	endocrinology
190	annals of the new york academy of sciences
190	deutsches medizinisches journal
189	vestnik otorinolaringologii
189	bulletin de la societe francaise de dermatologie et de syphiligraphie
188	the journal of clinical investigation
186	the american journal of medicine
186	the practitioner
185	lekarske listy
183	nutrition reviews
183	hippokrates
182	fel'dsher i akusherka
181	american heart journal
178	hospitals
178	die pharmazie
178	revista de la asociacion medica argentina
176	bulletin de la societe de chimie biologique
176	archives internationales de pharmacodynamie et de therapie
175	the journal of pediatrics
174	deutsche zahnarztliche zeitschrift
173	oral surgery, oral medicine, and oral pathology
172	praxis
171	bulletin de la federation des societes de gynecologie et dobstetrique de langue
171	bulletin de la societe de pathologie exotique et de ses filiales
171	akusherstvo i ginekologiia
169	postgraduate medicine
169	american journal of clinical pathology
169	gazette medicale de france
168	circulation
167	la riforma medica
167	radiology
167	hospital progress
166	the journal of nutrition
166	gp
166	archives francaises de pediatrie
165	srpski arhiv za celokupno lekarstvo
165	der chirurg; zeitschrift fur alle gebiete der operativen medizen
165	the american surgeon
164	ama archives of otolaryngology
163	acta medica scandinavica
163	revue neurologique
161	archives des maladies de l'appareil digestif et des maladies de la nutrition
160	antibiotics & chemotherapy
160	zhurnal nevropatologii i psikhiatrii imeni ss korsakova (moscow, russia : 1952)
159	the journal of pharmacology and experimental therapeutics
159	journal of experimental psychology
157	the journal of clinical endocrinology and metabolism
157	pediatrics
156	zeitschrift fur arztliche fortbildung
156	ama archives of internal medicine
156	zeitschrift fur urologie
156	journal de medecine de bordeaux et du sud-ouest
156	the american journal of the medical sciences
154	revista brasileira de medicina
154	gastroenterology
154	the journal of pathology and bacteriology
152	hospital management
150	the journal of bone and joint surgery american volume
149	journal de physiologie
149	l'union medicale du canada
149	cancer research
149	afrique francaise chirurgicale
148	zeitschrift fur haut- und geschlechtskrankheiten
147	acta physiologica hungarica
147	vestnik khirurgii imeni i i grekova
145	jornal do medico
145	nursing outlook
145	il policlinico sezione pratica
144	annales d'endocrinologie
144	journal of the indian medical association
143	pediatria polska
142	american practitioner and digest of treatment
141	experimental cell research
141	les annales d'oto-laryngologie
140	the american journal of psychiatry
139	bulletin of the world health organization
139	der hautarzt; zeitschrift fur dermatologie, venerologie, und verwandte gebiete
138	zahnarztliche welt
138	the surgical clinics of north america
138	fiziologicheskii zhurnal sssr imeni i m sechenova
138	annales medico-psychologiques
138	the british journal of surgery
138	zahnarztliche rundschau
138	zeitschrift fur hygiene und infektionskrankheiten; medizinische mikrobiologie,
137	diseases of the chest
137	archiv fur ohren-, nasen- und kehlkopfheilkunde, vereinigt mit zeitschrift fur
134	journal of the american dental association (1939)
134	belgisch tijdschrift voor geneeskunde
133	beitrage zur klinik der tuberkulose und spezifischen tuberkulose-forschung
133	acta physiologica polonica
132	acta endocrinologica
132	medical times
131	the journal of thoracic surgery
131	klinische monatsblatter fur augenheilkunde und fur augenarztliche fortbildung
130	geburtshilfe und frauenheilkunde
129	dermatologische wochenschrift
129	acta pathologica et microbiologica scandinavica
128	the british journal of radiology
128	revue medicale de liege
127	bulletin de l'academie nationale de medecine
126	minnesota medicine
126	bruxelles medical
126	the american journal of tropical medicine and hygiene
126	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
125	journal of immunology (baltimore, md : 1950)
125	polski przeglad chirurgiczny
125	ama archives of neurology and psychiatry
125	pediatricke listy
124	american journal of veterinary research
123	revue du rhumatisme et des maladies osteo-articulaires
123	przeglad lekarski
123	monatsschrift fur kinderheilkunde
123	medicina
122	medicine illustrated
121	therapie der gegenwart
121	virginia medical monthly
120	journal d'urologie medicale et chirurgicale
120	plant physiology
120	journal of the american dietetic association
119	journal of applied physiology
118	revue d'oto-neuro-ophtalmologie
118	the canadian nurse
117	montpellier medical
116	ama american journal of diseases of children
116	aptechnoe delo
116	the medical clinics of north america
116	medical world
115	journal of general microbiology
115	the journal of the egyptian medical association
115	zentralblatt fur bakteriologie, parasitenkunde, infektionskrankheiten und
