Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1951	Pubs: 103574	IDs: 103574	CSV Author Pubs: 0	Medline Author Pubs: 97318
		PM Max: 2	PM Num: 2	CSV Max: 0	CSV Num: 0	Medline Max: 208	Medline Num: 208
		CSV IDs: 0	Medline IDs: 103574

Publication PubMed Count:<103574>
CSV Publications with Authors:<0>
Medline Publications with Authors:<97318>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<83847>
Medline Unique short authors:<83675>
Medline Unique short first authors:<58221>
CSV Duplicate authors:<0>
Medline Duplicate authors:<28920>
Medline Duplicate short authors:<28969>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<97193>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.56312295772622>
Medline APP max:<15>
Medline APP min:<1>
Medline APP var:<0.868942391650149>
Unique Journal Titles:<1365>
Unique Short Journal Titles:<1367>
Medline Publications per unique author:	1.23527377246652
Medline Duplicate publications per duplicate author:	3.36075380359613
Medline Duplicate authors / Unique authors	0.344913950409675


*****JOURNAL PUB FREQUENCIES*****
1097	british medical journal
943	nature
905	journal of the american medical association
881	proceedings of the society for experimental biology and medicine society for
850	lancet
839	bollettino della societa italiana di biologia sperimentale
728	science (new york, ny)
723	comptes rendus des seances de la societe de biologie et de ses filiales
688	la presse medicale
584	nederlands tijdschrift voor geneeskunde
578	concours medical
564	the journal of biological chemistry
536	deutsche medizinische wochenschrift (1946)
509	nordisk medicin
507	munchener medizinische wochenschrift (1950)
507	la semana medica
504	el dia medico
502	doklady akademii nauk sssr
473	the biochemical journal
471	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
464	minerva medica
445	prensa medica argentina
428	die medizinische welt
419	the medical journal of australia
405	ugeskrift for laeger
400	the american journal of physiology
382	the new england journal of medicine
375	svenska lakartidningen
373	american journal of obstetrics and gynecology
368	casopis lekaru ceskych
364	new york state journal of medicine
360	american journal of ophthalmology
358	canadian medical association journal
358	schweizerische medizinische wochenschrift
352	ama archives of dermatology and syphilology
349	wiener medizinische wochenschrift (1946)
348	comptes rendus hebdomadaires des seances de l'academie des sciences
333	medecine et hygiene
319	klinicheskaia meditsina
310	wiener klinische wochenschrift
308	zentralblatt fur gynakologie
307	public health reports
306	klinische wochenschrift
305	das deutsche gesundheitswesen
299	american journal of public health and the nation's health
296	the american journal of nursing
291	orvosi hetilap
289	archives des maladies de l'appareil digestif et des maladies de la nutrition
288	polski tygodnik lekarski
287	proceedings of the royal society of medicine
282	revista clinica espanola
279	american journal of surgery
279	the journal of physiology
277	journal de radiologie, d'electrologie & archives d'electricite medicale
276	arztliche wochenschrift
274	bulletin de la societe francaise de dermatologie et de syphiligraphie
274	the medical press
268	memoires academie de chirurgie (france)
263	modern hospital
261	langenbecks archiv fur klinische chirurgie  vereinigt mit deutsche zeitschrift
259	zentralblatt fur chirurgie
259	medizinische klinik
258	united states armed forces medical journal
254	the journal of urology
252	fortschritte auf dem gebiete der rontgenstrahlen
250	annals of internal medicine
248	archives of biochemistry and biophysics
247	bulletins et memoires de la societe medicale des hopitaux de paris
242	the journal of laboratory and clinical medicine
242	maroc medical
240	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
239	khirurgiia
236	surgery
233	annals of surgery
230	bulletin de la federation des societes de gynecologie et dobstetrique de langue
229	experientia
227	revue neurologique
225	la riforma medica
221	postgraduate medicine
221	journal des praticiens; revue generale de clinique et de therapeutique
220	nursing mirror and midwives journal
219	hospital management
218	gastroenterology
218	southern medical journal
216	bulletin de la societe de chimie biologique
216	vestnik otorinolaringologii
214	gigiena i sanitariia
212	annales de l'institut pasteur
211	california medicine
210	l'union medicale du canada
209	the journal of pediatrics
209	ama archives of surgery
209	zeitschrift fur haut- und geschlechtskrankheiten
208	journal of bacteriology
207	gazette medicale de france
205	hospitals
202	medical world
202	ama archives of neurology and psychiatry
201	medizinische monatsschrift
199	journal of the american pharmaceutical association american pharmaceutical
199	journal de medecine de bordeaux et du sud-ouest
198	sovetskaia meditsina
197	hippokrates
195	archives francaises de pediatrie
194	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
193	pediatrics
192	the journal of the international college of surgeons
191	endocrinology
187	surgery, gynecology & obstetrics
185	lekarske listy
185	circulation
179	praxis
179	il policlinico sezione pratica
175	the american journal of roentgenology and radium therapy
175	the american journal of the medical sciences
175	der chirurg; zeitschrift fur alle gebiete der operativen medizen
173	deutsche zahnarztliche zeitschrift
172	dermatologische wochenschrift
171	radiology
171	ama archives of otolaryngology
170	jornal do medico
170	lyon medical
170	klinische monatsblatter fur augenheilkunde und fur augenarztliche fortbildung
169	prakticky lekar
169	nutrition reviews
169	boletines y trabajos / academia argentina de cirugia academia argentina de
169	vie medicale (paris, france : 1920)
168	medicamenta
168	american journal of clinical pathology
168	the practitioner
167	cancer research
165	american practitioner and digest of treatment
165	archives internationales de pharmacodynamie et de therapie
165	die pharmazie
161	american heart journal
160	lyon chirurgical
159	the american journal of psychiatry
158	the antiseptic
157	medicina
157	the journal of clinical investigation
157	proceedings of the national academy of sciences of the united states of america
156	minerva chirurgica
154	le scalpel
154	journal of the american dental association (1939)
154	ama archives of ophthalmology
152	oral surgery, oral medicine, and oral pathology
151	american review of tuberculosis
150	journal of the american veterinary medical association
149	fel'dsher i akusherka
147	bulletin de l'academie nationale de medecine
146	ama american journal of diseases of children
145	revue de la tuberculose
145	the american journal of medicine
145	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
145	radioterapia, radiobiologia e fisica medica
145	geburtshilfe und frauenheilkunde
144	revue du rhumatisme et des maladies osteo-articulaires
144	the journal of nutrition
143	ama archives of internal medicine
143	canadian hospital
142	revista brasileira de medicina
141	transactions - american academy of ophthalmology and otolaryngology american
141	the british journal of radiology
141	gan
140	hospital (rio de janeiro, brazil)
140	journal d'urologie medicale et chirurgicale
140	vestnik khirurgii imeni i i grekova
140	revista paulista de medicina
139	annals of western medicine and surgery
139	bulletin de la societe de pathologie exotique et de ses filiales
137	marseille chirurgical
137	the american surgeon
137	military surgeon
137	cancer
136	vestnik venerologii i dermatologii
136	revue medicale de liege
135	diseases of the chest
135	hospital progress
134	il progresso medico
134	ama archives of pathology
133	minerva pediatrica
133	journal de physiologie
131	british dental journal
131	the journal of pharmacology and experimental therapeutics
131	nursing times
130	medical economics
130	dental items of interest
129	the journal of clinical endocrinology and metabolism
129	the medical clinics of north america
128	bruxelles medical
128	les annales d'oto-laryngologie
128	pediatria polska
127	the journal of bone and joint surgery american volume
127	journal of immunology (baltimore, md : 1950)
127	srpski arhiv za celokupno lekarstvo
127	journal of the royal army medical corps
127	the canadian nurse
127	acta - unio internationalis contra cancrum
126	journal of the mount sinai hospital, new york
126	the urologic and cutaneous review
126	public health nursing
126	annales d'endocrinologie
126	virginia medical monthly
126	the medical annals of the district of columbia
125	indian medical gazette
125	minnesota medicine
125	ama archives of industrial hygiene and occupational medicine
124	journal of experimental psychology
124	imprensa medica
123	annales medico-psychologiques
122	the tohoku journal of experimental medicine
121	the journal of thoracic surgery
121	connecticut state medical journal
121	acta medica scandinavica
120	clinica y laboratorio
120	journal - michigan state medical society
120	bratislavske lekarske listy
120	zahnarztliche welt, zahnarztliche reform, zwr
119	archivos de pediatria del uruguay
119	der nervenarzt
119	paris medical
118	arkhiv patologii
118	gp
117	industrial medicine & surgery
116	journal of general microbiology
116	dermatologica
116	surgical forum
115	revista medica de chile
114	ophthalmologica journal international d'ophtalmologie international journal of
114	minerva ginecologica
114	zentralblatt fur bakteriologie, parasitenkunde, infektionskrankheiten und
113	annals of the new york academy of sciences
113	veterinary medicine
113	der tuberkulosearzt
112	the journal of obstetrics and gynaecology of the british empire
112	zeitschrift fur urologie
111	acta oto-laryngologica
111	the annals of otology, rhinology, and laryngology
111	acta dermato-venereologica
110	plastic and reconstructive surgery (1946)
110	the anatomical record
110	journal de medecine de lyon
110	clinica nuova; rassegna del progresso medico internazionale
110	western journal of surgery, obstetrics, and gynecology
109	farmaco (societa chimica italiana : 1989)
109	the british journal of ophthalmology
109	akusherstvo i ginekologiia
