Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1947	Pubs: 64783	IDs: 64783	CSV Author Pubs: 0	Medline Author Pubs: 62763
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 130	Medline Num: 130
		CSV IDs: 0	Medline IDs: 64783

Publication PubMed Count:<64783>
CSV Publications with Authors:<0>
Medline Publications with Authors:<62763>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<51626>
Medline Unique short authors:<51483>
Medline Unique short first authors:<39115>
CSV Duplicate authors:<0>
Medline Duplicate authors:<16791>
Medline Duplicate short authors:<16834>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<53637>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.40962031770311>
Medline APP max:<21>
Medline APP min:<1>
Medline APP var:<0.44306472367805>
Unique Journal Titles:<1672>
Unique Short Journal Titles:<1676>
Medline Publications per unique author:	1.25485220625266
Medline Duplicate publications per duplicate author:	3.19438985170627
Medline Duplicate authors / Unique authors	0.325243094564754


*****JOURNAL PUB FREQUENCIES*****
1224	federation proceedings
1098	british medical journal
760	nature
733	lancet
685	science (new york, ny)
604	the anatomical record
581	journal of bacteriology
548	schweizerische medizinische wochenschrift
516	canadian medical association journal
505	comptes rendus hebdomadaires des seances de l'academie des sciences
505	proceedings of the society for experimental biology and medicine society for
469	journal of the american medical association
464	journal of the american chemical society
453	archives of dermatology and syphilology
394	the medical journal of australia
387	comptes rendus des seances de la societe de biologie et de ses filiales
358	wiener klinische wochenschrift
355	the new england journal of medicine
353	american journal of public health and the nation's health
351	proceedings of the royal society of medicine
346	the journal of biological chemistry
333	the american journal of physiology
329	annales de dermatologie et de syphiligraphie
318	la presse medicale
302	the journal of clinical investigation
299	american journal of ophthalmology
288	prensa medica argentina
279	american journal of obstetrics and gynecology
267	california medicine
265	praxis
259	surgery, gynecology & obstetrics
256	deutsche medizinische wochenschrift (1946)
253	helvetica chimica acta
248	the biochemical journal
245	american journal of surgery
244	il policlinico sezione pratica
239	bollettino della societa italiana di biologia sperimentale
227	new york state journal of medicine
225	the journal of urology
224	annals of surgery
222	the american journal of the medical sciences
222	el dia medico
217	surgery
212	the medical press
208	archives of biochemistry
204	l'union medicale du canada
201	annales de l'institut pasteur
197	concours medical
197	the veterinary record
194	lyon medical
193	wiener medizinische wochenschrift (1946)
192	archives of ophthalmology
190	nordisk medicin
190	klinische medizin; osterreichische zeitschrift fur wissenschaftliche und
188	the journal of laboratory and clinical medicine
186	journal of economic entomology
185	the american journal of medicine
184	journal of the chemical society
183	southern medical journal
175	archives of otolaryngology
174	the american journal of roentgenology and radium therapy
171	la semana medica
169	annals of internal medicine
168	minerva medica
168	the journal of pediatrics
166	public health reports
165	bulletins et memoires de la societe medicale des hopitaux de paris
157	gastroenterology
156	the surgical clinics of north america
154	the practitioner
152	journal of the american veterinary medical association
152	canadian journal of research
150	veterinary medicine
150	das deutsche gesundheitswesen
149	american journal of clinical pathology
146	the journal of parasitology
146	american practitioner and digest of treatment
145	revue medicale de la suisse romande
144	archives of neurology and psychiatry
144	american heart journal
142	medizinische klinik
141	american journal of orthodontics
141	united states naval medical bulletin
140	experientia
140	radiology
139	revista clinica espanola
139	the journal of bone and joint surgery american volume
139	the antiseptic
137	journal of the american pharmaceutical association american pharmaceutical
136	the journal of pharmacology and experimental therapeutics
135	journal of the optical society of america
134	journal of dental research
134	the urologic and cutaneous review
133	bulletin of the us army medical department united states army medical
133	military surgeon
131	american journal of diseases of children (1911)
129	the british journal of ophthalmology
127	the journal of physical and colloid chemistry
126	american review of tuberculosis
125	the medical world
124	the american journal of pathology
124	treatment services bulletin canada department of veterans' affairs
124	current science
123	the journal of physiology
123	archives of pathology
123	the journal of clinical endocrinology and metabolism
123	endocrinology
123	harefuah
122	the american journal of psychiatry
122	zentralblatt fur gynakologie
122	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
122	klinicheskaia meditsina
121	proceedings of the staff meetings mayo clinic
121	the journal of nutrition
120	the journal of nervous and mental disease
120	journal of the mount sinai hospital, new york
119	the medical clinics of north america
119	minnesota medicine
119	archives of surgery
118	the biological bulletin
118	canadian journal of comparative medicine and veterinary science
118	north carolina medical journal
116	journal of animal science
115	the journal of organic chemistry
114	dental items of interest
113	the british journal of surgery
113	medecine et hygiene
113	memoires academie de chirurgie (france)
112	journal - michigan state medical society
111	monatsschrift fur ohrenheilkunde und laryngo-rhinologie
110	journal of the american dental association (1939)
110	proceedings [of the] annual meeting central society for clinical research (us)
108	gynecologie et obstetrique
108	revista de la asociacion medica argentina
108	journal de medecine de bordeaux et du sud-ouest
107	proceedings american federation for clinical research
107	hospital (rio de janeiro, brazil)
106	manitoba medical review
105	transactions of the royal society of tropical medicine and hygiene
105	journal of immunology (baltimore, md : 1950)
104	revue medicale de liege
104	the journal of the american osteopathic association
103	the american journal of nursing
103	bulletin de la societe de chimie biologique
103	revue de la tuberculose
102	the journal of the international college of surgeons
102	industrial medicine & surgery
102	ophthalmologica journal international d'ophtalmologie international journal of
101	texas state journal of medicine
100	the journal of experimental medicine
100	the pharmaceutical journal
99	ohio medicine : journal of the ohio state medical association
99	the annals of otology, rhinology, and laryngology
99	the review of scientific instruments
98	archives des maladies de l'appareil digestif et des maladies de la nutrition
98	archives of internal medicine (chicago, ill : 1908)
98	deutsche tierarztliche wochenschrift
97	zentralblatt fur chirurgie
97	indian medical gazette
96	journal de radiologie, d'electrologie & archives d'electricite medicale
96	the journal of investigative dermatology
96	le sang
95	nursing mirror and midwives journal
95	zhurnal prikladnoi khimii (leningrad, rsfsr)
95	proces-verbaux, exposes et discussions [du] congres de la societe internationale
95	the illinois medical journal
95	british dental journal
92	the medical officer
92	the southern surgeon
92	journal de medecine de lyon
92	boletines y trabajos / academia argentina de cirugia academia argentina de
90	missouri medicine
90	western journal of surgery, obstetrics, and gynecology
90	medical bulletin united states army forces in the european theater office of
89	archives francaises de pediatrie
89	medicamenta
88	polski tygodnik lekarski
88	annals of western medicine and surgery
88	virginia medical monthly
87	helvetica physiologica et pharmacologica acta
87	pennsylvania medical journal (1928)
87	minerva chirurgica
86	connecticut state medical journal
85	journal of the national medical association
85	journal of the american medical women's association
85	strahlentherapie
85	acta radiologica
84	annales paediatrici international review of pediatrics
84	bruxelles medical
83	proceedings of the national academy of sciences of the united states of america
83	modern hospital
83	wisconsin medical journal
83	the north american veterinarian
83	the journal of the indiana state medical association
83	der nervenarzt
82	cancer research
82	wiener tierarztliche monatsschrift
80	the journal-lancet
80	postgraduate medicine
79	the journal of applied psychology
79	the journal of obstetrics and gynaecology of the british empire
79	the yale journal of biology and medicine
79	the american journal of digestive diseases
78	acta physiologica scandinavica
77	acta medica scandinavica
77	the new zealand medical journal
77	schweizerische monatsschrift fur zahnheilkunde = revue mensuelle suisse
76	toulouse medical
75	annales medicinae internae fenniae
74	american journal of mental deficiency
74	diseases of the nervous system
74	journal of the medical association of georgia
74	northwest medicine
73	the new orleans medical and surgical journal
73	the british journal of radiology
73	the proceedings of the institute of medicine of chicago
73	laval medical
73	journal iowa state medical society
72	gazette medicale de france
72	rocky mountain medical journal
72	actas dermo-sifiliograficas
72	postgraduate medical journal
71	hospital progress
71	the review of gastroenterology
71	dermatologische wochenschrift
70	the medical annals of the district of columbia
70	the nebraska state medical journal
70	annals of allergy
70	medicina
70	archivos de la sociedad oftalmologica hispano-americana
70	acta chirurgica scandinavica
69	klinische wochenschrift
69	american journal of veterinary research
69	algerie medicale
68	khirurgiia
68	pediatria de las americas
68	american journal of hygiene
68	archives of physical medicine and rehabilitation
68	the american journal of orthopsychiatry
68	plastic and reconstructive surgery (1946)
67	giornale di batteriologia e immunologia
67	american journal of syphilis, gonorrhea, and venereal diseases
67	the analyst
66	bulletin de la societe de pathologie exotique et de ses filiales
65	irish journal of medical science
65	the laryngoscope
65	revista medica de chile
65	acta gastro-enterologica belgica
65	naunyn-schmiedebergs archiv fur experimentelle pathologie und pharmakologie
64	the journal of pathology and bacteriology
64	journal of neurosurgery
64	blood
64	galicia-clinica
