Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1922	Pubs: 3524	IDs: 3524	CSV Author Pubs: 0	Medline Author Pubs: 2904
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 8	Medline Num: 8
		CSV IDs: 0	Medline IDs: 3524

Publication PubMed Count:<3524>
CSV Publications with Authors:<0>
Medline Publications with Authors:<2904>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<2343>
Medline Unique short authors:<2343>
Medline Unique short first authors:<1984>
CSV Duplicate authors:<0>
Medline Duplicate authors:<570>
Medline Duplicate short authors:<570>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<1713>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.2004132231405>
Medline APP max:<14>
Medline APP min:<1>
Medline APP var:<0.357906165334799>
Unique Journal Titles:<25>
Unique Short Journal Titles:<25>
Medline Publications per unique author:	1.50405463081519
Medline Duplicate publications per duplicate author:	3.00526315789474
Medline Duplicate authors / Unique authors	0.243277848911652


*****JOURNAL PUB FREQUENCIES*****
655	proceedings of the royal society of medicine
588	science (new york, ny)
419	british medical journal
268	canadian medical association journal
251	california state journal of medicine
233	american journal of public health (new york, ny : 1912)
183	annals of surgery
123	the journal of experimental medicine
98	proceedings of the national academy of sciences of the united states of america
98	the biochemical journal
97	the british journal of ophthalmology
76	journal of the national medical association
68	the journal of general physiology
53	the journal of physiology
52	public health reports
42	journal of bacteriology
37	transactions of the american ophthalmological society
29	transactions of the american climatological and clinical association american
27	the journal of medical research
26	the journal of neurology and psychopathology
24	journal of anatomy
23	the journal of hygiene
22	genetics
21	the eugenics review
11	bulletin of the medical library association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
18	parsons, c l
15	smith, e b
14	dundas-grant, j
13	warburg, e j
13	loeb, j
12	lederer, a
12	greene, d
12	calver, h n
12	little, e g
12	barus, c
11	northrop, j h
11	tobey, j a
10	neame, h
10	kellogg, v
10	howarth, w
10	davis, e d
9	de kruif, p h
9	hayhurst, e r
9	olitsky, p k
8	pearl, r
8	rea, r l
8	pernet, g
8	livingston, b e
8	ebeling, a h
8	osborn, h f
7	lockhart-mummery, j p
7	gray, a m
7	conn, h j
7	howell, b w
7	henderson, v e
7	roth, p b
7	mckenzie, d
7	o'conor, j
7	gates, f l
7	buist, h m
6	luker, s g
6	fairbank, h a
6	paterson, d
6	starr, e b
6	rogers, l
6	cross, g k
6	rowlands, r p
6	fischer, a
6	khalil, m
6	drummond, j c
6	doyne, p g
6	carrel, a
6	hurst, a f
5	slosson, e e
5	semon, h c
5	glenny, a t
5	elmslie, r c
5	crozier, w j
5	fenn, w o
5	robison, r
5	feiling, a
5	ryle, j a
5	barber, h w
5	hill, a v
5	hoffman, f l
5	gordon-watson, c
5	kidd, f
5	nye, r n
5	stebbins, j
5	james, r r
5	patterson, n
5	eisenhart, l p
5	shull, a f
5	waksman, s a
4	milligan, w
4	mott, f w
4	anrep, g v
4	little, r b
4	palmer, g t
4	davis, h
4	greeves, r a
4	thomson, s
4	turner, p
4	harmer, w d
4	lord, f t
4	brown, j h
4	maccormac, h
4	alexander, j
4	deas, j
4	jordan, d s
4	rowntree, c
4	hartridge, h
4	rosedale, j l
4	moore, i
4	howard, l o
4	mackenzie, j
4	lengfeld, f
4	such, m p
4	briggs, h
4	campbell, j a
4	evans, e l
4	gray, h t
4	whipple, g h
4	ogilvie, w h
4	plimmer, r h
4	macleod, j j
4	winslow, c e
4	uyeno, k
4	miller, a m
4	tolman, m
4	du nouy, p l
4	norbury, l
4	colledge, l
4	mayou, m s
4	allen, k
4	pappenheimer, a m
3	warren, s l
3	heath, p m
3	jones, f s
3	howe, p e
3	o'donovan, w j
3	cockayne, e a
3	mendenhall, t c
3	dudgeon, l s
3	coward, k h
3	maccarty, w c
3	goldbloom, a
3	orcutt, m l
3	mckeehan, l w
3	harris, j a
3	langley, j n
3	thomson, j g
3	rous, p
3	meisinger, c l
3	richardson, r g
3	bushnell, l d
3	cannan, r k
3	spencer, w g
3	woodman, e m
3	mackenzie, d w
3	tilley, h
3	weeks, a
3	rudolf, r d
3	harris, w
3	dailey, u g
3	hepburn, m l
3	williams, e g
3	wright, a j
3	ryland, a
3	evans, w a
3	schaller, w f
3	powell, a
3	duval, c w
3	fisk, e l
3	castle, w e
3	wilensky, a o
3	fisher, r a
3	byers, w g
3	greenwood
3	sherman, h c
3	seashore, c e
3	collins, j l
3	davis, b
3	judd, e s
3	zilva, s s
3	walker, k m
3	hagan, w a
3	just, t h
3	chibnall, a c
3	hanna, g d
3	aitken, d m
3	gardner, j a
3	young, m
3	zon, r
3	davies-colley, r
3	whale, h l
3	brownlee, j
3	wanklyn, w m
3	blakeslee, a f
3	macalpine, j b
3	amoss, h l
3	whitehouse, b
3	davis, w m
3	murphy, j b
3	cameron, a t
3	tobey, j e
3	lotka, a j
3	jones, l t
3	cole, w h
3	castellani, a
3	sequeira, j h
3	mcadie, a
3	lake, r
3	dodds, e c
3	forster, h v
3	gordon, r g
3	king, g
3	stewart, d a
3	veblen, o
3	tanner, w e
3	girdlestone, g r
3	lipman, c b
3	boyle, h e
3	parsons-smith, b t
3	page, c m
3	bennett, t i
3	thursfield, h
3	broughton-alcock, w
3	park, w h
3	roe, a l
3	hitchcock, d i
3	d'aunoy, r
3	mann, i c
3	sequeira, g w
3	adamson, h g
3	shattock, c e
3	scholl, a j
3	hess, a f
3	lyman, t
3	duane, w
2	ruckmick, c a
2	wilbur, r l
2	nakagawa, t
2	manson-bahr, p h
2	harman, n b
2	garner, w w
2	knox, r
2	adams, j e
2	moore, r f
2	coblentz, w w
2	simey, a i
2	davies, h w
2	mennell, z
2	dixon, w e
2	unger, l j
2	smith, m i
2	krumwiede, c
2	coleman, f
2	mackay, f h
2	foot, n c
2	dorsey, n e
2	knapp, a
2	mcdonald, p b
2	mcclendon, j f
2	mayrs, e b
2	redfield, a c
2	wolf, c g
2	wood, d j
2	marshall, j a
2	terrill, h m
2	eagleton, a j
2	noguchi, h
2	williams, r s
2	swift, h f
2	roman, c v
2	washington, h s
2	jewesbury, r c
2	osman, a a
2	goodey, t
2	cumberbatch, e p
2	lundborg, h
2	simmonds, b s
2	dougherty, k m
2	hawthorne, c o
2	allee, w c
2	clark, g l
2	lorentz, h a
2	carre, m h
2	sherman, j m
2	graham, h b
2	manson-bahr
2	parker, g h
2	huggins, m l
2	moore, r
2	tweedie, a r
2	barnes, w h
2	scrimger, f a
2	williamson, f a
2	lees, j h
2	hooper
2	barris, j
2	parsons, t r
2	krumbhaar, e b
2	motohashi, s
2	dixon, h a
2	graves, j h
2	mattick, a t
2	luckhardt, a b
2	skinner, w w
2	gordon, a h
2	chaldecott
2	alderson, h e
2	jackson, e
2	drinker, c k
2	white, d
2	stowers, j h
2	flemming, a l
2	ishii, o
2	mollison, w m
2	fletcher, a a
2	barker, l f
2	wylie, r b
2	badgerow, g w
2	drummond, h
2	allen, w e
2	dale, h h
2	crampton, g s
2	hamilton, w f
2	bourne, g
2	darier, p j
2	lewis, d
2	taylor, a s
2	scott, s
2	jeffrey, e c
2	tanner, f w
2	mccarrison, r
2	de wesselow, o l
2	goyder, f w
2	palmer, w w
2	zucker, t f
2	magitot, a
2	topley, w w
2	ely, l w
2	hunter, a c
2	alvarez, w c
2	nutter, j a
2	davison, w c
2	sturm, e
2	felton, l d
2	turner, c e
2	jones, d f
2	kelley, e r
2	evans, h m
2	sibley, w k
2	mahin, e g
2	synge, j l
2	snow, w f
2	smith, t
2	myers, b
2	harris, w h
2	sargeant, w w
2	calwell, w
2	wyatt, b l
2	kreutzmann, h a
2	holland, w j
2	johnson, t b
2	allis, e p
2	cajori, f
2	roever, w h
2	moffatt, c f
2	baker, j c
2	boots, r h
2	haessler, h
2	brainerd, h g
2	jones, w m
2	trevan, j
2	pease, h d
2	hartwell, g a
