Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1953	Pubs: 108700	IDs: 108700	CSV Author Pubs: 0	Medline Author Pubs: 102386
		PM Max: 2	PM Num: 2	CSV Max: 0	CSV Num: 0	Medline Max: 218	Medline Num: 218
		CSV IDs: 0	Medline IDs: 108700

Publication PubMed Count:<108700>
CSV Publications with Authors:<0>
Medline Publications with Authors:<102386>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<90044>
Medline Unique short authors:<89700>
Medline Unique short first authors:<60690>
CSV Duplicate authors:<0>
Medline Duplicate authors:<31740>
Medline Duplicate short authors:<31826>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<106701>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.61159728869181>
Medline APP max:<17>
Medline APP min:<1>
Medline APP var:<0.940962527877703>
Unique Journal Titles:<1408>
Unique Short Journal Titles:<1412>
Medline Publications per unique author:	1.20718759717471
Medline Duplicate publications per duplicate author:	3.3617202268431
Medline Duplicate authors / Unique authors	0.35249433610235


*****JOURNAL PUB FREQUENCIES*****
1246	british medical journal
1128	lancet
991	journal of the american medical association
916	nature
869	bollettino della societa italiana di biologia sperimentale
765	proceedings of the society for experimental biology and medicine society for
729	comptes rendus des seances de la societe de biologie et de ses filiales
727	science (new york, ny)
723	la presse medicale
714	minerva medica
589	the journal of biological chemistry
579	the biochemical journal
572	medizinische klinik (munich, germany : 1983)
555	nederlands tijdschrift voor geneeskunde
540	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
535	munchener medizinische wochenschrift (1950)
532	nordisk medicin
514	the medical journal of australia
511	deutsche medizinische wochenschrift (1946)
498	die medizinische
496	comptes rendus hebdomadaires des seances de l'academie des sciences
494	prensa medica argentina
477	the new england journal of medicine
471	concours medical
456	ugeskrift for laeger
449	el dia medico
445	polski tygodnik lekarski
399	the journal of physiology
396	wiener klinische wochenschrift
386	the american journal of physiology
386	new york state journal of medicine
370	orvosi hetilap
364	canadian medical association journal
360	american journal of obstetrics and gynecology
359	wiener medizinische wochenschrift (1946)
359	das deutsche gesundheitswesen
357	klinische wochenschrift
346	zentralblatt fur chirurgie
339	schweizerische medizinische wochenschrift
334	american journal of surgery
325	archives of biochemistry and biophysics
324	khirurgiia
322	casopis lekaru ceskych
320	svenska lakartidningen
310	proceedings of the royal society of medicine
309	journal de radiologie, d'electrologie & archives d'electricite medicale
304	la semana medica
300	american journal of ophthalmology
298	arztliche wochenschrift
296	ama archives of dermatology and syphilology
292	the journal of urology
283	doklady akademii nauk sssr
282	biochimica et biophysica acta
280	klinicheskaia meditsina
277	surgical forum
277	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
275	journal of bacteriology
270	the american journal of nursing
264	zentralblatt fur gynakologie
259	southern medical journal
259	annales de l'institut pasteur
258	american journal of public health and the nation's health
256	la revue du praticien
255	maroc medical
255	modern hospital
252	revista clinica espanola
246	naunyn-schmiedebergs archiv fur experimentelle pathologie und pharmakologie
246	annals of surgery
246	hippokrates
246	united states armed forces medical journal
244	deutsche zahnarztliche zeitschrift
241	la riforma medica
239	fortschritte auf dem gebiete der rontgenstrahlen
237	langenbecks archiv fur klinische chirurgie  vereinigt mit deutsche zeitschrift
236	public health reports
232	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
229	archives des maladies de l'appareil digestif et des maladies de la nutrition
226	surgery
224	ama archives of surgery
224	the journal of laboratory and clinical medicine
219	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
219	strahlentherapie
218	sovetskaia meditsina
218	california medicine
215	annals of internal medicine
213	gigiena i sanitariia
212	surgery, gynecology & obstetrics
212	hospitals
209	postgraduate medicine
207	bulletin des societes d'ophtalmologie de france
206	journal of the american pharmaceutical association american pharmaceutical
205	minerva ginecologica
204	praxis
202	vestnik otorinolaringologii
200	journal of the american veterinary medical association
200	medizinische monatsschrift
199	arzneimittel-forschung
199	die pharmazie
199	proceedings of the national academy of sciences of the united states of america
199	the journal of pediatrics
197	hospital management
196	deutsches medizinisches journal
195	radiology
194	journal de medecine de bordeaux et du sud-ouest
194	gastroenterology
193	revue neurologique
193	prakticky lekar
191	gan
190	bulletins et memoires de la societe medicale des hopitaux de paris
190	medicina
189	hospital progress
189	american review of tuberculosis
188	obstetrics and gynecology
188	nutrition reviews
185	vie medicale (paris, france : 1920)
185	minerva pediatrica
184	the practitioner
184	jornal do medico
184	lekarske listy
181	the journal of the international college of surgeons
181	experientia
181	revista brasileira de medicina
181	l'union medicale du canada
180	klinische monatsblatter fur augenheilkunde und fur augenarztliche fortbildung
180	memoires academie de chirurgie (france)
180	bulletin de la societe francaise de dermatologie et de syphiligraphie
179	endocrinology
178	oral surgery, oral medicine, and oral pathology
178	bulletin de la societe de pathologie exotique et de ses filiales
175	the american journal of roentgenology, radium therapy, and nuclear medicine
174	antibiotics & chemotherapy
174	circulation
173	medical world
173	acta medica scandinavica
173	zeitschrift fur arztliche fortbildung
172	bulletin de la societe de chimie biologique
171	the american journal of medicine
170	ama archives of neurology and psychiatry
169	the american journal of psychiatry
169	american heart journal
168	nursing outlook
168	ama archives of ophthalmology
168	revue du rhumatisme et des maladies osteo-articulaires
168	american practitioner and digest of treatment
167	ama american journal of diseases of children
166	bulletin de la federation des societes de gynecologie et dobstetrique de langue
166	archives francaises de pediatrie
166	archives internationales de pharmacodynamie et de therapie
165	der chirurg; zeitschrift fur alle gebiete der operativen medizen
165	der hautarzt; zeitschrift fur dermatologie, venerologie, und verwandte gebiete
164	ama archives of otolaryngology
164	gazette medicale de france
163	le scalpel
163	the journal of pharmacology and experimental therapeutics
162	cancer research
162	zahnarztliche rundschau
162	akusherstvo i ginekologiia
162	minerva chirurgica
161	bulletin de l'academie nationale de medecine
160	the american journal of the medical sciences
160	the american surgeon
158	the journal of clinical investigation
158	bruxelles medical
157	diseases of the chest
156	zeitschrift fur haut- und geschlechtskrankheiten
156	pediatria polska
155	beitrage zur klinik der tuberkulose und spezifischen tuberkulose-forschung
155	pediatrics
155	srpski arhiv za celokupno lekarstvo
154	the journal of clinical endocrinology and metabolism
154	medicine illustrated
153	il policlinico sezione pratica
153	fel'dsher i akusherka
152	minnesota medicine
151	the journal of obstetrics and gynaecology of the british empire
150	the journal of nutrition
149	american journal of clinical pathology
149	therapie der gegenwart
148	gp
148	virginia medical monthly
148	lyon medical
147	texas state journal of medicine
146	journal of the american dental association (1939)
146	monatsschrift fur kinderheilkunde
146	annales d'endocrinologie
146	harefuah
146	lyon chirurgical
146	ama archives of internal medicine
145	zahnarztliche welt
144	the british journal of surgery
144	connecticut state medical journal
144	anais do instituto de medicina tropical
142	revue medicale de liege
142	the surgical clinics of north america
140	military surgeon
140	revue d'oto-neuro-ophtalmologie
137	medical times
137	hospital (rio de janeiro, brazil)
136	the journal of pathology and bacteriology
136	revue de la tuberculose
135	annales medico-psychologiques
135	acta - unio internationalis contra cancrum
135	journal of experimental psychology
134	zeitschrift fur hygiene und infektionskrankheiten; medizinische mikrobiologie,
134	kinderarztliche praxis
133	revue de pathologie generale et de physiologie clinique
133	journal of immunology (baltimore, md : 1950)
132	industrial medicine & surgery
130	journal de physiologie
130	annals of the new york academy of sciences
129	the british journal of radiology
129	journal - michigan state medical society
129	the journal of nervous and mental disease
128	the journal of the american osteopathic association
127	the journal of bone and joint surgery american volume
125	ohio medicine : journal of the ohio state medical association
125	journal of the indian medical association
124	the medical clinics of north america
124	journal of general microbiology
124	canadian hospital
123	geburtshilfe und frauenheilkunde
123	revue medicale de la suisse romande
123	journal of applied physiology
122	the british journal of ophthalmology
121	acta endocrinologica
120	journal of the american dietetic association
119	zentralblatt fur bakteriologie, parasitenkunde, infektionskrankheiten und
119	cancer
119	archives internationales de physiologie
119	proceedings of the staff meetings mayo clinic
119	acta chirurgica scandinavica
118	the tohoku journal of experimental medicine
118	ama archives of industrial hygiene and occupational medicine
117	dermatologische wochenschrift
116	aptechnoe delo
116	revista de la asociacion medica argentina
116	the illinois medical journal
116	problemy tuberkuleza
116	acta radiologica
116	der nervenarzt
