Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1891	Pubs: 976	IDs: 976	CSV Author Pubs: 0	Medline Author Pubs: 650
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 2	Medline Num: 2
		CSV IDs: 0	Medline IDs: 976

Publication PubMed Count:<976>
CSV Publications with Authors:<0>
Medline Publications with Authors:<650>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<495>
Medline Unique short authors:<495>
Medline Unique short first authors:<465>
CSV Duplicate authors:<0>
Medline Duplicate authors:<96>
Medline Duplicate short authors:<96>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<291>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.06153846153846>
Medline APP max:<5>
Medline APP min:<1>
Medline APP var:<0.0792899408284023>
Unique Journal Titles:<11>
Unique Short Journal Titles:<11>
Medline Publications per unique author:	1.97171717171717
Medline Duplicate publications per duplicate author:	3.03125
Medline Duplicate authors / Unique authors	0.193939393939394


*****JOURNAL PUB FREQUENCIES*****
381	science (new york, ny)
261	british medical journal
72	annals of surgery
61	journal of anatomy and physiology
52	weekly abstract of sanitary reports united states marine hospital service
38	the journal of physiology
30	transactions of the american ophthalmological society
29	public health papers and reports
25	transactions of the  annual meeting of the american climatological
20	medico-chirurgical transactions
7	journal massachusetts association of boards of health

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
16	hazen, h a
10	stuart, t p
10	park, r
8	shufeldt, r w
6	cheyne, w w
6	brunton, t l
5	pilcher, j e
5	sanderson, j b
5	kanthack, a a
5	wright, a e
5	oliver, t
5	velschow, f a
5	hutchinson, j
4	white, w h
4	turner, w
4	white, j w
4	chittenden, r h
4	horsley, v
3	theobald, s
3	robinson, f b
3	berry, j
3	mackenzie, s
3	muir, r
3	lockwood, c b
3	wright, j m
3	sherrington, c s
3	de schweinitz, g e
3	baur, g
3	ringer, s
3	mynter, h
3	spencer, w g
3	herringham, w p
3	williams, w r
3	broadbent, w h
3	hankin, e h
3	mason, o t
3	veeder, m a
3	browning, w
3	langley, j n
3	fowler, g r
3	haycraft, j b
3	stone, g h
2	keith, t
2	d, t
2	johnson, g
2	bristowe, j s
2	gordon, j
2	southam, f a
2	clayton, h h
2	powers, e
2	bogue, e e
2	bokenham, t j
2	williams, j d
2	denison, c
2	groves, e w
2	hewitt, j n
2	humphry, g
2	beauchamp, w m
2	o'neill, h
2	handford, h
2	taber, c a
2	thomson, a
2	bruce, d
2	keen, w w
2	bull, c s
2	snow, f h
2	cantab, m c
2	barclay, a
2	bond, c j
2	martin, s
2	coats, j
2	bishop, s e
2	risley, s d
2	railton, t c
2	troy, d s
2	kellogg, j h
2	barker, a e
2	turner, w a
2	knapp, h
2	dickinson, w h
2	hart, e
2	reed, r h
2	macfadyen, a
2	pye-smith, p h
2	harlan, g c
2	cunningham, d j
2	ballantyne, j w
2	lucas, r c
2	napier, a d
2	buchanan, g
2	w, r p
2	h, g a
2	slade, d d
2	stanley, h m
2	ferrel, w
2	smith, w r
1	cammann, d m
1	parker, r w
1	holt, e e
1	farnsworth, p j
1	ami, h m
1	fowler, j k
1	bruere, m a
1	a, l
1	semmola, m
1	cleveland, w f
1	harley, v
1	darley, t
1	cross, f r
1	eddowes, a
1	russell, j b
1	grossmann, k
1	tuke, j b
1	finlayson, j
1	duncan, w
1	middlemass, j
1	field, j b
1	aust-lawrence, a e
1	shujfeldt, r w
1	curtin, r g
1	swain, j
1	thompson, h
1	grunbaum, a s
1	miles, a
1	wilson, t s
1	mapother, e d
1	taylor, f
1	mcnair-wright, j
1	jackson, j h
1	tuckerman, f
1	bewley, h t
1	milikin, b l
1	eade, p
1	cantlie, j
1	hamilton, c c
1	humphry, s g
1	kellerman, w a
1	kempton, c w
1	moulin, c m
1	chiamberlain, a f
1	sibley, w k
1	haig, a
1	morgan, j h
1	swain, p
1	benedikt, m
1	worth, j h
1	snell, s
1	howell, w h
1	shore, t w
1	klrkpatrick, e a
1	pritchard, f h
1	romanes, g j
1	walsham, w j
1	blake, l i
1	helme, t a
1	tyson, w j
1	hunter, w
1	atthill, l
1	smith, t b
1	rolleston, h d
1	nairne, j s
1	alfxander, m
1	newnham, w h
1	jordan, e c
1	edwards, f s
1	hoskins, l m
1	pigeon, h w
1	langdon, f w
1	williams, j
1	chico, j
1	emmons, s f
1	meriwether, f t
1	hadra, b e
1	deas, p m
1	davies, h o
1	mitchell, p c
1	whitman, c o
1	balfour, g w
1	edkins, j s
1	bantock, g g
1	robertson, d a
1	edington, a
1	sutphen, t y
1	sebelien, j
1	gulland, g l
1	oppenheimer, h s
1	simon, r m
1	snodgrass, w
1	butts, e
1	marshall, c f
1	ransom, w b
1	humphrey, l u
1	idleson, v
1	godson, c
1	washbourn, j w
1	adams, j
1	haynes, f l
1	ewens, j
1	burnett, s m
1	ransome, a
1	sieber, n
1	stewart, g
1	godlee, r j
1	greenwood, j m
1	young, a
1	richards, j t
1	hewitt, g
1	winslow, r
1	bell, a n
1	kirkpatrick, j w
1	tudor, f
1	hill, a
1	ferree, b
1	montizambert, f
1	rattray, j m
1	griffiths, j
1	callan, p a
1	pitt, g n
1	frazer, p
1	matlakowski
1	hamilton, d j
1	drummond, d
1	fergusson, s p
1	freyer, p j
1	wilks, s
1	gallaudet, e m
1	m'kendrick, j g
1	mendizabal, g
1	foster, g w
1	hern, j
1	koch, r
1	rowland, h a
1	charles, r h
1	nicholson, f
1	eminson, t b
1	dolbear, a e
1	coley, w b
1	spender, j k
1	griffith, t w
1	hutchinson, j h
1	shepherd, f j
1	kunz, g f
1	atkins, f h
1	paterson, a m
1	whitehead, w
1	thin, g
1	warbasse, j p
1	hibberd, j f
1	eddy, w a
1	cameron, m
1	ferrier, w f
1	lippincott, j a
1	orcutt, c r
1	cadge, w
1	gairdner, w t
1	baldwin, j m
1	wethered, f j
1	hodges, n d
1	horton, a h
1	heath, c
1	golding-bird, c h
1	snell, m m
1	griffin, m
1	daniells, w w
1	musgrove, j
1	dent, c t
1	ruttle, r
1	edridge-green, f w
1	granger, r f
1	mcguire, j d
1	davies, h r
1	crouter, a l
1	dundas, e s
1	robinson, f c
1	sheild, a m
1	johnson, h a
1	parkin, a
1	pringle, j j
1	coupland, s
1	morse, t h
1	barnes, r
1	du bois-reymond, r
1	snow, w v
1	eskridge, j t
1	heyl, a g
1	derby, h
1	clarke, t k
1	minot, c s
1	dodge, h o
1	morris, m
1	ridewood, w g
1	aaron, e m
1	harrington, w h
1	bonney, t g
1	charteris, m
1	welsford, a g
1	anderson, t m
1	ramsay, a c
1	goodwin, r
1	murrell, w
1	engelsman, b
1	macalister, a
1	middleton, g s
1	powell, j w
1	ward, h l
1	forbes, s a
1	baker, h b
1	crile, g w
1	skerritt, e m
1	westcott, w w
1	behring, s
1	murphy, j
1	abbott, s w
1	newman, d
1	wilson, f m
1	metschnikoff, e
1	teale, t p
1	mosher, e m
1	macmunn, c a
1	von ruck, k
1	stevenson, w f
1	fisher, w e
1	kinyoun, j j
1	abbott, c e
1	horton-smith, p
1	d, w m
1	godding, c c
1	cousins, j w
1	knight, f i
1	tillie, j
1	davis, w m
1	edie, r
1	ireland, w w
1	lister, j
1	smith, j g
1	west, s
1	mccollom, j h
1	williams, c t
1	peak, j l
1	paquin, p
1	morton, c a
1	eastes, t
1	charteries, m
1	ernst, h c
1	robinson, w d
1	huber, g c
1	smyly, w j
1	taylor, l h
1	bryce, p h
1	wilcox, s f
1	burton, f w
1	ingals, e f
1	fenwick, w s
1	icaza, j r
1	rake, b
1	hutchinson, p s
1	lomas, n
1	bergtold, w h
1	robinson, l
1	goodhart, j f
1	weed, w h
1	thorowgood, j c
1	weir, r f
1	seaton, e
1	wheelhouse, c g
1	stewart, g n
1	watson, w s
1	jacobson, n
1	critchett, a
1	mcburney, c
1	owen, e
1	price, j
1	west, g m
1	crichton-browne, j
