Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1959	Pubs: 109937	IDs: 109937	CSV Author Pubs: 0	Medline Author Pubs: 107019
		PM Max: 2	PM Num: 2	CSV Max: 0	CSV Num: 0	Medline Max: 220	Medline Num: 220
		CSV IDs: 0	Medline IDs: 109937

Publication PubMed Count:<109937>
CSV Publications with Authors:<0>
Medline Publications with Authors:<107019>
Retracted Publications:<1>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<107330>
Medline Unique short authors:<107272>
Medline Unique short first authors:<67356>
CSV Duplicate authors:<0>
Medline Duplicate authors:<37390>
Medline Duplicate short authors:<37418>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<121471>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.78857025388015>
Medline APP max:<17>
Medline APP min:<1>
Medline APP var:<1.19140506951598>
Unique Journal Titles:<1604>
Unique Short Journal Titles:<1609>
Medline Publications per unique author:	1.02428957421038
Medline Duplicate publications per duplicate author:	3.24875635196577
Medline Duplicate authors / Unique authors	0.34836485605143


*****JOURNAL PUB FREQUENCIES*****
1421	nature
936	science (new york, ny)
930	british medical journal
860	proceedings of the society for experimental biology and medicine society for
839	journal of the american medical association
829	bollettino della societa italiana di biologia sperimentale
794	minerva medica
771	lancet
633	the journal of biological chemistry
622	biochimica et biophysica acta
619	la presse medicale
594	canadian medical association journal
590	the american journal of physiology
579	comptes rendus des seances de la societe de biologie et de ses filiales
556	khirurgiia
552	annals of the new york academy of sciences
545	munchener medizinische wochenschrift (1950)
513	nederlands tijdschrift voor geneeskunde
497	die medizinische
488	the new england journal of medicine
465	comptes rendus hebdomadaires des seances de l'academie des sciences
416	proceedings of the royal society of medicine
400	das deutsche gesundheitswesen
395	deutsche medizinische wochenschrift (1946)
386	el dia medico
382	the medical journal of australia
379	zhurnal mikrobiologii, epidemiologii, i immunobiologii
370	ugeskrift for laeger
368	nordisk medicin
366	klinicheskaia meditsina
366	sovetskaia meditsina
362	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
361	new york state journal of medicine
355	the biochemical journal
354	american journal of ophthalmology
345	american journal of obstetrics and gynecology
338	biulleten' eksperimental'noi biologii i meditsiny
331	prensa medica argentina
319	archives of biochemistry and biophysics
316	concours medical
311	vestnik khirurgii imeni i i grekova
306	zentralblatt fur chirurgie
301	schweizerische medizinische wochenschrift
299	orvosi hetilap
297	svenska lakartidningen
297	journal of bacteriology
292	casopis lekaru ceskych
290	la semana medica
287	the journal of urology
286	medizinische klinik (munich, germany : 1983)
279	wiener medizinische wochenschrift (1946)
278	klinische wochenschrift
278	wiener klinische wochenschrift
273	american journal of surgery
270	polski tygodnik lekarski (warsaw, poland : 1960)
267	la revue du praticien
265	obstetrics and gynecology
265	zhurnal nevropatologii i psikhiatrii imeni ss korsakova (moscow, russia : 1952)
255	experimental cell research
253	voprosy onkologii
253	endocrinology
249	experientia
249	acta - unio internationalis contra cancrum
248	postgraduate medicine
247	ceskoslovenska fysiologie / ustredni ustav biologicky
245	southern medical journal
244	gigiena i sanitariia
240	strahlentherapie
240	pediatrics
239	archives internationales de pharmacodynamie et de therapie
239	voenno-meditsinskii zhurnal
238	fortschritte auf dem gebiete der rontgenstrahlen und der nuklearmedizin
238	the journal of physiology
235	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
234	proceedings of the national academy of sciences of the united states of america
233	surgery
232	medizinische klinik
231	annals of surgery
231	surgery, gynecology & obstetrics
231	the american journal of psychiatry
229	the journal of clinical investigation
229	ortopediia travmatologiia i protezirovanie
228	revista clinica espanola
227	archives des maladies de l'appareil digestif et des maladies de la nutrition
225	bulletin de la societe francaise de dermatologie et de syphiligraphie
225	journal of the american veterinary medical association
224	medical times
224	the journal of laboratory and clinical medicine
223	zentralblatt fur gynakologie
223	polski tygodnik lekarski
221	hospitals
219	california medicine
218	minerva pediatrica
218	maroc medical
217	annals of internal medicine
217	pediatriia
216	the american journal of roentgenology, radium therapy, and nuclear medicine
216	the practitioner
215	arzneimittel-forschung
212	fiziologicheskii zhurnal sssr imeni i m sechenova
212	ama archives of surgery
211	meditsinskaia radiologiia
207	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
206	praxis
205	la riforma medica
204	the american journal of cardiology
204	circulation
199	journal of applied physiology
199	langenbecks archiv fur klinische chirurgie  vereinigt mit deutsche zeitschrift
198	arztliche wochenschrift
198	journal of the american pharmaceutical association american pharmaceutical
198	hospital management
197	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
194	hospital progress
193	american journal of public health and the nation's health
192	cancer research
192	akusherstvo i ginekologiia
192	american heart journal
190	radiology
189	journal of the american dental association (1939)
188	nutrition reviews
187	gastroenterology
187	the american journal of medicine
186	ama archives of otolaryngology
182	journal de physiologie
180	annales de l'institut pasteur
180	the journal of nutrition
179	diseases of the chest
179	arkhiv anatomii, gistologii i embriologii
178	antibiotiki
177	acta endocrinologica
177	modern hospital
176	problemy tuberkuleza
176	the american surgeon
175	polskie archiwum medycyny wewnetrznej
174	atti della societa italiana di cardiologia
172	oral surgery, oral medicine, and oral pathology
171	virology
171	the journal of clinical endocrinology and metabolism
171	the journal of pediatrics
170	minerva chirurgica
166	hippokrates
165	bulletin des societes d'ophtalmologie de france
164	pathologie-biologie
163	canadian journal of biochemistry and physiology
163	medizinische monatsschrift
163	journal of the national cancer institute
163	the british journal of radiology
163	public health reports
162	journal of immunology (baltimore, md : 1950)
162	journal of the indian medical association
162	arkhiv patologii
162	bulletin de la federation des societes de gynecologie et dobstetrique de langue
162	acta medica scandinavica
160	gp
159	american journal of clinical pathology
158	the journal of biophysical and biochemical cytology
158	ama archives of ophthalmology
158	deutsches medizinisches journal
157	the journal of the international college of surgeons
157	gazette medicale de france
155	journal of comparative and physiological psychology
155	voprosy virusologii
152	terapevticheskii arkhiv
152	revue neurologique
151	l'union medicale du canada
151	bulletin of the world health organization
151	the journal of pharmacology and experimental therapeutics
151	the american journal of the medical sciences
151	journal of medical education
150	minerva dermatologica
150	ama archives of dermatology
150	ama journal of diseases of children
150	the journal of obstetrics and gynaecology of the british empire
150	journal of dental research
148	ceskoslovenska pediatrie
148	minerva ginecologica
148	the british journal of surgery
147	ama archives of internal medicine
147	antibiotics annual
147	the journal of investigative dermatology
147	klinische monatsblatter fur augenheilkunde und fur augenarztliche fortbildung
146	revue francaise d'etudes cliniques et biologiques
144	memoires academie de chirurgie (france)
142	hospital (rio de janeiro, brazil)
142	the surgical clinics of north america
142	bulletins et memoires de la societe medicale des hopitaux de paris
142	journal de medecine de bordeaux et du sud-ouest
141	vie medicale (paris, france : 1920)
141	der chirurg; zeitschrift fur alle gebiete der operativen medizen
140	minnesota medicine
140	journal of experimental psychology
140	cancer
140	circulation research
139	lyon medical
139	meditsinskaia parazitologiia i parazitarnye bolezni
138	the journal of bone and joint surgery american volume
138	diseases of the nervous system
138	biokhimiia (moscow, russia)
137	lyon chirurgical
136	american practitioner and digest of treatment
136	vestnik rentgenologii i radiologii
136	the american journal of nursing
136	archives francaises de pediatrie
135	harefuah
134	nursing outlook
133	acta chirurgica scandinavica
133	vestnik otorinolaringologii
133	pediatrie
133	problemy gematologii i perelivaniia krovi
133	les annales d'oto-laryngologie
132	pediatria polska
131	ama archives of industrial health
131	journal of general microbiology
131	plant physiology
131	archivio di ortopedia
131	revista medica de chile
130	therapie der gegenwart
130	american journal of mental deficiency
130	minerva ortopedica
129	clinica chimica acta; international journal of clinical chemistry
129	il policlinico sezione pratica
128	texas state journal of medicine
128	zentralblatt fur allgemeine pathologie u pathologische anatomie
128	virginia medical monthly
127	anesthesiology
127	indian journal of medical sciences
126	archives des maladies professionnelles de medecine du travail et de securite
126	zhonghua wai ke za zhi [chinese journal of surgery]
126	farmakologiia i toksikologiia
126	der hautarzt; zeitschrift fur dermatologie, venerologie, und verwandte gebiete
125	radiation research
124	mental hospitals
124	urologiia (moscow, russia : 1923)
124	journal of clinical psychology
122	the british journal of ophthalmology
122	bulletin de la societe de chimie biologique
122	problemy endokrinologii i gormonoterapii
122	vestnik dermatologii i venerologii
