Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1929	Pubs: 5062	IDs: 5062	CSV Author Pubs: 0	Medline Author Pubs: 3686
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 11	Medline Num: 11
		CSV IDs: 0	Medline IDs: 5062

Publication PubMed Count:<5062>
CSV Publications with Authors:<0>
Medline Publications with Authors:<3686>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<3233>
Medline Unique short authors:<3233>
Medline Unique short first authors:<2601>
CSV Duplicate authors:<0>
Medline Duplicate authors:<720>
Medline Duplicate short authors:<720>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2161>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.2680412371134>
Medline APP max:<16>
Medline APP min:<1>
Medline APP var:<0.446873374316887>
Unique Journal Titles:<33>
Unique Short Journal Titles:<33>
Medline Publications per unique author:	1.56572842561089
Medline Duplicate publications per duplicate author:	3.00138888888889
Medline Duplicate authors / Unique authors	0.222703371481596


*****JOURNAL PUB FREQUENCIES*****
961	science (new york, ny)
812	british medical journal
542	proceedings of the royal society of medicine
488	canadian medical association journal
354	california and western medicine
263	american journal of public health and the nation's health
213	annals of surgery
192	proceedings of the national academy of sciences of the united states of america
150	the biochemical journal
139	the journal of experimental medicine
67	the journal of physiology
64	the british journal of ophthalmology
64	bulletin of the new york academy of medicine
62	the journal of general physiology
57	the american journal of pathology
53	journal of bacteriology
52	public health reports
52	journal of the national medical association
48	journal of anatomy
48	plant physiology
45	the journal of clinical investigation
42	archives of disease in childhood
39	postgraduate medical journal
34	the journal of hygiene
32	the yale journal of biology and medicine
32	the eugenics review
30	transactions of the american ophthalmological society
30	bulletin of the medical library association
28	transactions of the american climatological and clinical association american
23	genetics
22	the british journal of venereal diseases
22	the journal of neurology and psychopathology
2	journal of the american medical association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
18	wakeley, c p
17	weber, f p
16	worster-drought, c
16	pinkham, c b
15	hayhurst, e r
14	dublin, l i
14	vaughan, h f
14	blackader, a d
13	hiscock, i v
13	greenburg, l
13	frisbie, w s
12	watson-williams, e
12	routzahn, e g
12	young, c c
12	gibson, g
11	miller, a p
11	manwaring, w h
11	dundas-grant, j
10	champion, m e
10	hattie, w h
10	livingston, b e
9	a d b
9	dickie, w m
9	allen, i m
9	miller, g a
8	lightwood, r c
8	osborn, h f
8	winslow, c e
8	rabinowitch, i m
8	mollison, w m
8	ames, m
8	lockhart-mummery, j p
8	garrison, f h
7	norbury, l e
7	a g n
7	zeta
7	northrop, j h
7	macmahon, h e
7	moore, r f
7	barnett, h n
7	hastings, s
7	negus, v e
6	cleminson, f j
6	davies, j h
6	rivers, t m
6	emerson, r
6	bauer, w
6	tawse, h b
6	avery, o t
6	maccallan, a f
6	mcneil, c
6	little, e g
5	goebel, w f
5	albright, f
5	channon, h j
5	drury, d r
5	osterhout, w j
5	macgregor, a r
5	mckenzie, d
5	alexander, w a
5	schertz, f m
5	anson, m l
5	aub, j c
5	neill, j m
5	davis, n c
5	crozier, w j
5	schlesinger, b
5	fee, a r
5	stibbe, e p
5	morlock, h v
5	duke-elder, w s
5	peters, j p
5	mirsky, a e
4	harris, h a
4	gabriel, w b
4	abramson, h a
4	vlasto, m
4	orr, t g
4	metz, c w
4	east, w n
4	bethune, n
4	cockerell, t d
4	moore, t
4	kligler, i j
4	dowling, g b
4	dubos, r
4	marrian, g f
4	winnicott, d w
4	roth, p b
4	smith, j
4	kermack, w o
4	becker, e r
4	haden, r l
4	moncrieff, a
4	olitsky, p k
4	long, p h
4	poynton, f j
4	courville, c b
4	robinson, c a
4	patterson, n
4	sellors, t h
4	gilding, h p
4	lawrence, r d
4	everidge, j
4	shannon, r c
4	rhoads, c p
4	gowen, j w
4	rous, p
4	macdougall, e f
4	muckenfuss, r s
4	eidinow, a
4	agnew, g h
4	swift, h f
4	holmes, e g
4	young, j
4	brain, r t
4	neville, w s
4	milligan, e t
4	meyer, a w
4	deaver, j b
4	mccutcheon, m
4	lucke, b
4	brown, d
4	tyler, j r
4	pincus, g
4	wigley, j e
4	bloomfield, a l
3	buckley, r c
3	drummond, j c
3	eagle, h
3	cameron, a t
3	moore, r a
3	dickinson, r l
3	parkes, a s
3	wood-jones, f
3	carson, h w
3	hall, e h
3	hewitt, l f
3	miller, e r
3	rettger, l f
3	findlay, l
3	rasetti, f
3	mccance, r a
3	haas, p
3	norman, a g
3	vandiver, h s
3	kutzmann, a a
3	dillon, r t
3	foor, n c
3	michaelis, l
3	blakeslee, a f
3	mcmaster, p d
3	lewis, p a
3	barus, c
3	harvey, e n
3	clark, a h
3	dickinson, r g
3	howard, l o
3	dore, s e
3	gordon-watson, c
3	harris, l j
3	sibley, k
3	chick, h
3	meland, o n
3	mayou, m s
3	coyte, r
3	davis, j s
3	ruhland, g c
3	crook, e a
3	wakeman, a m
3	herbert, h
3	rabinovitch, j
3	tilden, e b
3	ridout, c a
3	miller, d
3	rahn, o
3	loomis, a l
3	schultz, e w
3	harris, e s
3	romanoff, a l
3	avery, p
3	tillett, w s
3	simms, h s
3	parker, j t
3	parsons-smith, b t
3	smedley-maclean, i
3	barnes, r w
3	li, c p
3	holman, e
3	wright, n c
3	burns, c m
3	martin, w
3	james, r r
3	cruess, w v
3	routley, t c
3	thayer, w s
3	needham, j
3	archibald, e
3	derick, c l
3	fletcher, h m
3	rosenheim, o
3	sugg, j y
3	pines, n
3	jones, d b
3	florey, h
3	brunsting, l a
3	anderson, p g
3	leyton, o
3	cannan, r k
3	zwicky, f
3	strumia, m
3	chase, l a
3	archer, b w
3	lee, c
3	lahey, f h
3	smith, a h
3	haagen, e
3	bancroft, w d
3	white, c
3	millikan, r a
3	semon, h c
3	bruce, h a
3	ramsdell, s g
3	wilson, s a
3	pearl, r
3	roles, f c
3	noguchi, h
3	harington, c r
3	menzies, e c
3	sheard, c
3	mudd, s
3	coward, k h
3	rodin, f h
3	duran-reynals, f
3	dixon, w e
3	brown, a
3	humphreys, w j
3	montgomery, l c
3	fleming, w l
3	vining, c w
3	bridgman, p w
3	rankin, f w
3	stannus, h s
3	weiss, s
3	collinson, g a
3	strachan, g i
3	perla, d
3	pottenger, f m
3	morgan, o g
3	sherman, h c
3	harkins, w d
3	burrell, l s
3	rimington, c
3	voge, c i
3	hill, s e
3	richardson, g m
3	lambie, c g
3	woolf, a e
3	roscoe, m h
3	bass, l w
3	perrin, w s
3	callis, h a
3	soiland, a
3	gottlieb, a
3	law, f w
3	slot, g
3	wieland, g r
3	loeb, l b
3	powell, l
3	edwards, h
3	macdermot, h e
3	harnes, a r
3	stewart, f w
3	sheldon, w
3	shope, r e
3	campbell, w g
3	lamb, f w
3	yarnell, s h
3	shoup, c s
3	corsi, h
3	robison, r
3	mayo, w j
3	bullowa, j g
3	bronk, d w
2	woolsey, j h
2	wolfson, w l
2	stadnichenko, a m
2	mainland, d
2	critchley, a m
2	harrison, l w
2	warren, s h
2	gallagher, j r
2	cole, w h
2	halma, f f
2	jenness, l c
2	burgess, a h
2	mann, i
2	musser, j h
2	larkum, n w
2	wheeler, d
2	herbert, f k
2	sprague, h b
2	appleton, a b
2	hamor, w a
2	cannon, w b
2	brown, w l
2	watchorn, e
2	gibbs, o s
2	mckenzie, m
2	babcock, e b
2	amberson, w r
2	rosen, h r
2	peters, e a
2	evans, g h
2	bayne-jones, s
2	paterson, r s
2	duke-elder, p m
2	kerridge, p t
2	seale, e a
2	john, j l
2	agnew, h
2	adams, d r
2	bourdillon, r b
2	kunitz, m
2	roques, f
2	ward, h k
2	oddy, h m
2	muller, h r
2	giglioli, g
2	case, j t
2	haldin-davis, h
2	donaldson, m
2	finney, j m
2	costolow, w e
2	avery, r c
2	caswell, a e
2	rankin, w s
2	barnes, e b
2	duliere, w
2	scott, s g
2	israels, m c
2	hecht, s
2	handley, w s
