Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1935	Pubs: 5142	IDs: 5142	CSV Author Pubs: 0	Medline Author Pubs: 4109
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 11	Medline Num: 11
		CSV IDs: 0	Medline IDs: 5142

Publication PubMed Count:<5142>
CSV Publications with Authors:<0>
Medline Publications with Authors:<4109>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<4027>
Medline Unique short authors:<4027>
Medline Unique short first authors:<3075>
CSV Duplicate authors:<0>
Medline Duplicate authors:<906>
Medline Duplicate short authors:<906>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2424>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.34947675833536>
Medline APP max:<10>
Medline APP min:<1>
Medline APP var:<0.421550590175315>
Unique Journal Titles:<35>
Unique Short Journal Titles:<35>
Medline Publications per unique author:	1.27688105289297
Medline Duplicate publications per duplicate author:	2.67549668874172
Medline Duplicate authors / Unique authors	0.224981375713931


*****JOURNAL PUB FREQUENCIES*****
845	british medical journal
654	science (new york, ny)
544	proceedings of the royal society of medicine
373	canadian medical association journal
362	california and western medicine
336	the biochemical journal
263	annals of surgery
214	american journal of public health and the nation's health
150	proceedings of the national academy of sciences of the united states of america
115	the journal of experimental medicine
103	the journal of clinical investigation
100	the journal of physiology
100	journal of bacteriology
93	the journal of general physiology
93	the british journal of ophthalmology
71	plant physiology
63	postgraduate medical journal
61	the american journal of pathology
55	journal of the national medical association
53	journal of anatomy
52	public health reports
50	the journal of hygiene
46	transactions of the american ophthalmological society
39	bulletin of the medical library association
39	archives of disease in childhood
39	genetics
39	the ulster medical journal
39	the yale journal of biology and medicine
36	the eugenics review
33	bulletin of the new york academy of medicine
28	the journal of neurology and psychopathology
27	the british journal of venereal diseases
25	transactions of the american clinical and climatological association
1	the american journal of cancer
1	journal of the american medical association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
21	pinkham, c b
19	ellis, r w
12	craig, r w
12	miller, g a
12	klaber, r
11	weber, f p
10	osterhout, w j
10	forman, l
9	korenchevsky, v
9	gordon, h
9	crozier, w j
9	wigley, j e
8	blakeslee, a f
8	raistrick, h
8	brain, r t
8	maccormac, h
7	geiger, j c
7	dennison, m
7	pauli, r h
7	sorsby, m
7	meyer, k f
7	goldsmith, w n
7	malkin, s a
7	hill, s e
7	coburn, a f
7	page, i h
6	whipple, g h
6	miller, d k
6	hill, a v
6	heilbron, i m
6	rivers, t m
6	robson, w
6	freudenthal, w
6	peters, r a
6	bowman, i
6	pennybacker, j
5	eagle, h
5	gyorgy, p
5	ponder, e
5	dowling, g b
5	barber, h w
5	ellman, p
5	o'brien, j r
5	samaan, a
5	east, t
5	smedley-maclean, i
5	mueller, j h
5	wright, r e
5	robson, j m
5	roberts, r h
5	mcfarlane, a s
5	jewesbury, r c
5	smithburn, k c
5	lightwood, r
5	riddoch, g
5	zilva, s s
5	henderson, v e
5	newns, g h
5	heidelberger, m
5	berens, c
5	webster, l t
4	worster-drought, c
4	thompson, w r
4	keefer, c s
4	channon, h j
4	stock, c
4	norbury, l e
4	findlay, l
4	hernaman-johnson, f
4	best, c h
4	sorsby, a
4	joly, j s
4	harris, l j
4	zuckerman, s
4	gorter, e
4	feldman, w m
4	shwartzman, g
4	alcock, n s
4	lefschetz, s
4	schmidt, c l
4	gulland, j m
4	gillam, a e
4	atwater, r m
4	julianelle, l a
4	cunningham, e r
4	traub, e
4	rhoads, c p
4	boyd, w j
4	ward, h b
4	heuer, g j
4	corbett, r
4	dobzhansky, t
4	blacker, c p
4	hilditch, t p
4	goodner, k
4	bamber, g
4	thompson, r h
4	maccallan, a f
4	keele, k d
4	manwaring, w h
4	quastel, j h
4	acharya, c n
4	callow, r k
4	mcclendon, j f
4	beadle, g w
4	bugnard, l
4	meyer, a w
4	shope, r e
4	cattell, m
4	harris, w
4	stedman, e
4	kendall, f e
3	nicol, h
3	salter, w t
3	simpson, s l
3	bailey, r h
3	cormia, f e
3	mcindoe, a h
3	cook, o f
3	holmes, w f
3	ercoli, a
3	drummond, j c
3	bogen, e
3	craig, l c
3	sturgis, c c
3	cowdry, e v
3	harrison, l w
3	gifford, s r
3	graham, r r
3	mccance, r a
3	rydin, h
3	chandler, f g
3	peters, e a
3	cockerell, t d
3	allen, w m
3	hopkins, r h
3	dozois, k p
3	greene, h s
3	israels, m c
3	zerrahn-wolf, g
3	beaumont, g e
3	enzmann, e v
3	reuter, f
3	wald, g
3	browne, d
3	nelson, j b
3	cournand, a
3	stallard, h b
3	levene, p a
3	rosenthal, e
3	chick, h
3	hobson, r p
3	mccann, w s
3	joe, a
3	marrian, g f
3	hoffman, f l
3	mcclung, l s
3	scowen, e f
3	krebs, h a
3	mckenzie, d
3	moorhead, e s
3	levin, m
3	margolies, a
3	perry, e b
3	banting, f g
3	kaake, m j
3	sreenivasaya, m
3	bower, a g
3	whittle, c h
3	elliott, k a
3	dille, j m
3	jacobs, w a
3	finland, m
3	norbury, l
3	cohen, h
3	moore, c n
3	wieghard, c w
3	jacobson, b m
3	beregoff, p
3	tisdall, f f
3	sabin, f r
3	sheehan, d
3	weld, j t
3	cushing, h
3	beck, l v
3	hunt, j h
3	green-armytage, v b
3	abramowitz, a a
3	green, r g
3	nixon, c e
3	mchenry, e w
3	langmead, f
3	zobell, c e
3	thomas, r m
3	hajna, a a
3	gordon, r g
3	jowett, m
3	koppanyi, t
3	winslow, c e
3	bunney, w e
3	wilkinson, h
3	furth, j
3	chamberlin, r t
3	moyer, l s
3	hunter, r h
3	slight, d
3	kinnersley, h w
3	emerson, h
3	twort, c c
3	williams, r j
3	whipple, a o
3	fite, g l
3	farber, l
3	taylor, g l
3	linegar, c r
3	davies, f
3	bourne, g
3	hill, t r
3	tawse, h b
3	wingfield, a l
3	wright, r d
3	mclester, j s
3	orr, j b
3	williams, h
3	parker, g h
3	semon, h
3	mills, e s
3	stewart, c p
3	wolf, e
3	johnstone, i l
3	scarlett, e p
3	shepard, f p
3	witebsky, e
3	counseller, v s
3	gross, l
3	eliot, e
3	boyland, e
3	kayne, g g
3	dufrenoy, j
3	ewing, j
3	edwards, a t
3	wilkinson, j f
3	gray, j p
3	brain, w r
3	clutterbuck, p w
3	barsoum, g s
3	eddie, b
3	ruegsegger, j m
3	peterson, w h
3	contardi, a
3	mcswiney, b a
3	morse, m
3	jones, m s
3	neter, e
3	critchley, m
3	randall, s s
3	armstrong, a r
3	richards, d w
3	wilson, m g
3	mckee, s h
3	morlock, h v
3	watson, c j
3	kaltreider, n l
3	eccles, j c
3	frazier, c h
3	mountin, j w
3	belfanti, s
3	stewart, h l
3	proctor, b e
3	schluter, a
3	claude, a
3	sprunt, t p
3	davson, h
3	young, j s
3	irving, l
3	henry, c b
3	wilson, c
3	hare, t
3	mcnaught, j b
3	johnston, m m
3	winsbury-white, h p
3	hawkins, w b
3	myers, w k
3	blank, i h
3	varney, p l
3	east, e m
3	wynne, a m
3	gutenberg, b
3	moir, c
3	orr, h
3	law, f w
3	baker, z
3	spence, a w
3	adair, m e
3	conway, e j
3	jacques, a g
3	barrett, p s
3	boyd, e m
3	magill, t p
3	atlee, h b
3	fletcher, e
3	lawrie, n r
3	alexander, j w
3	king, a j
3	pincus, g
3	scott, s
3	turner, c e
3	givens, j t
3	compton, k t
3	larkin, e h
3	underwood, w e
3	mathe, c p
3	trelease, s f
3	phipers, r f
2	pommerenke, w t
2	gray, j h
2	bailey, h
2	michal, a d
2	fitzwilliams, d
2	kerr, r b
2	parkes, a s
2	arnold, w
2	muller, h j
2	ray, g b
2	buggs, c w
2	nabarro, d
2	tittsler, r p
2	peart, h f
2	van heyningen, w e
2	garland, l h
2	barber, w h
2	toland, c g
2	roberts, j i
2	conn, l c
2	smith, m c
2	orr, h c
2	duckworth, j
2	blake, f g
2	savin, l h
