Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1893	Pubs: 1694	IDs: 1694	CSV Author Pubs: 0	Medline Author Pubs: 1183
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 4	Medline Num: 4
		CSV IDs: 0	Medline IDs: 1694

Publication PubMed Count:<1694>
CSV Publications with Authors:<0>
Medline Publications with Authors:<1183>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<889>
Medline Unique short authors:<889>
Medline Unique short first authors:<852>
CSV Duplicate authors:<0>
Medline Duplicate authors:<197>
Medline Duplicate short authors:<197>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<537>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.03888419273035>
Medline APP max:<5>
Medline APP min:<1>
Medline APP var:<0.0576596171888455>
Unique Journal Titles:<10>
Unique Short Journal Titles:<10>
Medline Publications per unique author:	1.90551181102362
Medline Duplicate publications per duplicate author:	2.7258883248731
Medline Duplicate authors / Unique authors	0.221597300337458


*****JOURNAL PUB FREQUENCIES*****
707	science (new york, ny)
605	british medical journal
128	annals of surgery
57	journal of anatomy and physiology
55	public health papers and reports
52	weekly abstract of sanitary reports united states marine hospital service
44	the journal of physiology
22	transactions of the american ophthalmological society
21	medico-chirurgical transactions
3	journal massachusetts association of boards of health

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
12	warbasse, j p
10	hart, e
8	f, r a
8	brinton, d g
6	clark, h l
6	ashmead, a s
6	bay, j c
6	gibbs, m
6	thomas, c
5	slater, j w
5	lewis, a l
5	leech, d j
5	gifford, j
4	finlayson, j
4	stevenson, a
4	groff, g g
4	whitelegge, b a
4	shufeldt, r w
4	griffiths, j
4	macalister, a
4	halliburton, w d
4	jones, l
4	haynes, h w
4	lloyd, s
4	veeder, m a
4	blake, w p
4	scripture, e w
4	robson, a w
4	garman, s
3	kellerman, w a
3	haig, a
3	mclouth, c d
3	white, w h
3	mendenhall, t c
3	clevenger, s v
3	de forest, h p
3	bristowe, j s
3	sherrington, c s
3	crane, a
3	lane, w a
3	swezey, g d
3	gaskell, w h
3	smith, j b
3	white, j w
3	beauchamp, w m
3	struthers, j
3	baldwin, j m
3	woodworth, j b
3	wright, a e
3	mercer, h c
3	williams, c t
3	mason, w p
3	moorehead, w k
3	hough, w
3	hall, t s
3	ashe, w a
3	franklin, c l
3	brunton, t l
3	johnson, g h
3	merrill, g p
3	hepburn, d
3	eaton, a a
3	stockman, r
3	fowler, g r
3	shore, l e
3	cresson, h t
3	schneider, a
3	claypole, e w
3	hutchinson, j
3	windle, b c
3	wight, j s
3	carlier, e w
3	hazen, h a
3	oliver, c a
3	liceaga, e
3	macmillan, c
3	cockerell, t d
3	bostwick, a e
2	garman, h
2	gill, t
2	copeman, s m
2	nancrede, c b
2	binnie, j f
2	smith, h m
2	howell, w h
2	pilcher, l s
2	morison, r
2	moore, w
2	bryant, j d
2	bain, f
2	v, m w
2	chapin, h e
2	fuller, g w
2	miller, g a
2	robinson, f b
2	baker, t r
2	theobald, s
2	morse, w f
2	wright, g f
2	bryan, g h
2	kerr, w c
2	stone, w
2	griffith, f l
2	bull, w t
2	rayner, h
2	hogben, g
2	kirker, g
2	walsham, w j
2	meek, a
2	hayes, e
2	vignal, w
2	webber, h j
2	coley, w b
2	cleveland, d
2	hulke, j w
2	stevenson, s h
2	martin, c j
2	waring, h j
2	bastian, h c
2	brown-sequard, c e
2	kilpatrick, j w
2	hudson, g h
2	stewart, f l
2	bowdish, b s
2	baskett, j n
2	howard, w h
2	porter, a
2	osborn, h f
2	bruce, d
2	bolles, f
2	thomson, a
2	preston, s t
2	fayrer, j
2	de nadaillac, m
2	kanthack, a a
2	tillie, j
2	hume, g h
2	davis, w m
2	chittenden, r h
2	clarke, j j
2	lister, j
2	emmens, s h
2	jones, h l
2	mynter, h
2	plummer, f g
2	earle, c
2	french, g h
2	mabery, c f
2	gowers, w r
2	reynolds, a r
2	taylor, h l
2	keen, w w
2	burrell, h l
2	mott, f t
2	wiglesworth, j
2	barling, g
2	treves, f
2	johnson, w b
2	stejneger, l
2	broadbent, w h
2	valle, m c
2	montgomery, h
2	starr, f
2	hershey, o h
2	hatch, p l
2	knowlton, f h
2	stradling, a
2	james, j f
2	seler, x
2	warren, j c
2	harlan, g c
2	sharp, d l
2	bailey, l h
2	crawford, j
2	cullingworth, c j
2	waldo, f
2	palmer, c b
2	kirkpatrick, e a
2	leconte, j
2	holmes, w h
2	slade, d d
2	hinds, j i
2	park, r
2	doran, a
2	x, x
2	packard, a s
2	stokes, a c
2	pickering, j w
2	wood, j
2	gruening, e
2	wickersham, j
2	holmes, m e
2	thorburn, w
2	hazen, a
2	eichholz, a
2	keng, l b
2	clarke, w b
1	hodgkins, h l
1	keane, a h
1	porter, m f
1	kempton, c w
1	monks, g h
1	swain, p
1	lees, r
1	monjaras, j e
1	riley, c v
1	barus, c
1	gregson, w
1	pembrey, m s
1	burt, e a
1	wingate, u o
1	hittell, t h
1	hardy, w b
1	eyerman, j
1	cameron, c a
1	gordon, j
1	sewell, h
1	snell, s
1	murdoch, j b
1	morse, f w
1	moses, a j
1	kraemer, h
1	handfield-jones, m
1	campbell, h j
1	kauffmann, o j
1	hamilton, j b
1	tuckerman, f
1	krauss, w c
1	johnson, g
1	barnes, c r
1	coyle, r
1	walker, t j
1	richardson, m h
1	marwick, t
1	eade, p
1	gain, w a
1	mackenzie, g h
1	muir, r
1	richards, e h
1	cochran, j
1	mally, a c
1	yarros, v
1	miller, e
1	pilcher, j e
1	nelson, a
1	gunn, j
1	bristow, a t
1	fernald, h t
1	aby, f s
1	twynam, g e
1	thompson, h
1	s, e h
1	smith, b b
1	neal, j
1	mason, j w
1	shelly, c e
1	upham, w
1	sanders, g
1	bowles, j h
1	oldriget, c d
1	mackenzie, s
1	hall, w s
1	howard, l o
1	holt, e e
1	robinson, t
1	farnsworth, p j
1	ami, h m
1	cook, c b
1	huggard, w r
1	woakes, e
1	shepardson, g d
1	keyes, c r
1	harley, v
1	lake, p
1	swinnerton, h u
1	reid, e w
1	dennis, w
1	brannon, m a
1	steyvart, f l
1	eddowes, a
1	mcgree, w j
1	ruiz, l e
1	boyce, r w
1	mccarthyr, g
1	wilson-barker, d
1	morales, j d
1	gulland, g l
1	woodworth, c w
1	curtis, b f
1	caton, r
1	mott, f w
1	scudder, s h
1	smith, f
1	porter, w t
1	ransome, a
1	floch, l f
1	cooke, e
1	hice, r r
1	fink, b
1	chrisman, a m
1	godlee, r j
1	ward, l f
1	lockwood, m h
1	garrod, a e
1	bokenham, t j
1	steele, w h
1	orangeburg, s c
1	mac millan, c
1	reeve, j c
1	halsted, g b
1	pedley, r d
1	v, r
1	warring, c b
1	durgin, s h
1	noyes, a w
1	miller, o t
1	farnham, a b
1	perkins, m
1	smith, h g
1	watson, f s
1	brabrook, e w
1	wolfe, j r
1	mackie, j
1	coar, h i
1	webster, f m
1	miller, w s
1	wright, j m
1	wiglesworth, a
1	gray, h s
1	thomas, j l
1	davidson, t
1	mcgraw, t a
1	lagdon, d w jr
1	annandale, t
1	brown, c c
1	perkins, j w
1	hassler, f a
1	crocker, h r
1	ridgeway, r
1	vaughan, v c
1	fawcett, e
1	haslam, w f
1	sayre, r h
1	bowser, e a
1	southam, f a
1	blake, l i
1	pammel, l h
1	brumell, h p
1	lilienthal, h
1	fraipont, j
1	macdougal, d t
1	helme, t a
1	olliphant, s r
1	wesbrook, f f
1	platt, c
1	williams, e h
1	hunter, w
1	galloway, j
1	heath, h
1	hinton, r j
1	fezandie, c
1	keith, s
1	howse, h g
1	goodall, e
1	krafft, f
1	somers, a n
1	ridgway, r
1	evermann, b w
1	valentini, j j
1	white, e
1	hunt, t f
1	ayres, h
1	wiley, h w
1	coues, e
1	browne, g b
1	lundie, r a
1	jones, r
1	o'neill, h
1	hall, t p
