Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1955	Pubs: 108492	IDs: 108492	CSV Author Pubs: 0	Medline Author Pubs: 105103
		PM Max: 2	PM Num: 2	CSV Max: 0	CSV Num: 0	Medline Max: 217	Medline Num: 217
		CSV IDs: 0	Medline IDs: 108492

Publication PubMed Count:<108492>
CSV Publications with Authors:<0>
Medline Publications with Authors:<105103>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<95643>
Medline Unique short authors:<95592>
Medline Unique short first authors:<62970>
CSV Duplicate authors:<0>
Medline Duplicate authors:<34077>
Medline Duplicate short authors:<34100>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<113609>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.66669838158759>
Medline APP max:<21>
Medline APP min:<1>
Medline APP var:<1.02538567886175>
Unique Journal Titles:<1467>
Unique Short Journal Titles:<1469>
Medline Publications per unique author:	1.134343339293
Medline Duplicate publications per duplicate author:	3.33389089415148
Medline Duplicate authors / Unique authors	0.356293717261065


*****JOURNAL PUB FREQUENCIES*****
1078	british medical journal
822	lancet
800	journal of the american medical association
775	comptes rendus des seances de la societe de biologie et de ses filiales
775	science (new york, ny)
726	bollettino della societa italiana di biologia sperimentale
682	minerva medica
675	proceedings of the society for experimental biology and medicine society for
637	la presse medicale
595	medizinische klinik (munich, germany : 1983)
592	nature
585	canadian medical association journal
546	the journal of biological chemistry
545	die medizinische
532	nederlands tijdschrift voor geneeskunde
505	munchener medizinische wochenschrift (1950)
495	deutsche medizinische wochenschrift (1946)
480	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
476	prensa medica argentina
472	the new england journal of medicine
456	the american journal of physiology
442	polski tygodnik lekarski
435	nordisk medicin
431	the biochemical journal
422	khirurgiia
404	orvosi hetilap
403	biochimica et biophysica acta
397	concours medical
394	the journal of physiology
392	el dia medico
375	wiener medizinische wochenschrift (1946)
359	comptes rendus hebdomadaires des seances de l'academie des sciences
358	the medical journal of australia
355	archives of biochemistry and biophysics
339	das deutsche gesundheitswesen
338	american journal of ophthalmology
336	american journal of surgery
335	casopis lekaru ceskych
334	wiener klinische wochenschrift
328	new york state journal of medicine
326	la semana medica
324	american journal of obstetrics and gynecology
323	klinische wochenschrift
319	schweizerische medizinische wochenschrift
319	zhurnal mikrobiologii, epidemiologii, i immunobiologii
318	minerva ginecologica
317	vestnik khirurgii imeni i i grekova
308	proceedings of the royal society of medicine
302	zentralblatt fur chirurgie
299	ugeskrift for laeger
291	fortschritte auf dem gebiete der rontgenstrahlen
290	the journal of urology
285	la revue du praticien
278	ama archives of surgery
276	journal of bacteriology
270	journal de radiologie, d'electrologie & archives d'electricite medicale
269	arztliche wochenschrift
265	zentralblatt fur gynakologie
262	svenska lakartidningen
260	annals of the new york academy of sciences
255	biulleten' eksperimental'noi biologii i meditsiny
252	sovetskaia meditsina
251	annals of surgery
249	maroc medical
247	langenbecks archiv fur klinische chirurgie  vereinigt mit deutsche zeitschrift
247	naunyn-schmiedebergs archiv fur experimentelle pathologie und pharmakologie
240	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
240	strahlentherapie
237	surgery
236	south african medical journal = suid-afrikaanse tydskrif vir geneeskunde
234	surgery, gynecology & obstetrics
233	zentralblatt fur bakteriologie, parasitenkunde, infektionskrankheiten und
232	klinicheskaia meditsina
229	obstetrics and gynecology
229	the journal of laboratory and clinical medicine
228	journal of the american pharmaceutical association american pharmaceutical
226	annals of internal medicine
225	bulletin de la societe francaise de dermatologie et de syphiligraphie
225	minerva pediatrica
223	gan
222	deutsches medizinisches journal
221	suvremenna meditsina
219	the american journal of nursing
219	ama archives of dermatology
218	minerva chirurgica
216	archives des maladies de l'appareil digestif et des maladies de la nutrition
215	southern medical journal
215	atti della societa italiana di dermatologia e sifilografia e delle sezioni
214	american journal of public health and the nation's health
213	revista clinica espanola
213	modern hospital
212	hippokrates
210	the practitioner
209	memoires academie de chirurgie (france)
208	experientia
208	postgraduate medicine
207	arzneimittel-forschung
206	proceedings of the national academy of sciences of the united states of america
205	journal of the indian medical association
202	the journal of the international college of surgeons
200	the journal of pediatrics
200	vie medicale (paris, france : 1920)
200	pediatrics
199	journal of abnormal psychology
199	annales de l'institut pasteur
199	california medicine
198	bulletins et memoires de la societe medicale des hopitaux de paris
198	ama archives of ophthalmology
196	the american journal of roentgenology, radium therapy, and nuclear medicine
194	endocrinology
193	radiology
191	the journal of clinical investigation
191	the american journal of medicine
190	ama archives of otolaryngology
190	gazette medicale de france
190	gastroenterology
190	nutrition reviews
190	journal of the american veterinary medical association
186	praxis
186	deutsche zahnarztliche zeitschrift
185	public health reports
185	lyon chirurgical
184	ama archives of internal medicine
183	bulletin des societes d'ophtalmologie de france
183	revue neurologique
181	medizinische monatsschrift
180	cancer research
180	american journal of clinical pathology
178	klinische monatsblatter fur augenheilkunde und fur augenarztliche fortbildung
178	hospital progress
177	gigiena i sanitariia
176	american heart journal
176	circulation
175	experimental cell research
175	american review of tuberculosis
173	ama archives of pathology
173	la riforma medica
172	oral surgery, oral medicine, and oral pathology
170	zeitschrift fur arztliche fortbildung
169	archives internationales de pharmacodynamie et de therapie
169	zhurnal nevropatologii i psikhiatrii imeni ss korsakova (moscow, russia : 1952)
168	archiv fur klinische und experimentelle dermatologie
168	srpski arhiv za celokupno lekarstvo
167	bulletin de la federation des societes de gynecologie et dobstetrique de langue
167	united states armed forces medical journal
164	the surgical clinics of north america
163	acta endocrinologica
162	hospitals
161	bulletin de la societe de pathologie exotique et de ses filiales
161	surgical forum
161	hospital management
160	voprosy onkologii
160	prakticky lekar
159	the american surgeon
158	the american journal of psychiatry
158	minnesota medicine
158	the journal of pharmacology and experimental therapeutics
155	diseases of the chest
154	cancer
154	antibiotics annual
153	der chirurg; zeitschrift fur alle gebiete der operativen medizen
153	medical times
150	the journal of nutrition
150	vestnik otorinolaringologii
149	nursing outlook
149	pediatria polska
149	the journal of clinical endocrinology and metabolism
148	the american journal of the medical sciences
148	ortopediia travmatologiia i protezirovanie
147	archivio "e maragliano" di patologia e clinica
147	il policlinico sezione pratica
147	ama archives of industrial health
146	archives francaises de pediatrie
146	acta pathologica et microbiologica scandinavica
145	der hautarzt; zeitschrift fur dermatologie, venerologie, und verwandte gebiete
145	doklady akademii nauk sssr
144	ceskoslovenska pediatrie
144	journal - michigan state medical society
144	ama archives of neurology and psychiatry
143	l'union medicale du canada
142	monatsschrift fur kinderheilkunde
142	the journal of obstetrics and gynaecology of the british empire
142	therapie der gegenwart
141	journal of the american dental association (1939)
141	american practitioner and digest of treatment
140	the journal of the american osteopathic association
140	the journal of nervous and mental disease
140	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
140	die pharmazie
139	the journal of investigative dermatology
138	gp
138	the british journal of radiology
138	schweizerische zeitschrift fur pathologie und bakteriologie revue suisse de
138	bulletin de la societe de chimie biologique
137	ama american journal of diseases of children
137	journal of general microbiology
137	journal of immunology (baltimore, md : 1950)
137	fiziologicheskii zhurnal sssr imeni i m sechenova
137	pediatrie
136	zeitschrift fur haut- und geschlechtskrankheiten
136	polski przeglad chirurgiczny
135	journal de medecine de bordeaux et du sud-ouest
135	medicina
135	acta medica scandinavica
134	revista brasileira de medicina
133	belgisch tijdschrift voor geneeskunde
133	akusherstvo i ginekologiia
133	the journal of thoracic surgery
133	le sang
131	journal de physiologie
129	polskie archiwum medycyny wewnetrznej
129	annales medico-psychologiques
129	kiserletes orvostudomany
128	the british journal of ophthalmology
128	anesthesiology
127	canadian journal of biochemistry and physiology
126	western journal of surgery, obstetrics, and gynecology
126	les annales d'oto-laryngologie
126	dermatologische wochenschrift
126	journal of the national cancer institute
125	the american journal of tropical medicine and hygiene
124	journal of experimental psychology
124	problemy endokrinologii i gormonoterapii
124	revista argentina de urologia
124	archiv fur gynakologie
123	hoppe-seyler's zeitschrift fur physiologische chemie
123	acta chirurgica scandinavica
123	bruxelles medical
122	revista de la asociacion medica argentina
122	the annals of otology, rhinology, and laryngology
122	pediatriia
122	the journal of bone and joint surgery american volume
