Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1948	Pubs: 70441	IDs: 70441	CSV Author Pubs: 0	Medline Author Pubs: 68871
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 141	Medline Num: 141
		CSV IDs: 0	Medline IDs: 70441

Publication PubMed Count:<70441>
CSV Publications with Authors:<0>
Medline Publications with Authors:<68871>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<56893>
Medline Unique short authors:<56736>
Medline Unique short first authors:<42658>
CSV Duplicate authors:<0>
Medline Duplicate authors:<18791>
Medline Duplicate short authors:<18841>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<60081>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.42560729479752>
Medline APP max:<13>
Medline APP min:<1>
Medline APP var:<0.439438936197953>
Unique Journal Titles:<1711>
Unique Short Journal Titles:<1714>
Medline Publications per unique author:	1.23813122879792
Medline Duplicate publications per duplicate author:	3.19732850832846
Medline Duplicate authors / Unique authors	0.330286678501749


*****JOURNAL PUB FREQUENCIES*****
1107	federation proceedings
946	journal of the american chemical society
918	british medical journal
833	nature
794	nordisk medicin
746	science (new york, ny)
633	nederlands tijdschrift voor geneeskunde
619	proceedings of the society for experimental biology and medicine society for
602	the journal of biological chemistry
556	lancet
545	schweizerische medizinische wochenschrift
478	the biochemical journal
459	journal of the american medical association
451	comptes rendus des seances de la societe de biologie et de ses filiales
436	wiener klinische wochenschrift
430	la semaine des hopitaux : organe fonde par l'association d'enseignement medical
413	el dia medico
382	archives of dermatology and syphilology
377	the new england journal of medicine
353	the journal of clinical investigation
351	minerva medica
350	canadian medical association journal
338	the medical journal of australia
327	the journal of laboratory and clinical medicine
321	california medicine
316	annals of surgery
308	american journal of ophthalmology
306	the american journal of physiology
305	new york state journal of medicine
305	praxis
301	klinische wochenschrift
295	american journal of obstetrics and gynecology
295	the anatomical record
295	journal of bacteriology
293	helvetica chimica acta
285	the journal of urology
281	prensa medica argentina
277	proceedings of the royal society of medicine
270	american journal of public health and the nation's health
266	journal of the chemical society
263	medizinische klinik
254	american journal of surgery
249	the american journal of medicine
242	bruxelles medical
240	klinische medizin; osterreichische zeitschrift fur wissenschaftliche und
226	archives of biochemistry
223	l'union medicale du canada
221	the medical press
217	lyon medical
216	southern medical journal
216	the journal of pediatrics
214	das deutsche gesundheitswesen
213	surgery
203	comptes rendus hebdomadaires des seances de l'academie des sciences
201	ugeskrift for laeger
198	deutsche medizinische wochenschrift (1946)
195	concours medical
194	genetics
194	the american journal of the medical sciences
182	der chirurg; zeitschrift fur alle gebiete der operativen medizen
179	gastroenterology
178	surgery, gynecology & obstetrics
178	la semana medica
176	annals of internal medicine
176	acta medica scandinavica
176	american heart journal
173	the journal of clinical endocrinology and metabolism
170	pediatrics
170	wiener medizinische wochenschrift (1946)
167	the journal of pharmacology and experimental therapeutics
167	journal de medecine de bordeaux et du sud-ouest
161	american practitioner and digest of treatment
161	radiology
161	experientia
159	journal of the american pharmaceutical association american pharmaceutical
159	the american journal of roentgenology and radium therapy
159	polski tygodnik lekarski
157	le scalpel
157	arztliche wochenschrift
157	ophthalmologica journal international d'ophtalmologie international journal of
156	the urologic and cutaneous review
156	the british journal of ophthalmology
156	the practitioner
154	revue medicale de la suisse romande
151	lyon chirurgical
149	il policlinico sezione pratica
148	the surgical clinics of north america
146	toulouse medical
146	archives of ophthalmology
146	archives internationales de pharmacodynamie et de therapie
144	international journal of leprosy
143	archives of surgery
142	journal of the american veterinary medical association
142	united states naval medical bulletin
141	the biological bulletin
140	archives of neurology and psychiatry
140	abstracts international congress on tropical medicine and malaria (4th : 1948 :
139	the antiseptic
139	dermatologica
138	the american journal of psychiatry
137	american journal of clinical pathology
135	military surgeon
135	die pharmazie
134	the journal of bone and joint surgery american volume
134	blood
134	journal des praticiens; revue generale de clinique et de therapeutique
133	american review of tuberculosis
133	public health reports
129	journal of immunology (baltimore, md : 1950)
128	helvetica physiologica et pharmacologica acta
128	oral surgery, oral medicine, and oral pathology
128	the american journal of nursing
127	journal de medecine de lyon
126	american journal of diseases of children (1911)
125	canadian journal of research
125	the medical clinics of north america
125	the journal of physical and colloid chemistry
124	monatsschrift fur ohrenheilkunde und laryngo-rhinologie
122	texas state journal of medicine
122	the veterinary record
122	bulletin of the us army medical department united states army medical
120	annals of the new york academy of sciences
120	the journal of nutrition
120	gazette medicale de france
119	la presse medicale
118	minnesota medicine
117	journal of the optical society of america
117	l'echo medical du nord
117	the american journal of pathology
115	zentralblatt fur chirurgie
115	proceedings of the staff meetings mayo clinic
114	annals of western medicine and surgery
114	belgisch tijdschrift voor geneeskunde
112	endocrinology
112	hospital (rio de janeiro, brazil)
112	revista clinica espanola
111	canadian journal of comparative medicine and veterinary science
110	proceedings of the national academy of sciences of the united states of america
110	the journal of nervous and mental disease
110	revue medicale de liege
109	archives of pathology
108	the journal of organic chemistry
107	the journal of laryngology and otology
106	the review of scientific instruments
106	revista de la asociacion medica argentina
105	the journal of investigative dermatology
104	british dental journal
104	the annals of otology, rhinology, and laryngology
102	northwest medicine
102	gynaecologia international monthly review of obstetrics and gynecology revue
102	journal - michigan state medical society
102	veterinary medicine
101	bulletin de l'academie nationale de medecine
101	maroc medical
100	connecticut state medical journal
100	medizinische monatsschrift
99	deutsche medizinische rundschau; monatsschrift mit arztlicher akademie
99	western journal of surgery, obstetrics, and gynecology
99	the journal of bone and joint surgery british volume
98	virginia medical monthly
98	the new orleans medical and surgical journal
98	annales paediatrici international review of pediatrics
97	tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny
96	the journal of the international college of surgeons
96	journal of the american dental association (1939)
96	archives belges de dermatologie et de syphiligraphie
95	the laryngoscope
94	the american journal of tropical medicine and hygiene
94	the pharmaceutical journal
94	the british journal of surgery
94	the british journal of radiology
93	the proceedings of the institute of medicine of chicago
93	postgraduate medicine
93	annals of allergy
92	america clinica
92	ohio medicine : journal of the ohio state medical association
92	acta pathologica et microbiologica scandinavica
91	laval medical
91	the journal of experimental medicine
90	canadian journal of public health = revue canadienne de sante publique
90	industrial medicine & surgery
89	the analyst
89	nursing mirror and midwives journal
89	north carolina medical journal
89	journal des sciences medicales de lille
88	the journal of the egyptian medical association
88	pennsylvania medical journal (1928)
88	paris medical
87	deutsche zahnarztliche zeitschrift
86	postgraduate medical journal
86	modern hospital
86	annals of the rheumatic diseases
86	suddeutsche apotheker-zeitung
86	medicamenta
85	tierarztliche umschau
85	archives of otolaryngology
85	deutsche tierarztliche wochenschrift
84	bulletin of the johns hopkins hospital
84	the southern surgeon
84	bollettino della societa italiana di biologia sperimentale
84	bulletin medical
83	der tuberkulosearzt
83	missouri medicine
83	geburtshilfe und frauenheilkunde
83	the journal of obstetrics and gynaecology of the british empire
82	bulletin of the new york academy of medicine
82	journal of dental research
82	kentucky medical journal
81	boletines y trabajos / academia argentina de cirugia academia argentina de
80	archives of internal medicine (chicago, ill : 1908)
79	the journal of the medical society of new jersey
79	rocky mountain medical journal
79	manitoba medical review
79	the illinois medical journal
78	acta radiologica
78	bulletin de la societe francaise de dermatologie et de syphiligraphie
77	le progres medical
77	the journal-lancet
77	arztliche forschung
77	zeitschrift fur die gesamte innere medizin und ihre grenzgebiete
76	algerie medicale
76	journal of the national medical association
76	journal of the american dietetic association
76	acta dermato-venereologica
76	bulletins et memoires de la societe medicale des hopitaux de paris
75	cahiers medicaux de l'union francaise; revue medico-chirurgicale de la france
75	anesthesiology
75	jornal do medico
75	american journal of hygiene
75	dental items of interest
74	the north american veterinarian
74	the journal of thoracic surgery
74	transactions of the american neurological association
74	treatment services bulletin canada department of veterans' affairs
73	the journal of the indiana state medical association
73	wiener zeitschrift fur innere medizin und ihre grenzgebiete
73	zahnarztliche rundschau
72	the journal of parasitology
72	current science
72	journal royal sanitary institute (great britain)
71	the american journal of digestive diseases
71	journal of the medical association of georgia
71	les annales d'oto-laryngologie
71	journal of experimental psychology
70	diseases of the chest
70	archivio "e maragliano" di patologia e clinica
70	revue de stomatologie
70	revista odontologica do parana
