Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1911	Pubs: 3385	IDs: 3385	CSV Author Pubs: 0	Medline Author Pubs: 2574
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 7	Medline Num: 7
		CSV IDs: 0	Medline IDs: 3385

Publication PubMed Count:<3385>
CSV Publications with Authors:<0>
Medline Publications with Authors:<2574>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<1858>
Medline Unique short authors:<1858>
Medline Unique short first authors:<1669>
CSV Duplicate authors:<0>
Medline Duplicate authors:<491>
Medline Duplicate short authors:<491>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<1508>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.11693861693862>
Medline APP max:<5>
Medline APP min:<1>
Medline APP var:<0.153769027312147>
Unique Journal Titles:<19>
Unique Short Journal Titles:<19>
Medline Publications per unique author:	1.82185145317546
Medline Duplicate publications per duplicate author:	3.07128309572301
Medline Duplicate authors / Unique authors	0.264262648008611


*****JOURNAL PUB FREQUENCIES*****
828	proceedings of the royal society of medicine
664	science (new york, ny)
553	british medical journal
317	california state journal of medicine
154	annals of surgery
152	journal american public health association
152	canadian medical association journal
113	the journal of experimental medicine
73	journal of the national medical association
57	the journal of physiology
56	the journal of medical research
52	public health reports
51	journal of anatomy and physiology
46	the journal of hygiene
34	the biochemical journal
33	transactions of the american ophthalmological society
22	transactions of the american climatological association for the year  american
20	the eugenics review
8	bulletin of the medical library association

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
26	little, e g
21	adamson, h g
20	hill, w
16	watson-williams, p
16	sequeira, j h
13	davis, h j
13	weber, f p
10	batten, f e
10	macleod, j m
9	tilley, h
9	noguchi, h
9	williams, a w
9	cheatle, a h
8	mckenzie, d
8	pegler, l h
8	dawson, g w
7	kelson, w h
7	mcdonagh, j e
7	cockerell, t d
7	stiles, p g
7	moore, b
7	dore, s e
7	bronfenbrenner, j
7	carrel, a
7	copeland, w r
7	drew, d
7	harris, w
6	chapin, c v
6	fox, t c
6	evans, a
6	galloway, j
6	rolleston, h d
6	hanes, f m
6	wright, a j
6	whipham, t r
6	bainbridge, f a
6	levin, i
6	horne, w j
5	addison, o l
5	spencer, w g
5	brown, w h
5	lewers, a h
5	bessey, c e
5	godlee, r j
5	mott, f w
5	morgan, t h
5	power, h d
5	morris, m
5	crehore, a c
5	moore, v a
5	lambert, r a
5	routh, a
5	stiles, c w
5	geddes, a c
5	fagge, c h
5	rolleston, j d
5	duckworth, w l
5	patterson, n
5	nipher, f e
5	langmead, f
5	bunch, j l
5	burrows, m t
5	auer, j
4	harden, a
4	badgerow, g w
4	gunn, s
4	bryce, p h
4	alderson, h e
4	oliver, t
4	macnaughton-jones, h
4	webster, a g
4	hill, h w
4	loeb, j
4	meltzer, s j
4	hutchinson, j
4	weston, r s
4	penfold, w j
4	cautley, e
4	mackenzie, j
4	cameron, s j
4	mummery, p l
4	eisenbrey, a b
4	kent, w
4	bonney, v
4	miller, g a
4	hill, l
4	whitfield, a
4	milligan, w
4	meakins, j c
4	wright, j a
4	hodgetts, c a
4	lane, w a
4	gurd, f b
4	jordan, d s
4	cathcart, g c
4	maxwell, r d
4	hutchison, r
4	mcgavin, l
4	spencer, h r
4	sutherland, g a
4	haynes, g s
4	townsend, c h
4	palmer, a h
4	ballance, c a
3	west, c e
3	whitnall, s e
3	dale, h h
3	boyce, r
3	fuchs, e
3	jordan, a c
3	osler, w
3	thomson, s
3	cathcart, e p
3	laidlaw, p p
3	mitchell, o w
3	johnson, a e
3	rous, p
3	faris, r l
3	wolbach, s b
3	graham, j c
3	langley, j n
3	boyd, s
3	walton, a j
3	reid, d g
3	joseph, d r
3	fox, r f
3	elsberg, c a
3	white, c
3	garrod, a e
3	shattock, s g
3	clarke, j m
3	dall, w h
3	jennings, h s
3	porter, a e
3	stephenson, s
3	hadden, d
3	parsons, c l
3	stuart-low, w
3	ottenberg, r
3	von eberts, e m
3	roman, c v
3	vincent, g e
3	groszmann, m p
3	minot, c s
3	tombo, r jr
3	knapp, a
3	mathison, g c
3	heath, p m
3	ackroyd, h
3	sherren, j
3	bishop, e s
3	gordon, w
3	edridge-green, f w
3	mcgee, w j
3	buxton, d w
3	parker, c a
3	scharlieb, m a
3	hill, a v
3	graham, c
3	lamar, r v
3	finzi, n s
3	mccoy, g w
3	boycott, a e
3	cameron, j
3	kenney, j a
3	west, s
3	vernon, h m
3	whittaker, h a
3	shaw, h b
3	bell, w b
3	fearnsides, e g
3	wynter, w e
3	westmacott, f h
3	porter, l
3	poynton, f j
3	duval, c w
3	parker, r
3	french, j g
3	marks, h k
3	sherrington, c s
3	jones, f w
3	haslam, w f
3	halpenny, j
3	shillitoe, a
3	simpson, g c
3	friedlander, d
3	mcilroy, a l
3	zinsser, h
3	sittenfield, m j
3	handschin, c h
3	ruediger, g f
3	hastings, s
3	kendall, a i
3	pritchard, e
3	burghard, f f
3	fletcher, h m
3	scott, s
3	karsner, h t
3	jones, r
3	bowen, w h
3	jenkins, g j
2	edge, f
2	creasy, l e
2	melville, s
2	holloway, t b
2	cripps, h
2	flack, m
2	kidd, f
2	edie, e s
2	sherman, h m
2	walpole, g s
2	power, d
2	sowton, s c
2	barker, a e
2	sedgwick, w t
2	conn, l c
2	horsley, v
2	ash, e
2	mines, g r
2	thompson, r l
2	haring, c m
2	jones, h l
2	standish, m
2	butcher, w d
2	allen, j a
2	montgomery, d w
2	woodman, e m
2	kreutzmann, h j
2	tubby, a h
2	ernst, h c
2	appleton, a b
2	cannon, w b
2	spillman, w j
2	stokes, w r
2	jackson, e
2	dorner, g
2	evans, p n
2	reagan, a b
2	smyth, f r
2	flemming, a l
2	whipple, g h
2	dolley, d h
2	makins, g h
2	fleischner, e c
2	bolton, c
2	hope, c
2	goler, g w
2	neave, s
2	fenwick, e h
2	chapin, c w
2	morgan, h de r
2	arms, b l
2	griffith, w s
2	lewis, p g
2	liceaga, e
2	champneys, f
2	peters, e a
2	minchin, e a
2	paterson, d r
2	cecil, r l
2	gow, w j
2	maclean, h
2	cole, f n
2	nicoll, w
2	knowlton, f p
2	stockman, r
2	harris, d l
2	greenwood, m
2	french, h
2	primrose, a
2	amoss, h l
2	trotter, w
2	rood, f
2	guthrie, l
2	ravenel, m p
2	briggs, h
2	whitelocke
2	bruce, h a
2	ewart, r j
2	bailey, e h
2	beebe, w l
2	simmons, c c
2	patten, c j
2	russell, f f
2	glenny, a t
2	oinuma, s
2	ledingham, j c
2	hunter, w
2	grant, d
2	lockwood, c b
2	davis, h
2	corner, e m
2	cargill, l v
2	robinson, s
2	bronner, a
2	medigreceanu, f
2	cook, m t
2	wild, r b
2	watson, c g
2	rumbold, c
2	armstrong, g e
2	reid, a d
2	gordon, g s
2	hunkin, s j
2	kelly, h a
2	dudgeon, l s
2	chipman, w w
2	dudfield, r
2	osborn, h f
2	krause, a k
2	mosher, c d
2	stewart, j
2	dixon, w e
2	horsford, c
2	macnider, w d
2	rowlands, r p
2	watson, t l
2	wilson, e b
2	wallace, a j
2	mccardie, w j
2	thomson, j d
2	mcclendon, j f
2	ruth, e s
2	gill, r
2	stewart, g w
2	warner, f a
2	clayton-greene, w h
2	gundrum, f f
2	burke, c v
2	chick, h
2	wilbur, r l
2	giles, a e
2	coley, w b
2	lea, a
2	mcphedran, a
2	woodforde, a w
2	derby, g s
2	mckenzie, i
2	riviere, c
2	lederer, a
2	harte, r h
2	parsons, f g
2	hughes, c
2	saundby, r
2	fairbank, h a
2	cow, d
2	powell, h f
2	russell, a w
2	tweedy, h
2	meachen, g n
2	williams, o t
2	molony, j b
2	little, c c
2	forbes, a m
2	roberts, c h
2	chipman, e d
2	davis, j s
2	seidelin, h
2	sawyer, w a
2	buist, h m
2	wilson, l b
2	browning, c h
2	lennon, m b
2	faulder, t j
2	rowntree, c
