Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1932	Pubs: 5066	IDs: 5066	CSV Author Pubs: 0	Medline Author Pubs: 4066
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 11	Medline Num: 11
		CSV IDs: 0	Medline IDs: 5066

Publication PubMed Count:<5066>
CSV Publications with Authors:<0>
Medline Publications with Authors:<4066>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<3764>
Medline Unique short authors:<3764>
Medline Unique short first authors:<2925>
CSV Duplicate authors:<0>
Medline Duplicate authors:<830>
Medline Duplicate short authors:<830>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2370>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.3044761436301>
Medline APP max:<5>
Medline APP min:<1>
Medline APP var:<0.381470372401868>
Unique Journal Titles:<34>
Unique Short Journal Titles:<34>
Medline Publications per unique author:	1.34590860786397
Medline Duplicate publications per duplicate author:	2.85542168674699
Medline Duplicate authors / Unique authors	0.220510095642933


*****JOURNAL PUB FREQUENCIES*****
702	science (new york, ny)
691	british medical journal
660	proceedings of the royal society of medicine
408	canadian medical association journal
374	california and western medicine
263	the biochemical journal
227	american journal of public health and the nation's health
202	annals of surgery
148	proceedings of the national academy of sciences of the united states of america
146	the journal of experimental medicine
124	the journal of physiology
100	postgraduate medical journal
87	the journal of clinical investigation
86	the british journal of ophthalmology
71	the journal of general physiology
69	journal of bacteriology
67	plant physiology
56	the american journal of pathology
53	journal of anatomy
53	public health reports
49	the eugenics review
47	the journal of hygiene
45	the ulster medical journal
45	the yale journal of biology and medicine
42	bulletin of the medical library association
41	journal of the national medical association
40	archives of disease in childhood
37	bulletin of the new york academy of medicine
36	transactions of the american ophthalmological society
34	genetics
25	the journal of neurology and psychopathology
22	transactions of the american climatological and clinical association american
15	the british journal of venereal diseases
1	annals of medical history

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
56	a g n
30	weber, f p
21	wakeley, c p
19	lightwood, r
15	ellis, r w
13	pinkham, c b
13	sorsby, a
12	roos, c f
12	goulden, c
12	porter, g s
11	barcroft, j
11	graham-little, e
10	korenchevsky, v
10	gray, a m
10	meyer, a w
9	east, t
9	porter, c
9	foster, j
8	bauer, w
8	winsbury-white, h p
8	sturm, e
8	goldsmith, w n
8	manwaring, w h
8	gibson, g
8	northrop, j h
7	asherson, n
7	dowling, g b
7	geiger, j c
7	mckenzie, d
7	murphy, j b
7	nisimaru, y
7	myers, b
7	miller, g a
7	stewart, c p
6	bell, d j
6	berry, r j
6	barber, h w
6	chibnall, a c
6	sibley, k
6	whipple, g h
6	sheldon, w
6	edwards, h
6	blackwood, j h
6	h e m
6	stirling, j d
6	schlesinger, b
5	blalock, a
5	shwartzman, g
5	morton, r a
5	mcmaster, p d
5	thompson, w r
5	hudack, s
5	dodd, h
5	o'malley, j f
5	hare, t
5	maccormac, h
5	butler, t h
5	perla, d
5	garrison, f h
5	warren, s l
5	king, e j
5	foot, n c
5	abbott, a c
4	lloyd, e i
4	murray, h l
4	winslow, c e
4	andersen, d h
4	steeg, k v
4	hunter, r h
4	jones, r
4	rabinowitch, i m
4	marble, a
4	dennison, m
4	finland, m
4	burrows, a
4	aub, j c
4	hollander, b
4	ernstene, a c
4	davies, j h
4	ward, h k
4	ellman, p
4	heilbron, i m
4	dublin, l i
4	mcfarlane, w d
4	smith, j
4	riches, e w
4	abramson, h a
4	landis, e m
4	leake, c d
4	bogert, m t
4	cohn, a e
4	brown, w l
4	best, c h
4	watson-williams, e
4	wigley, j e
4	moritz, a r
4	beard, j w
4	stedman, e
4	negus, v e
4	compton, k t
4	corsi, h
4	blair, h a
4	landsteiner, k
4	marmorston-gottesman, j
4	guest, g m
4	pirie, n w
4	forman, l
4	walker, h h
4	volk, m c
4	raistrick, h
4	tang, p s
4	coward, k h
4	rushton, w a
4	agnew, g h
4	quastel, j h
4	semon, h c
4	carpenter, c m
4	neame, h
4	peterson, w h
4	wroth, c
4	williams, t p
4	barker, l f
4	hudson, a c
4	wolf, e
3	gilmour, c r
3	young, f g
3	krueger, a p
3	james, r r
3	harvey, s c
3	higgins, t t
3	collins, d c
3	pinkerton, h
3	rolleston, j d
3	furth, j
3	boak, r a
3	meldrum, n u
3	seddon, h j
3	dodds, e c
3	ballard, j f
3	jackson, h m
3	havill, w h
3	mceachern, d
3	hopf, e
3	sobotka, h
3	waksman, s a
3	paterson, h j
3	duane, w
3	heaton, t g
3	steggerda, f r
3	lawrence, e b
3	moncrieff, a
3	mayou, m s
3	warner, e c
3	heller, h
3	pauling, l
3	fraser, j s
3	reed, g b
3	elliot, r h
3	cain, c b
3	hartree, w
3	trask, j d
3	poynton, f j
3	lerman, j
3	levi, d
3	mendel, l b
3	tennant, r
3	heald, c b
3	senn, m j
3	pauli, r h
3	jamieson, h c
3	jewett, f b
3	guthrie, d
3	feng, t p
3	maingot, r
3	dubos, r
3	haldin-davis, h
3	mackay, g
3	mackay, e m
3	lewis, t
3	goodpasture, e w
3	miller, g
3	jaffe, h l
3	marrian, g f
3	osterhout, w j
3	ford, r
3	clift, f p
3	osborn, h f
3	friedenwald, j s
3	yow, c
3	smith, s
3	savin, l h
3	hassan, a
3	lichty, j a
3	brown, l g
3	claflin, d
3	chidester, f e
3	bourdillon, r b
3	west, e s
3	clark, a j
3	kunitz, m
3	norman, a g
3	oughterson, a w
3	norbury, l e
3	gladstone, r j
3	findlay, l
3	briggs, l j
3	lewis, w c
3	layton, t b
3	shope, r e
3	peters, j p
3	bickerton, j m
3	cleghorn, r a
3	smith, m l
3	haslewood, g a
3	parker, r c
3	wilson, c p
3	neumann, j v
3	jobson, t b
3	wilmer, w h
3	dickens, f
3	whitney, h
3	jorpes, e
3	hartmann, a f
3	wies, c h
3	hastings, s
3	epstein, d
3	jones, r w
3	kasner, e
3	chittenden, r h
3	davies, d r
3	brain, r t
3	holmes, e g
3	zilva, s s
3	pirie, a h
3	howarth, w
3	grundfest, h
3	cook, r p
3	cardell, j d
3	woolf, a e
3	ibbotson, w
3	stolkind, e
3	coburn, a f
3	zwarenstein, h
3	baker, j r
3	seifried, o
3	edwards, p r
3	vickery, h b
3	cockayne, e a
3	scott, w j
3	evans, a
3	bodansky, a
3	lees, d
3	dann, w j
3	leifson, e
3	gordon, h w
3	struthers, r r
3	stannus, h s
3	harman, n b
3	steiner, w r
3	sampson, m m
3	needham, j g
3	jones, a r
3	vaughan, t w
3	gibbon, j h
3	beadle, g w
3	drinker, c k
3	mceachern, j m
3	beattie, j
3	davies, f
3	hass, g m
3	pomeroy, j l
3	bancroft, w d
3	skinner, c e
3	mcnee, j w
3	cade, s
3	scarlett, e p
3	tottingham, w e
3	moloney, p j
3	smirk, f h
3	avery, o t
2	lovern, j a
2	stones, h h
2	stewart, d a
2	fred, e b
2	basir, m a
2	lane, a c
2	stocks, p
2	emerson, r
2	eliason, e l
2	margenau, h
2	stanley, j
2	dexter, s t
2	welsh, j h
2	bennett, g a
2	king, c g
2	hopper, e b
2	brown, g l
2	thomson, e
2	julianelle, l a
2	selby, d l
2	mccrie, j g
2	weaver, w k
2	lund, e j
2	hershey, j m
2	travis, l e
2	demerec, m
2	tarr, w a
2	graham, a s
2	blair, d m
2	bode, o b
2	blackwelder, e
2	gudger, e w
2	rossmeisl, e
2	smith, f
2	fairchild, h l
2	brink, r a
2	davis, e d
2	huntington, e v
2	drury, a n
2	armstrong, c w
2	speed, k
2	wright, r e
2	goldberg, a
2	addison, o
2	thomson, r m
2	newman, g
2	o'reilly, j n
2	huntsman, m e
2	maizels, m
2	morgan, b g
2	li, p k
2	everidge, j
2	danks, w b
2	irwin, d a
2	farris, e j
2	wheatley, a h
2	loughlin, w j
2	damon, e b
2	christie, r v
2	thompson, i m
2	schrire, i
2	crowe, h e
2	robson, j m
2	mellanby, m
2	eastland, c j
2	gough, g a
