Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1936	Pubs: 4876	IDs: 4876	CSV Author Pubs: 0	Medline Author Pubs: 3969
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 10	Medline Num: 10
		CSV IDs: 0	Medline IDs: 4876

Publication PubMed Count:<4876>
CSV Publications with Authors:<0>
Medline Publications with Authors:<3969>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<3951>
Medline Unique short authors:<3951>
Medline Unique short first authors:<2991>
CSV Duplicate authors:<0>
Medline Duplicate authors:<832>
Medline Duplicate short authors:<832>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<2257>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.35449735449735>
Medline APP max:<8>
Medline APP min:<1>
Medline APP var:<0.42736765488091>
Unique Journal Titles:<38>
Unique Short Journal Titles:<38>
Medline Publications per unique author:	1.2341179448241
Medline Duplicate publications per duplicate author:	2.71274038461538
Medline Duplicate authors / Unique authors	0.21057960010124


*****JOURNAL PUB FREQUENCIES*****
779	british medical journal
607	science (new york, ny)
462	proceedings of the royal society of medicine
409	california and western medicine
375	canadian medical association journal
323	the biochemical journal
215	american journal of public health and the nation's health
204	annals of surgery
147	proceedings of the national academy of sciences of the united states of america
129	the journal of experimental medicine
111	journal of bacteriology
102	the journal of physiology
79	the british journal of ophthalmology
79	the journal of clinical investigation
73	plant physiology
58	the journal of general physiology
56	postgraduate medical journal
56	journal of anatomy
55	the american journal of pathology
55	the journal of hygiene
52	public health reports
52	journal of the national medical association
48	the eugenics review
46	genetics
43	bulletin of the medical library association
42	the yale journal of biology and medicine
41	the ulster medical journal
33	archives of disease in childhood
32	bulletin of the new york academy of medicine
30	transactions of the american ophthalmological society
29	the british journal of venereal diseases
26	the journal of neurology and psychopathology
23	transactions of the american clinical and climatological association
1	comptes rendus de la societe francaise de gynecologie
1	the william and mary quarterly
1	journal of the american medical association
1	the american journal of cancer
1	the journal of contraception

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
15	pinkham, c b
13	klaber, r
12	gordon, h
12	craig, r w
10	dickie, w m
9	mirsky, a e
9	miller, g a
8	olitsky, p k
8	shope, r e
8	newns, g h
8	franklin, k j
7	dowling, g b
7	bailey, h
7	peart, h f
7	cox, h r
7	browne, l
7	castle, w e
7	mclachlin, a d
7	rosahn, p d
7	webb, u s
7	bamber, g
6	feldberg, w
6	pearce, l
6	seddon, h j
6	richards, g e
6	hecht, s
6	edson, n l
6	weber, f p
6	hu, c k
6	geiger, j c
6	best, c h
6	horsfall, f l
6	wigley, j e
6	wilson, r
6	wood, h g
6	brain, r t
6	malkin, s a
6	raistrick, h
6	reed, s c
6	crozier, w j
6	goodner, k
6	konstam, g
6	wooldridge, w r
5	collins, d c
5	moyer, l s
5	kidd, j g
5	ward, h b
5	lawrence, r d
5	moncrieff, a
5	rivers, t m
5	zuckerman, s
5	hunt, e
5	parkes, a s
5	carver, j
5	channon, h j
5	ettinger, g h
5	jones, d f
5	corsi, h
5	landsteiner, k
5	werkman, c h
5	chapman, g h
5	forman, l
5	schluter, a
5	heidelberger, m
5	boyland, e
5	ellis, r w
5	meyer, k f
5	rous, p
4	barcroft, j
4	blaikley, j b
4	hunter, r h
4	standfast, a f
4	rabinowitch, i m
4	robson, j m
4	collip, j b
4	cowgill, g r
4	lillie, f r
4	rowntree, l g
4	shlaer, s
4	singh, b n
4	gillam, a e
4	francis, t
4	green-armytage, v b
4	blinks, l r
4	hopkins, r h
4	enders, j f
4	hoagland, h
4	deanesly, r
4	witts, l j
4	nelson, j b
4	barber, h w
4	elford, w j
4	sturtevant, a h
4	hankey, g t
4	schultz, m p
4	epstein, n n
4	simpson, s l
4	sabin, a b
4	gabriel, w b
4	tatum, e l
4	rowlands, i w
4	norman, a g
4	wyckoff, r w
4	stock, c
4	edwards, h
4	dickens, f
4	boyd, e m
4	beard, j w
4	waters, r m
4	maccormac, h
4	zilva, s s
4	davson, h
4	wiersma, c a
4	webster, l t
4	wilson, c
4	van heuven, j a
4	jewesbury, r c
4	coward, k h
4	gross, l
4	cockayne, e a
4	harington, c r
4	mathur, p b
4	elvehjem, c a
4	tidy, h l
4	lockhart-mummery, j p
4	peterson, w h
4	moen, j k
4	beadle, g w
4	zwicky, f
4	dobzhansky, t
4	shaffer, m f
4	shuman, j w
4	peters, r a
4	hall, g e
4	smith, a h
4	giri, d v
3	stewart, d a
3	dott, n m
3	lovern, j a
3	cleary, e w
3	muende, i
3	maxwell, j
3	blair, e m
3	stadler, l j
3	brown, g l
3	thomson, m s
3	wilkinson, h
3	traub, e
3	hollaender, a
3	longsworth, l g
3	rudolf, g de m
3	williamson, r
3	cave, a j
3	freudenthal, w
3	adrian, e d
3	zwemer, r l
3	dodds, e c
3	gates, w h
3	naumann, h n
3	stern, c
3	banting, f g
3	whittle, c h
3	campbell, d a
3	murray, d w
3	levi, a a
3	pauling, l
3	craigie, j
3	bulbring, e
3	walters, w
3	langdon-brown, w
3	horder, l
3	peers, r a
3	chrzaszcz, t
3	miller, a p
3	doggart, j h
3	johnson, r e
3	platt, r
3	shorland, f b
3	sprague, g f
3	wald, g
3	goeckerman, w h
3	payne, w w
3	wu, c j
3	hunt, t
3	goodpasture, e w
3	anson, m l
3	stallard, h b
3	hale, w m
3	buddingh, g j
3	mcfarlane, w d
3	riddle, o
3	pedersen, k o
3	hunter, g
3	janicki, j
3	marrian, g f
3	freeman, g g
3	whipple, g h
3	melnick, d
3	kerr, r b
3	ridout, j h
3	summerfeldt, p
3	mutch, n
3	thompson, w r
3	coombs, h i
3	roberts, j i
3	bogen, e
3	keefer, c s
3	ray, m b
3	leake, c d
3	angell, s
3	curtis, l r
3	mccance, r a
3	roberts, j e
3	murray, m m
3	norris, f w
3	hernaman-johnson, f
3	gwyn, n b
3	watson-williams, e
3	sheldon, w
3	kekwick, r a
3	woolpert, o c
3	friedberg, c k
3	lawrence, j h
3	dochez, a r
3	alexander, j
3	rake, g
3	schonheyder, f
3	herbert, w e
3	green, d e
3	conn, h j
3	page, i h
3	harris, w
3	hare, d c
3	pool, e h
3	stark, c n
3	pincus, g
3	guttmann, e
3	parran, t
3	givens, j t
3	kendall, f e
3	katz, b
3	beregoff-gillow, p
3	jones, r w
3	dickson, w e
3	evans, p r
3	van overbeek, j
3	mckee, s h
3	conklin, e g
3	hudson, n p
3	cook, r p
3	kharasch, m s
3	henderson, v e
3	heggs, g m
3	birkinshaw, j h
3	gates, r r
3	damodaran, m
3	stiles, c w
3	perkins, g
3	swift, h f
3	roy, j n
3	smithburn, k c
3	beeston, a w
3	mullowney, j j
3	taylor, f h
3	clow, a d
3	van harreveld, a
3	wishart, f o
3	rankin, f w
3	nicholson, t f
3	parry, t w
3	evans, a c
3	roome, n w
3	king, e j
3	gottlieb, r
3	churchill, e d
3	pickels, e g
3	leyton, o
3	bourne, g
3	blacker, c p
3	crew, f a
3	kimmelstiel, p
3	bridges, c b
3	northrop, j h
3	widdowson, e m
3	meyer, a
3	steenbock, h
3	tallerman, k h
3	medes, g
3	shepard, f p
3	burn, j h
2	moseley, h f
2	fred, e b
2	atwater, r m
2	macinnes, d a
2	minkevich, j e
2	wright, w d
2	kerr, w j
2	quine, w v
2	courant, r
2	young, f g
2	roxburgh, a c
2	hammett, f s
2	gilmour, c r
2	brdicka, r
2	ramsey, e m
2	hart, e b
2	hanks, j h
2	lawrence, e o
2	highman, w j
2	wall, e m
2	griffith, g m
2	burr, h s
2	burns, c m
2	tschopp, e
2	sorsby, m
2	wright, n c
2	stewart, d
2	wright, r p
2	ruedemann, r
2	scherp, h w
2	gay, l k
2	huggins, c
2	carter, b n
2	kahn, p
2	smith, e l
2	li, j c
2	noble, c a
2	furth, j
2	moyle, r d
2	stannard, j n
2	stetson, h t
2	blalock, a
2	gustafson, f g
2	caulfeild, a h
