Date: 03/05/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: none, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1886	Pubs: 1497	IDs: 1497	CSV Author Pubs: 0	Medline Author Pubs: 1063
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 3	Medline Num: 3
		CSV IDs: 0	Medline IDs: 1497

Publication PubMed Count:<1497>
CSV Publications with Authors:<0>
Medline Publications with Authors:<1063>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<732>
Medline Unique short authors:<732>
Medline Unique short first authors:<711>
CSV Duplicate authors:<0>
Medline Duplicate authors:<180>
Medline Duplicate short authors:<180>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<542>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<1.02916274694262>
Medline APP max:<4>
Medline APP min:<1>
Medline APP var:<0.0414825539461704>
Unique Journal Titles:<9>
Unique Short Journal Titles:<9>
Medline Publications per unique author:	2.04508196721311
Medline Duplicate publications per duplicate author:	3.01111111111111
Medline Duplicate authors / Unique authors	0.245901639344262


*****JOURNAL PUB FREQUENCIES*****
895	science (new york, ny)
330	british medical journal
78	annals of surgery
61	journal of anatomy and physiology
34	transactions of the american ophthalmological society
31	the journal of physiology
28	medico-chirurgical transactions
26	public health papers and reports
14	transactions of the  annual meeting of the american climatological

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
22	shufeldt, r w
18	w
13	hutchinson, j
12	clayton, h h
10	v
10	jastrow, j
8	butler, n m
7	davis, w m
7	leconte, j
7	van arsdale, w w
6	d, w m
6	mason, o t
6	ferrel, w
6	j, j
5	pilcher, l s
5	newcomb, s
4	newman, d
4	gage, s h
4	mills, t w
4	hayden, e
4	ely, r t
4	taylor, j w
4	true, f w
4	merriam, c h
4	vignal, m w
4	hall, a
4	hewitt, g
4	ingersoll, e
4	sharkey, s j
3	maddox, e e
3	gibson, j l
3	randall, b a
3	barker, a e
3	h, h w
3	noel-paton, d
3	horrocks, p
3	wolfenden, r n
3	knapp, h
3	colles, c j
3	gilbert, g k
3	holmes, w h
3	taussig, f w
3	james, e j
3	liebreich, o
3	e, o
3	humphry, g m
3	dawson, g m
3	cook, a j
3	thomas, c
3	lange, f
3	b, n m
3	humphry
3	bramwell, b
3	latham, p w
3	gan
3	hubbard, g g
3	snell, s
3	dall, w h
3	dennett, w s
3	gage, s p
3	turner, w
3	lesley, j p
3	putnam, c e
3	marcou, j
3	langerfeld, e
3	kunz, g f
3	cadge, w
3	coues, e
3	newberry, j s
2	hinman, r
2	meigs, m c
2	jackson, e
2	keetley, c b
2	allen, j a
2	adams, h c
2	schafer, e a
2	elliott, h w
2	venable, f p
2	hale, h
2	peale, a c
2	field, c
2	royce, j
2	wead, c k
2	abraham, p s
2	ryder, j a
2	wheelhouse, c g
2	little, w s
2	paul, h m
2	smith, n
2	munn, c a
2	mcburney, c
2	batchelor, h t
2	pollitzer, s
2	haynes, h w
2	dreschfeld, j
2	windle, b c
2	macgregor, a d
2	cullingworth, c j
2	c, v
2	veeder, m a
2	gratacap, l p
2	branner, j c
2	gerrish, f h
2	fowler, g r
2	cunningham, d j
2	rivington, w
2	pickering, e c
2	rice, w n
2	allen, h t
2	todd, j e
2	oliver, c a
2	garman, s
2	s, m a
2	morris, r t
2	bennett, e h
2	bartlett, j r
2	holder, c f
2	hilgard, e w
2	baber, e c
2	wade, w f
2	duckworth, d
2	salmon, d e
2	park, r
2	billings, j s
2	howard, l o
2	van arsdale, w
2	pilcher, j e
2	cox, c f
2	bristowe, j s
2	walker, j w
2	ayres, w o
2	p, h w
2	s, o t
2	riley, c v
2	hunter, w
2	brooks, h s
2	butler, a w
2	todd, d p
2	edwards, f s
2	reid, r w
2	bull, w t
2	d, a m
2	clarke, j f
2	meadows, a
2	scudder, s h
2	purrington, w a
2	mittendorf, w f
2	raven, t f
2	m
2	thorne, c e
2	sutton, j b
2	koch, r
2	frazer, p
2	smith, r m
2	holmes, t
2	edis, a w
2	baird, g
2	gore, j w
2	squire, j e
2	hunt, t s
2	z
2	lane, w a
2	waters, a t
2	wiley, h w
2	gaskell, w h
2	smith, j b
2	parker, h w
2	g, a
2	langley, s p
2	suckling, c w
2	ellis, f w
2	haworth, e
2	osborn, h f
2	y
2	minot, c s
2	waters, g f
2	halliburton, w d
2	ringer, s
2	tait, l
2	gerster, a g
1	sharpless, i
1	vita, a s
1	hill, h m
1	doyle, k
1	morison, j r
1	keen, w w
1	moore, j
1	donders
1	howlett, e h
1	robinson, b
1	v, h
1	whitfield, r p
1	oliver, t
1	j, m jr
1	h, f h
1	holden, j s
1	hough, w
1	murphy, j
1	duncan, j
1	bayliss, w m
1	allen, h
1	winchell, n h
1	abbott, c e
1	taylor, t
1	harrower, h d
1	masterman, g f
1	harris, g a
1	gowers, w r
1	cousins, j w
1	bowditch, h p
1	g, a w
1	tarr, r s
1	napier, a
1	bull, c s
1	harris, v d
1	howland, w h
1	myers, a b
1	power, h
1	tilt, e j
1	williams, c t
1	risley, s d
1	white, c h
1	noyes, h d
1	ames, c h
1	howden, r
1	sturtevant, e l
1	morgan, a
1	n, s
1	bryant, t
1	smith, j g
1	white, g t
1	savage, t
1	coats, j
1	shaler, n s
1	dana, c l
1	macdonald, c r
1	taussing, f w
1	mindeleff, c
1	low, w s
1	davy, r
1	johnson, c
1	scudder, h e
1	bryce, p h
1	fox, r h
1	barrett, j w
1	koch, p
1	faye, h
1	pearse, w h
1	sexton, s
1	bell, r
1	griffith, a h
1	g
1	acland, t d
1	babbitt, f e
1	dana, j d
1	bowers, s
1	carpenter, w h
1	brewer, f p
1	bradford, j r
1	bennet, j h
1	s, w h
1	macallum, a b
1	chapman, p m
1	t, h j
1	browne, h l
1	c, h
1	fletcher, a c
1	hartridge, g
1	young, c a
1	dyche, l l
1	kennan, g
1	d, j
1	reader, a
1	crozier, a a
1	rogers, a e
1	colonna, b a
1	starr, e
1	horsley, v
1	wahltuch, a
1	weir, r f
1	abbott, c c
1	broadbent, w h
1	hay, g
1	symonds, w s
1	beatson, w b
1	johnson, w
1	macleod, g h
1	lindsley, c a
1	oldright, w
1	treves, f
1	king, f h
1	davies, s
1	white, c d
1	wallace, d
1	orton, e
1	p, v
1	sedgwick, w
1	hyslop, j h
1	barling, g
1	dutton, c e
1	strawbridge, g
1	smart, c
1	goodrich, j k
1	von zehender, w
1	peters, e t
1	franks, k
1	brunton, t l
1	webster, d
1	hammond, h
1	taylor, f m
1	goyder, d
1	m, e s
1	cresswell, f
1	roeckel, w j
1	vinke, h h
1	f, m
1	jarvis, w c
1	sternberg, g m
1	cathcart, c w
1	robertson, r
1	nelson, e t
1	rayner, w
1	gass, j
1	lloyd, s
1	flint, w f
1	marks, w d
1	chavasse, t f
1	randolph, r
1	hudson, d
1	kellogg, l o
1	russell, i c
1	atkinson, e
1	walcott, h p
1	imlach, f
1	rigby, j a
1	greenwood, m
1	harley, j
1	penny, e
1	mackey, e
1	virden, s t
1	boas, f
1	harris, w j
1	collins, j w
1	bridger, a e
1	dobson, g e
1	pratt, w h
1	fox, e l
1	macnamara, w h
1	jacobson, w h
1	webb, t l
1	rockwood, c g jr
1	smith, g
1	baird, g w
1	kingsley, j s
1	penny, e j
1	fraser, j w
1	bowlby, a a
1	maccormick, a
1	van dyck, f c
1	hart, a b
1	ashby, h
1	tillman, s e
1	grant, o
1	neff, p
1	day, d d
1	keating, j m
1	taaffe, r p
1	toy, c h
1	burstall, s a
1	phillips, l
1	claypole, e w
1	egleston, t
1	williams, a w
1	hunt, e m
1	platt, i h
1	harlan, g c
1	blue, a
1	parker, r
1	marsh, j p
1	mays, t j
1	james, w
1	chadwick, c m
1	marcy, o
1	rutherford, w
1	stockman, r
1	holden, e s
1	thomson, g m
1	james, j f
1	s, r p
1	campbell, w m
1	matthews, w
1	lockie, s
1	gihon, a l
1	teacher, a
1	slevin, t e
1	shaw, w j
1	jacob, e h
