Date: 03/07/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: USA, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1980	Pubs: 590	IDs: 590	CSV Author Pubs: 0	Medline Author Pubs: 590
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 2	Medline Num: 2
		CSV IDs: 0	Medline IDs: 590

Publication PubMed Count:<590>
CSV Publications with Authors:<0>
Medline Publications with Authors:<590>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<1408>
Medline Unique short authors:<1408>
Medline Unique short first authors:<554>
CSV Duplicate authors:<0>
Medline Duplicate authors:<135>
Medline Duplicate short authors:<135>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<292>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<2.65254237288136>
Medline APP max:<14>
Medline APP min:<1>
Medline APP var:<2.40639184142487>
Unique Journal Titles:<51>
Unique Short Journal Titles:<51>
Medline Publications per unique author:	0.419034090909091
Medline Duplicate publications per duplicate author:	2.16296296296296
Medline Duplicate authors / Unique authors	0.0958806818181818


*****JOURNAL PUB FREQUENCIES*****
55	theriogenology
51	planta
51	carcinogenesis
48	optics letters
44	virology
28	journal of personality assessment
23	tag theoretical and applied genetics theoretische und angewandte genetik
21	journal of motor behavior
20	neurochemistry international
20	the review of scientific instruments
16	biochemical pharmacology
16	immunogenetics
16	journal of youth and adolescence
13	american industrial hygiene association journal
13	experimental hematology
12	medical teacher
11	journal of biomechanical engineering
10	biophysical chemistry
9	the prostate
8	current genetics
8	applied ergonomics
8	the journal of automatic chemistry
7	journal of natural products
7	veterinary immunology and immunopathology
7	life sciences and space research
7	neurobiology of aging
6	journal of religion and health
6	the journal of general physiology
5	international journal of cancer journal international du cancer
5	scandinavian journal of immunology
5	journal of microsurgery
5	meat science
4	tissue antigens
3	british heart journal
3	transplantation
2	aesthetic plastic surgery
2	pathology, research and practice
2	acta astronautica
1	proceedings of the national academy of sciences of the united states of america
1	scandinavian journal of rheumatology
1	the veterinary quarterly
1	microbial ecology
1	avian pathology : journal of the wvpa
1	population studies
1	growth
1	patient counselling and health education
1	journal of medical education
1	talanta
1	immunology today
1	photosynthesis research
1	the journal of the acoustical society of america

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
4	shepherd, r j
4	elsden, r p
3	stumpf, p k
3	schmidt, r a
3	wright, r w jr
3	ott, r s
3	dougall, d k
3	riesen, j w
3	ludwick, t m
3	storb, r
3	dougherty, w g
3	barnes, m a
3	beland, f a
3	maccarthy, j j
3	lam, d m
3	wood, h a
3	seidel, g e jr
3	slaga, t j
3	woody, c o
3	boutwell, r k
2	randel, r d
2	castleberry, r s
2	briggs, w r
2	toth, b
2	fong, s l
2	ready, j f
2	fields, m j
2	halliwell, r e
2	schultz, r d
2	semancik, j s
2	jones, m g
2	gilai, a
2	mann, d w
2	forrest, p k
2	ghafouri, m t
2	nettesheim, p
2	lee, w a
2	longnecker, j v
2	rao, m s
2	khan, m a
2	gardner, c o jr
2	gillham, n w
2	mautner, h g
2	sussex, i m
2	siegel, a
2	malmstadt, h v
2	macleod, m c
2	nakajima, s
2	reuber, m d
2	saavedra, j e
2	kauffman, f c
2	thurman, r g
2	shockey, m w
2	pearson, a m
2	thompson, f n
2	ball, l
2	mickey, m r
2	rhodes, r c 3rd
2	goldstein, s r
2	scribner, n k
2	zeevaart, j a
2	mcguire, c h
2	kolattukudy, p e
2	siegel, b z
2	shaw, h j
2	marcinkowski, d p
2	murray, f a
2	oro, j
2	schultz, r h
2	drury, c g
2	deeg, h j
2	espelie, k e
2	farber, d b
2	hollyfield, j g
2	lolley, r n
2	blatt, m r
2	fischer, s m
2	seminara, j l
2	melcher, u
2	griffin, j l
2	boynton, j e
2	warnick, a c
2	weiden, p l
2	white, j c
2	chrispeels, m j
2	kinnersley, a m
2	sarthy, p v
2	swenson, d h
2	fuller, r w
2	wong, j r
2	scribner, j d
2	conrad, h r
2	hiebert, e
2	hardin, d r
2	hixon, j e
2	rajan, t v
2	orton, t j
2	kruse, p w
2	meins, f jr
2	rick, c m
2	shalla, t a
2	hari, v
2	cleland, r e
2	lutz, j
2	verma, a k
2	godke, r a
2	huang, c c
2	nagel, d
