Date: 03/07/2015	 Scientist Search 1.7
Data Retrieval Mode: medline, reflects file type source of PubMed data in following analysis.
Publication Type Selection: journal article, Affiliation Restriction: USA, reflects search constraints of PubMed data in following analysis.
Keyword Mode Selection: none

Year: 1977	Pubs: 329	IDs: 329	CSV Author Pubs: 0	Medline Author Pubs: 329
		PM Max: 1	PM Num: 1	CSV Max: 0	CSV Num: 0	Medline Max: 1	Medline Num: 1
		CSV IDs: 0	Medline IDs: 329

Publication PubMed Count:<329>
CSV Publications with Authors:<0>
Medline Publications with Authors:<329>
Retracted Publications:<0>
Retractions Made:<0>
CSV Unique authors:<0>
Medline Unique authors:<759>
Medline Unique short authors:<759>
Medline Unique short first authors:<317>
CSV Duplicate authors:<0>
Medline Duplicate authors:<39>
Medline Duplicate short authors:<39>
CSV Duplicate author publications:<0>
Medline Duplicate author publications:<80>
CSV Authors per publication:<0>
CSV APP max:<0>
CSV APP min:<0>
CSV APP var:<0>
Medline Authors per publication:<2.43161094224924>
Medline APP max:<9>
Medline APP min:<1>
Medline APP var:<1.76507977568574>
Unique Journal Titles:<27>
Unique Short Journal Titles:<27>
Medline Publications per unique author:	0.433465085638999
Medline Duplicate publications per duplicate author:	2.05128205128205
Medline Duplicate authors / Unique authors	0.0513833992094862


*****JOURNAL PUB FREQUENCIES*****
33	planta
27	life sciences and space research
25	tag theoretical and applied genetics theoretische und angewandte genetik
22	journal of nematology
21	journal of personality assessment
20	physiology & behavior
17	optics letters
17	virology
15	life sciences
15	nature
15	biochimica et biophysica acta
14	surgery
14	journal of wildlife diseases
13	plastic and reconstructive surgery
9	neuroscience letters
9	journal of youth and adolescence
7	cortex; a journal devoted to the study of the nervous system and behavior
7	journal of motor behavior
6	journal of bioenergetics and biomembranes
5	upsala journal of medical sciences
4	applied ergonomics
3	meat science
3	journal of religion and health
3	acta astronautica
3	avian pathology : journal of the wvpa
1	neurochemical research
1	genetics

*****KEYWORDS LIST*****

*****KEYWORDS FREQUENCIES*****
<>

*****CSV PUBMED AUTHOR FREQUENCIES*****

*****CSV PUBMED PUB FREQUENCIES*****
<>

*****MEDLINE PUBMED AUTHOR FREQUENCIES*****
4	tobias, c a
2	lyman, j
2	liang, g h
2	petersen, a c
2	purchio, a f
2	josselson, r
2	fromm, c
2	miller, p m
2	winget, c m
2	benton, e v
2	mcnulty, p j
2	rambaut, p c
2	beljan, j r
2	park, y c
2	siegel, s m
2	mcconochie, d
2	nettles, v f
2	oroszlan, s
2	dhaliwal, h s
2	brugge, j s
2	eschrich, w
2	friedhoff, a j
2	pfahler, p l
2	peterson, d d
2	stabler, r m
2	wainio, w w
2	evarts, e v
2	mcmahon, d
2	foster, t l
2	evert, r f
2	suggs, c w
2	freeling, m
2	taylor, g r
2	linskens, h f
2	eisen, e j
2	greenberger, e
2	leach, c s
2	cascarano, j
2	erikson, r l
1	day, r
1	aleksoff, c c
1	sandler, h
1	komai, h
1	haggett, b n
1	tolmach, l j
1	tischler, a
1	rosenthal, a s
1	hammons, r o
1	stadnicki, s s
1	abrams, c f jr
1	leshner, a i
1	porac, j
1	yund, e w
1	jeffrey, g s
1	freifelder, d
1	balazs, e a
1	gorski, r a
1	wirtshafter, d
1	normile, h j
1	shani, m
1	sawyer, j e
1	kahn, j s
1	davis, c c
1	welch, g
1	burstein, l
1	cravalho, e g
1	markman, r
1	rhoades, r w
1	speitel, t w
1	wieskamp, t f
1	zucker, k b
1	sadava, d
1	barker, d b
1	bernauer, e m
1	campbell, w b
1	o'bannon, j h
1	eckhart, w
1	brewer, j h
1	hadjolian, s e
1	gunnells, j c
1	dowling, j a
1	mcgaugh, j l
1	fontana, a f
1	hoover, d b
1	matlock, r s
1	seifert, r f
1	christensen, w l
1	dinning, w d
1	carlyn, m
1	eppstein, d a
1	zook, e g
1	steinmann, b
1	sollinger, h w
1	pratt, d m
1	lerner, m h
1	meyer, h k
1	beatty, w w
1	upham, f t
1	hall, n r
1	gantev, d
1	tanada, t
1	sen, i
1	jovanovic, m i
1	marzullo, g
1	reid, w m
1	tran, m
1	woodard, j c
1	mccracken, d a
1	racusen, r h
1	paul, s m
1	canaris, a g
1	goodman, r m
1	nance, d m
1	davis, j d
1	cooke, d d
1	hobson, r w
1	laros, j g
1	shorey, h h
1	hall, d g
1	tien, p k
1	stacewicz-sapuntzakis, m
1	itskovitz, h d
1	lee, k c
1	uwate, w j
1	storey, r
1	kende, h
1	orlofsky, j l
1	griffin, g d
1	pflug, i j
1	prensky, a l
1	bakker, h
1	edwards, g e
1	kodama, a m
1	wolfe, w g
1	bell, l e
1	henderson, c r
1	wert, v
